"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS200257"	"DPSCF300169"	"DPOGS200257"	"A"	23
"DPOGS200242"	"DPSCF300169"	"DPOGS200242"	"A"	23
"DPOGS200233"	"DPSCF300169"	"DPOGS200233"	"A"	23
"DPOGS208205"	"DPSCF300179"	"DPOGS208205"	"A"	23
"DPOGS208194"	"DPSCF300179"	"DPOGS208194"	"A"	23
"DPOGS208217"	"DPSCF300179"	"DPOGS208217"	"A"	23
"DPOGS208196"	"DPSCF300179"	"DPOGS208196"	"A"	23
"DPOGS208211"	"DPSCF300179"	"DPOGS208211"	"A"	23
"DPOGS208198"	"DPSCF300179"	"DPOGS208198"	"A"	23
"DPOGS208209"	"DPSCF300179"	"DPOGS208209"	"A"	23
"DPOGS208220"	"DPSCF300179"	"DPOGS208220"	"A"	23
"DPOGS208191"	"DPSCF300179"	"DPOGS208191"	"A"	23
"DPOGS208218"	"DPSCF300179"	"DPOGS208218"	"A"	23
"DPOGS208215"	"DPSCF300179"	"DPOGS208215"	"A"	23
"DPOGS208207"	"DPSCF300179"	"DPOGS208207"	"A"	23
"DPOGS208216"	"DPSCF300179"	"DPOGS208216"	"A"	23
"DPOGS208203"	"DPSCF300179"	"DPOGS208203"	"A"	23
"DPOGS208204"	"DPSCF300179"	"DPOGS208204"	"A"	23
"DPOGS208195"	"DPSCF300179"	"DPOGS208195"	"A"	23
"DPOGS208202"	"DPSCF300179"	"DPOGS208202"	"A"	23
"DPOGS208193"	"DPSCF300179"	"DPOGS208193"	"A"	23
"DPOGS208201"	"DPSCF300179"	"DPOGS208201"	"A"	23
"DPOGS208199"	"DPSCF300179"	"DPOGS208199"	"A"	23
"DPOGS208214"	"DPSCF300179"	"DPOGS208214"	"A"	23
"DPOGS208212"	"DPSCF300179"	"DPOGS208212"	"A"	23
"DPOGS208190"	"DPSCF300179"	"DPOGS208190"	"A"	23
"DPOGS208219"	"DPSCF300179"	"DPOGS208219"	"A"	23
"DPOGS208213"	"DPSCF300179"	"DPOGS208213"	"A"	23
"DPOGS208197"	"DPSCF300179"	"DPOGS208197"	"A"	23
"DPOGS208192"	"DPSCF300179"	"DPOGS208192"	"A"	23
"DPOGS208208"	"DPSCF300179"	"DPOGS208208"	"A"	23
"DPOGS208210"	"DPSCF300179"	"DPOGS208210"	"A"	23
"DPOGS204071"	"DPSCF300200"	"DPOGS204071"	"A"	23
"DPOGS204075"	"DPSCF300200"	"DPOGS204075"	"A"	23
"DPOGS204065"	"DPSCF300200"	"DPOGS204065"	"A"	23
"DPOGS204062"	"DPSCF300200"	"DPOGS204062"	"A"	23
"DPOGS204072"	"DPSCF300200"	"DPOGS204072"	"A"	23
"DPOGS204073"	"DPSCF300200"	"DPOGS204073"	"A"	23
"DPOGS204079"	"DPSCF300200"	"DPOGS204079"	"A"	23
"DPOGS204063"	"DPSCF300200"	"DPOGS204063"	"A"	23
"DPOGS204082"	"DPSCF300200"	"DPOGS204082"	"A"	23
"DPOGS204058"	"DPSCF300200"	"DPOGS204058"	"A"	23
"DPOGS204077"	"DPSCF300200"	"DPOGS204077"	"A"	23
"DPOGS204064"	"DPSCF300200"	"DPOGS204064"	"A"	23
"DPOGS204059"	"DPSCF300200"	"DPOGS204059"	"A"	23
"DPOGS204057"	"DPSCF300200"	"DPOGS204057"	"A"	23
"DPOGS204081"	"DPSCF300200"	"DPOGS204081"	"A"	23
"DPOGS204074"	"DPSCF300200"	"DPOGS204074"	"A"	23
"DPOGS204068"	"DPSCF300200"	"DPOGS204068"	"A"	23
"DPOGS204061"	"DPSCF300200"	"DPOGS204061"	"A"	23
"DPOGS204060"	"DPSCF300200"	"DPOGS204060"	"A"	23
"DPOGS204067"	"DPSCF300200"	"DPOGS204067"	"A"	23
"DPOGS204069"	"DPSCF300200"	"DPOGS204069"	"A"	23
"DPOGS204076"	"DPSCF300200"	"DPOGS204076"	"A"	23
"DPOGS204080"	"DPSCF300200"	"DPOGS204080"	"A"	23
"DPOGS210258"	"DPSCF300216"	"DPOGS210258"	"A"	23
"DPOGS210267"	"DPSCF300216"	"DPOGS210267"	"A"	23
"DPOGS210279"	"DPSCF300216"	"DPOGS210279"	"A"	23
"DPOGS210274"	"DPSCF300216"	"DPOGS210274"	"A"	23
"DPOGS210273"	"DPSCF300216"	"DPOGS210273"	"A"	23
"DPOGS210281"	"DPSCF300216"	"DPOGS210281"	"A"	23
"DPOGS210277"	"DPSCF300216"	"DPOGS210277"	"A"	23
"DPOGS210283"	"DPSCF300216"	"DPOGS210283"	"A"	23
"DPOGS210257"	"DPSCF300216"	"DPOGS210257"	"A"	23
"DPOGS210272"	"DPSCF300216"	"DPOGS210272"	"A"	23
"DPOGS210266"	"DPSCF300216"	"DPOGS210266"	"A"	23
"DPOGS210263"	"DPSCF300216"	"DPOGS210263"	"A"	23
"DPOGS210289"	"DPSCF300216"	"DPOGS210289"	"A"	23
"DPOGS210275"	"DPSCF300216"	"DPOGS210275"	"A"	23
"DPOGS210288"	"DPSCF300216"	"DPOGS210288"	"A"	23
"DPOGS210282"	"DPSCF300216"	"DPOGS210282"	"A"	23
"DPOGS210284"	"DPSCF300216"	"DPOGS210284"	"A"	23
"DPOGS210262"	"DPSCF300216"	"DPOGS210262"	"A"	23
"DPOGS210264"	"DPSCF300216"	"DPOGS210264"	"A"	23
"DPOGS210278"	"DPSCF300216"	"DPOGS210278"	"A"	23
"DPOGS210280"	"DPSCF300216"	"DPOGS210280"	"A"	23
"DPOGS210276"	"DPSCF300216"	"DPOGS210276"	"A"	23
"DPOGS210286"	"DPSCF300216"	"DPOGS210286"	"A"	23
"DPOGS210285"	"DPSCF300216"	"DPOGS210285"	"A"	23
"DPOGS210287"	"DPSCF300216"	"DPOGS210287"	"A"	23
"DPOGS210259"	"DPSCF300216"	"DPOGS210259"	"A"	23
"DPOGS210261"	"DPSCF300216"	"DPOGS210261"	"A"	23
"DPOGS203088"	"DPSCF300228"	"DPOGS203088"	"A"	23
"DPOGS203086"	"DPSCF300228"	"DPOGS203086"	"A"	23
"DPOGS203085"	"DPSCF300228"	"DPOGS203085"	"A"	23
"DPOGS203087"	"DPSCF300228"	"DPOGS203087"	"A"	23
"DPOGS203089"	"DPSCF300228"	"DPOGS203089"	"A"	23
"DPOGS205366"	"DPSCF300230"	"DPOGS205366"	"A"	23
"DPOGS205365"	"DPSCF300230"	"DPOGS205365"	"A"	23
"DPOGS209106"	"DPSCF300268"	"DPOGS209106"	"A"	23
"DPOGS209104"	"DPSCF300268"	"DPOGS209104"	"A"	23
"DPOGS209105"	"DPSCF300268"	"DPOGS209105"	"A"	23
"DPOGS209110"	"DPSCF300268"	"DPOGS209110"	"A"	23
"DPOGS209108"	"DPSCF300268"	"DPOGS209108"	"A"	23
"DPOGS209103"	"DPSCF300268"	"DPOGS209103"	"A"	23
"DPOGS209109"	"DPSCF300268"	"DPOGS209109"	"A"	23
"DPOGS209107"	"DPSCF300268"	"DPOGS209107"	"A"	23
"DPOGS206293"	"DPSCF300290"	"DPOGS206293"	"A"	23
"DPOGS206263"	"DPSCF300290"	"DPOGS206263"	"A"	23
"DPOGS206294"	"DPSCF300290"	"DPOGS206294"	"A"	23
"DPOGS206266"	"DPSCF300290"	"DPOGS206266"	"A"	23
"DPOGS206270"	"DPSCF300290"	"DPOGS206270"	"A"	23
"DPOGS206280"	"DPSCF300290"	"DPOGS206280"	"A"	23
"DPOGS206291"	"DPSCF300290"	"DPOGS206291"	"A"	23
"DPOGS206295"	"DPSCF300290"	"DPOGS206295"	"A"	23
"DPOGS206292"	"DPSCF300290"	"DPOGS206292"	"A"	23
"DPOGS206286"	"DPSCF300290"	"DPOGS206286"	"A"	23
"DPOGS206268"	"DPSCF300290"	"DPOGS206268"	"A"	23
"DPOGS206260"	"DPSCF300290"	"DPOGS206260"	"A"	23
"DPOGS206264"	"DPSCF300290"	"DPOGS206264"	"A"	23
"DPOGS206262"	"DPSCF300290"	"DPOGS206262"	"A"	23
"DPOGS206279"	"DPSCF300290"	"DPOGS206279"	"A"	23
"DPOGS206284"	"DPSCF300290"	"DPOGS206284"	"A"	23
"DPOGS206290"	"DPSCF300290"	"DPOGS206290"	"A"	23
"DPOGS206281"	"DPSCF300290"	"DPOGS206281"	"A"	23
"DPOGS206272"	"DPSCF300290"	"DPOGS206272"	"A"	23
"DPOGS206276"	"DPSCF300290"	"DPOGS206276"	"A"	23
"DPOGS206271"	"DPSCF300290"	"DPOGS206271"	"A"	23
"DPOGS206273"	"DPSCF300290"	"DPOGS206273"	"A"	23
"DPOGS206277"	"DPSCF300290"	"DPOGS206277"	"A"	23
"DPOGS206285"	"DPSCF300290"	"DPOGS206285"	"A"	23
"DPOGS206261"	"DPSCF300290"	"DPOGS206261"	"A"	23
"DPOGS206269"	"DPSCF300290"	"DPOGS206269"	"A"	23
"DPOGS206278"	"DPSCF300290"	"DPOGS206278"	"A"	23
"DPOGS206289"	"DPSCF300290"	"DPOGS206289"	"A"	23
"DPOGS206283"	"DPSCF300290"	"DPOGS206283"	"A"	23
"DPOGS206275"	"DPSCF300290"	"DPOGS206275"	"A"	23
"DPOGS206274"	"DPSCF300290"	"DPOGS206274"	"A"	23
"DPOGS206267"	"DPSCF300290"	"DPOGS206267"	"A"	23
"DPOGS206287"	"DPSCF300290"	"DPOGS206287"	"A"	23
"DPOGS206288"	"DPSCF300290"	"DPOGS206288"	"A"	23
"DPOGS206265"	"DPSCF300290"	"DPOGS206265"	"A"	23
"DPOGS200584"	"DPSCF300303"	"DPOGS200584"	"A"	23
"DPOGS200583"	"DPSCF300303"	"DPOGS200583"	"A"	23
"DPOGS200577"	"DPSCF300303"	"DPOGS200577"	"A"	23
"DPOGS200578"	"DPSCF300303"	"DPOGS200578"	"A"	23
"DPOGS200575"	"DPSCF300303"	"DPOGS200575"	"A"	23
"DPOGS200582"	"DPSCF300303"	"DPOGS200582"	"A"	23
"DPOGS200581"	"DPSCF300303"	"DPOGS200581"	"A"	23
"DPOGS200576"	"DPSCF300303"	"DPOGS200576"	"A"	23
"DPOGS200579"	"DPSCF300303"	"DPOGS200579"	"A"	23
"DPOGS209341"	"DPSCF300336"	"DPOGS209341"	"A"	23
"DPOGS209342"	"DPSCF300336"	"DPOGS209342"	"A"	23
"DPOGS209345"	"DPSCF300336"	"DPOGS209345"	"A"	23
"DPOGS209347"	"DPSCF300336"	"DPOGS209347"	"A"	23
"DPOGS209340"	"DPSCF300336"	"DPOGS209340"	"A"	23
"DPOGS209338"	"DPSCF300336"	"DPOGS209338"	"A"	23
"DPOGS209343"	"DPSCF300336"	"DPOGS209343"	"A"	23
"DPOGS209339"	"DPSCF300336"	"DPOGS209339"	"A"	23
"DPOGS209348"	"DPSCF300336"	"DPOGS209348"	"A"	23
"DPOGS209346"	"DPSCF300336"	"DPOGS209346"	"A"	23
"DPOGS212183"	"DPSCF300344"	"DPOGS212183"	"A"	23
"DPOGS212187"	"DPSCF300344"	"DPOGS212187"	"A"	23
"DPOGS212188"	"DPSCF300344"	"DPOGS212188"	"A"	23
"DPOGS212189"	"DPSCF300344"	"DPOGS212189"	"A"	23
"DPOGS212186"	"DPSCF300344"	"DPOGS212186"	"A"	23
"DPOGS212185"	"DPSCF300344"	"DPOGS212185"	"A"	23
"DPOGS212184"	"DPSCF300344"	"DPOGS212184"	"A"	23
"DPOGS206183"	"DPSCF300345"	"DPOGS206183"	"A"	23
"DPOGS206187"	"DPSCF300345"	"DPOGS206187"	"A"	23
"DPOGS206188"	"DPSCF300345"	"DPOGS206188"	"A"	23
"DPOGS206186"	"DPSCF300345"	"DPOGS206186"	"A"	23
"DPOGS206190"	"DPSCF300345"	"DPOGS206190"	"A"	23
"DPOGS206198"	"DPSCF300345"	"DPOGS206198"	"A"	23
"DPOGS206189"	"DPSCF300345"	"DPOGS206189"	"A"	23
"DPOGS206191"	"DPSCF300345"	"DPOGS206191"	"A"	23
"DPOGS206192"	"DPSCF300345"	"DPOGS206192"	"A"	23
"DPOGS206182"	"DPSCF300345"	"DPOGS206182"	"A"	23
"DPOGS206196"	"DPSCF300345"	"DPOGS206196"	"A"	23
"DPOGS206199"	"DPSCF300345"	"DPOGS206199"	"A"	23
"DPOGS206193"	"DPSCF300345"	"DPOGS206193"	"A"	23
"DPOGS206197"	"DPSCF300345"	"DPOGS206197"	"A"	23
"DPOGS206185"	"DPSCF300345"	"DPOGS206185"	"A"	23
"DPOGS206184"	"DPSCF300345"	"DPOGS206184"	"A"	23
"DPOGS206194"	"DPSCF300345"	"DPOGS206194"	"A"	23
"DPOGS213233"	"DPSCF300394"	"DPOGS213233"	"A"	23
"DPOGS213234"	"DPSCF300394"	"DPOGS213234"	"A"	23
"DPOGS213232"	"DPSCF300394"	"DPOGS213232"	"A"	23
"DPOGS213225"	"DPSCF300394"	"DPOGS213225"	"A"	23
"DPOGS213224"	"DPSCF300394"	"DPOGS213224"	"A"	23
"DPOGS213230"	"DPSCF300394"	"DPOGS213230"	"A"	23
"DPOGS213231"	"DPSCF300394"	"DPOGS213231"	"A"	23
"DPOGS213227"	"DPSCF300394"	"DPOGS213227"	"A"	23
"DPOGS213229"	"DPSCF300394"	"DPOGS213229"	"A"	23
"DPOGS213226"	"DPSCF300394"	"DPOGS213226"	"A"	23
"DPOGS200795"	"DPSCF300454"	"DPOGS200795"	"A"	23
"DPOGS200801"	"DPSCF300454"	"DPOGS200801"	"A"	23
"DPOGS200799"	"DPSCF300454"	"DPOGS200799"	"A"	23
"DPOGS200794"	"DPSCF300454"	"DPOGS200794"	"A"	23
"DPOGS200797"	"DPSCF300454"	"DPOGS200797"	"A"	23
"DPOGS200793"	"DPSCF300454"	"DPOGS200793"	"A"	23
"DPOGS200798"	"DPSCF300454"	"DPOGS200798"	"A"	23
"DPOGS200800"	"DPSCF300454"	"DPOGS200800"	"A"	23
"DPOGS200796"	"DPSCF300454"	"DPOGS200796"	"A"	23
"DPOGS204804"	"DPSCF300460"	"DPOGS204804"	"A"	23
"DPOGS204802"	"DPSCF300460"	"DPOGS204802"	"A"	23
"DPOGS204803"	"DPSCF300460"	"DPOGS204803"	"A"	23
"DPOGS204799"	"DPSCF300460"	"DPOGS204799"	"A"	23
"DPOGS204796"	"DPSCF300460"	"DPOGS204796"	"A"	23
"DPOGS204801"	"DPSCF300460"	"DPOGS204801"	"A"	23
"DPOGS204795"	"DPSCF300460"	"DPOGS204795"	"A"	23
"DPOGS204800"	"DPSCF300460"	"DPOGS204800"	"A"	23
"DPOGS204797"	"DPSCF300460"	"DPOGS204797"	"A"	23
"DPOGS204798"	"DPSCF300460"	"DPOGS204798"	"A"	23
"DPOGS206766"	"DPSCF300001-2"	"DPOGS206766"	"A"	23
"DPOGS206767"	"DPSCF300001-2"	"DPOGS206767"	"A"	23
"DPOGS206768"	"DPSCF300001-2"	"DPOGS206768"	"A"	23
"DPOGS206769"	"DPSCF300001-2"	"DPOGS206769"	"A"	23
"DPOGS206770"	"DPSCF300001-2"	"DPOGS206770"	"A"	23
"DPOGS206771"	"DPSCF300001-2"	"DPOGS206771"	"A"	23
"DPOGS206773"	"DPSCF300001-2"	"DPOGS206773"	"A"	23
"DPOGS206774"	"DPSCF300001-2"	"DPOGS206774"	"A"	23
"DPOGS206775"	"DPSCF300001-2"	"DPOGS206775"	"A"	23
"DPOGS206776"	"DPSCF300001-2"	"DPOGS206776"	"A"	23
"DPOGS206777"	"DPSCF300001-2"	"DPOGS206777"	"A"	23
"DPOGS206778"	"DPSCF300001-2"	"DPOGS206778"	"A"	23
"DPOGS206779"	"DPSCF300001-2"	"DPOGS206779"	"A"	23
"DPOGS206780"	"DPSCF300001-2"	"DPOGS206780"	"A"	23
"DPOGS207205"	"DPSCF300001-2"	"DPOGS207205"	"A"	23
"DPOGS207206"	"DPSCF300001-2"	"DPOGS207206"	"A"	23
"DPOGS207207"	"DPSCF300001-2"	"DPOGS207207"	"A"	23
"DPOGS207208"	"DPSCF300001-2"	"DPOGS207208"	"A"	23
"DPOGS207209"	"DPSCF300001-2"	"DPOGS207209"	"A"	23
"DPOGS207210"	"DPSCF300001-2"	"DPOGS207210"	"A"	23
"DPOGS207212"	"DPSCF300001-2"	"DPOGS207212"	"A"	23
"DPOGS207214"	"DPSCF300001-2"	"DPOGS207214"	"A"	23
"DPOGS207215"	"DPSCF300001-2"	"DPOGS207215"	"A"	23
"DPOGS207216"	"DPSCF300001-2"	"DPOGS207216"	"A"	23
"DPOGS207218"	"DPSCF300001-2"	"DPOGS207218"	"A"	23
"DPOGS207219"	"DPSCF300001-2"	"DPOGS207219"	"A"	23
"DPOGS207220"	"DPSCF300001-2"	"DPOGS207220"	"A"	23
"DPOGS207221"	"DPSCF300001-2"	"DPOGS207221"	"A"	23
"DPOGS207222"	"DPSCF300001-2"	"DPOGS207222"	"A"	23
