"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS209907"	"DPSCF300049"	"DPOGS209907"	"A"	16
"DPOGS209893"	"DPSCF300049"	"DPOGS209893"	"A"	16
"DPOGS209911"	"DPSCF300049"	"DPOGS209911"	"A"	16
"DPOGS209897"	"DPSCF300049"	"DPOGS209897"	"A"	16
"DPOGS209909"	"DPSCF300049"	"DPOGS209909"	"A"	16
"DPOGS209900"	"DPSCF300049"	"DPOGS209900"	"A"	16
"DPOGS209910"	"DPSCF300049"	"DPOGS209910"	"A"	16
"DPOGS210429"	"DPSCF300062"	"DPOGS210429"	"A"	16
"DPOGS210419"	"DPSCF300062"	"DPOGS210419"	"A"	16
"DPOGS210456"	"DPSCF300062"	"DPOGS210456"	"A"	16
"DPOGS210428"	"DPSCF300062"	"DPOGS210428"	"A"	16
"DPOGS210455"	"DPSCF300062"	"DPOGS210455"	"A"	16
"DPOGS210470"	"DPSCF300062"	"DPOGS210470"	"A"	16
"DPOGS210413"	"DPSCF300062"	"DPOGS210413"	"A"	16
"DPOGS210469"	"DPSCF300062"	"DPOGS210469"	"A"	16
"DPOGS210478"	"DPSCF300062"	"DPOGS210478"	"A"	16
"DPOGS210411"	"DPSCF300062"	"DPOGS210411"	"A"	16
"DPOGS210426"	"DPSCF300062"	"DPOGS210426"	"A"	16
"DPOGS210457"	"DPSCF300062"	"DPOGS210457"	"A"	16
"DPOGS210427"	"DPSCF300062"	"DPOGS210427"	"A"	16
"DPOGS210416"	"DPSCF300062"	"DPOGS210416"	"A"	16
"DPOGS210439"	"DPSCF300062"	"DPOGS210439"	"A"	16
"DPOGS210435"	"DPSCF300062"	"DPOGS210435"	"A"	16
"DPOGS210452"	"DPSCF300062"	"DPOGS210452"	"A"	16
"DPOGS210453"	"DPSCF300062"	"DPOGS210453"	"A"	16
"DPOGS210476"	"DPSCF300062"	"DPOGS210476"	"A"	16
"DPOGS210422"	"DPSCF300062"	"DPOGS210422"	"A"	16
"DPOGS210449"	"DPSCF300062"	"DPOGS210449"	"A"	16
"DPOGS210438"	"DPSCF300062"	"DPOGS210438"	"A"	16
"DPOGS210479"	"DPSCF300062"	"DPOGS210479"	"A"	16
"DPOGS210436"	"DPSCF300062"	"DPOGS210436"	"A"	16
"DPOGS210480"	"DPSCF300062"	"DPOGS210480"	"A"	16
"DPOGS210454"	"DPSCF300062"	"DPOGS210454"	"A"	16
"DPOGS210423"	"DPSCF300062"	"DPOGS210423"	"A"	16
"DPOGS210450"	"DPSCF300062"	"DPOGS210450"	"A"	16
"DPOGS210412"	"DPSCF300062"	"DPOGS210412"	"A"	16
"DPOGS210477"	"DPSCF300062"	"DPOGS210477"	"A"	16
"DPOGS210424"	"DPSCF300062"	"DPOGS210424"	"A"	16
"DPOGS210431"	"DPSCF300062"	"DPOGS210431"	"A"	16
"DPOGS210471"	"DPSCF300062"	"DPOGS210471"	"A"	16
"DPOGS210474"	"DPSCF300062"	"DPOGS210474"	"A"	16
"DPOGS210468"	"DPSCF300062"	"DPOGS210468"	"A"	16
"DPOGS210466"	"DPSCF300062"	"DPOGS210466"	"A"	16
"DPOGS210465"	"DPSCF300062"	"DPOGS210465"	"A"	16
"DPOGS210415"	"DPSCF300062"	"DPOGS210415"	"A"	16
"DPOGS210417"	"DPSCF300062"	"DPOGS210417"	"A"	16
"DPOGS210446"	"DPSCF300062"	"DPOGS210446"	"A"	16
"DPOGS210467"	"DPSCF300062"	"DPOGS210467"	"A"	16
"DPOGS210464"	"DPSCF300062"	"DPOGS210464"	"A"	16
"DPOGS210425"	"DPSCF300062"	"DPOGS210425"	"A"	16
"DPOGS210463"	"DPSCF300062"	"DPOGS210463"	"A"	16
"DPOGS210458"	"DPSCF300062"	"DPOGS210458"	"A"	16
"DPOGS210414"	"DPSCF300062"	"DPOGS210414"	"A"	16
"DPOGS210447"	"DPSCF300062"	"DPOGS210447"	"A"	16
"DPOGS210475"	"DPSCF300062"	"DPOGS210475"	"A"	16
"DPOGS210420"	"DPSCF300062"	"DPOGS210420"	"A"	16
"DPOGS210434"	"DPSCF300062"	"DPOGS210434"	"A"	16
"DPOGS210437"	"DPSCF300062"	"DPOGS210437"	"A"	16
"DPOGS210421"	"DPSCF300062"	"DPOGS210421"	"A"	16
"DPOGS210418"	"DPSCF300062"	"DPOGS210418"	"A"	16
"DPOGS210445"	"DPSCF300062"	"DPOGS210445"	"A"	16
"DPOGS210472"	"DPSCF300062"	"DPOGS210472"	"A"	16
"DPOGS210451"	"DPSCF300062"	"DPOGS210451"	"A"	16
"DPOGS210444"	"DPSCF300062"	"DPOGS210444"	"A"	16
"DPOGS210473"	"DPSCF300062"	"DPOGS210473"	"A"	16
"DPOGS210485"	"DPSCF300062"	"DPOGS210485"	"A"	16
"DPOGS210484"	"DPSCF300062"	"DPOGS210484"	"A"	16
"DPOGS210459"	"DPSCF300062"	"DPOGS210459"	"A"	16
"DPOGS210483"	"DPSCF300062"	"DPOGS210483"	"A"	16
"DPOGS210462"	"DPSCF300062"	"DPOGS210462"	"A"	16
"DPOGS210461"	"DPSCF300062"	"DPOGS210461"	"A"	16
"DPOGS210433"	"DPSCF300062"	"DPOGS210433"	"A"	16
"DPOGS210441"	"DPSCF300062"	"DPOGS210441"	"A"	16
"DPOGS210443"	"DPSCF300062"	"DPOGS210443"	"A"	16
"DPOGS210481"	"DPSCF300062"	"DPOGS210481"	"A"	16
"DPOGS210460"	"DPSCF300062"	"DPOGS210460"	"A"	16
"DPOGS210430"	"DPSCF300062"	"DPOGS210430"	"A"	16
"DPOGS210440"	"DPSCF300062"	"DPOGS210440"	"A"	16
"DPOGS210432"	"DPSCF300062"	"DPOGS210432"	"A"	16
"DPOGS210482"	"DPSCF300062"	"DPOGS210482"	"A"	16
"DPOGS210442"	"DPSCF300062"	"DPOGS210442"	"A"	16
"DPOGS211788"	"DPSCF300107"	"DPOGS211788"	"A"	16
"DPOGS211782"	"DPSCF300107"	"DPOGS211782"	"A"	16
"DPOGS211780"	"DPSCF300107"	"DPOGS211780"	"A"	16
"DPOGS211771"	"DPSCF300107"	"DPOGS211771"	"A"	16
"DPOGS211777"	"DPSCF300107"	"DPOGS211777"	"A"	16
"DPOGS211798"	"DPSCF300107"	"DPOGS211798"	"A"	16
"DPOGS211776"	"DPSCF300107"	"DPOGS211776"	"A"	16
"DPOGS211772"	"DPSCF300107"	"DPOGS211772"	"A"	16
"DPOGS211785"	"DPSCF300107"	"DPOGS211785"	"A"	16
"DPOGS211787"	"DPSCF300107"	"DPOGS211787"	"A"	16
"DPOGS211775"	"DPSCF300107"	"DPOGS211775"	"A"	16
"DPOGS211784"	"DPSCF300107"	"DPOGS211784"	"A"	16
"DPOGS211778"	"DPSCF300107"	"DPOGS211778"	"A"	16
"DPOGS211792"	"DPSCF300107"	"DPOGS211792"	"A"	16
"DPOGS211770"	"DPSCF300107"	"DPOGS211770"	"A"	16
"DPOGS211783"	"DPSCF300107"	"DPOGS211783"	"A"	16
"DPOGS211797"	"DPSCF300107"	"DPOGS211797"	"A"	16
"DPOGS211766"	"DPSCF300107"	"DPOGS211766"	"A"	16
"DPOGS211781"	"DPSCF300107"	"DPOGS211781"	"A"	16
"DPOGS211796"	"DPSCF300107"	"DPOGS211796"	"A"	16
"DPOGS211786"	"DPSCF300107"	"DPOGS211786"	"A"	16
"DPOGS211764"	"DPSCF300107"	"DPOGS211764"	"A"	16
"DPOGS211794"	"DPSCF300107"	"DPOGS211794"	"A"	16
"DPOGS211795"	"DPSCF300107"	"DPOGS211795"	"A"	16
"DPOGS211765"	"DPSCF300107"	"DPOGS211765"	"A"	16
"DPOGS211791"	"DPSCF300107"	"DPOGS211791"	"A"	16
"DPOGS211779"	"DPSCF300107"	"DPOGS211779"	"A"	16
"DPOGS211789"	"DPSCF300107"	"DPOGS211789"	"A"	16
"DPOGS211768"	"DPSCF300107"	"DPOGS211768"	"A"	16
"DPOGS211767"	"DPSCF300107"	"DPOGS211767"	"A"	16
"DPOGS211769"	"DPSCF300107"	"DPOGS211769"	"A"	16
"DPOGS211793"	"DPSCF300107"	"DPOGS211793"	"A"	16
"DPOGS202885"	"DPSCF300126"	"DPOGS202885"	"A"	16
"DPOGS202904"	"DPSCF300126"	"DPOGS202904"	"A"	16
"DPOGS202906"	"DPSCF300126"	"DPOGS202906"	"A"	16
"DPOGS202903"	"DPSCF300126"	"DPOGS202903"	"A"	16
"DPOGS202901"	"DPSCF300126"	"DPOGS202901"	"A"	16
"DPOGS202891"	"DPSCF300126"	"DPOGS202891"	"A"	16
"DPOGS202884"	"DPSCF300126"	"DPOGS202884"	"A"	16
"DPOGS202896"	"DPSCF300126"	"DPOGS202896"	"A"	16
"DPOGS202905"	"DPSCF300126"	"DPOGS202905"	"A"	16
"DPOGS202883"	"DPSCF300126"	"DPOGS202883"	"A"	16
"DPOGS202890"	"DPSCF300126"	"DPOGS202890"	"A"	16
"DPOGS202900"	"DPSCF300126"	"DPOGS202900"	"A"	16
"DPOGS202886"	"DPSCF300126"	"DPOGS202886"	"A"	16
"DPOGS202894"	"DPSCF300126"	"DPOGS202894"	"A"	16
"DPOGS202893"	"DPSCF300126"	"DPOGS202893"	"A"	16
"DPOGS202919"	"DPSCF300126"	"DPOGS202919"	"A"	16
"DPOGS202918"	"DPSCF300126"	"DPOGS202918"	"A"	16
"DPOGS202895"	"DPSCF300126"	"DPOGS202895"	"A"	16
"DPOGS202881"	"DPSCF300126"	"DPOGS202881"	"A"	16
"DPOGS202880"	"DPSCF300126"	"DPOGS202880"	"A"	16
"DPOGS202897"	"DPSCF300126"	"DPOGS202897"	"A"	16
"DPOGS202899"	"DPSCF300126"	"DPOGS202899"	"A"	16
"DPOGS202912"	"DPSCF300126"	"DPOGS202912"	"A"	16
"DPOGS202910"	"DPSCF300126"	"DPOGS202910"	"A"	16
"DPOGS202920"	"DPSCF300126"	"DPOGS202920"	"A"	16
"DPOGS202921"	"DPSCF300126"	"DPOGS202921"	"A"	16
"DPOGS202882"	"DPSCF300126"	"DPOGS202882"	"A"	16
"DPOGS202916"	"DPSCF300126"	"DPOGS202916"	"A"	16
"DPOGS202889"	"DPSCF300126"	"DPOGS202889"	"A"	16
"DPOGS202878"	"DPSCF300126"	"DPOGS202878"	"A"	16
"DPOGS202898"	"DPSCF300126"	"DPOGS202898"	"A"	16
"DPOGS202892"	"DPSCF300126"	"DPOGS202892"	"A"	16
"DPOGS202902"	"DPSCF300126"	"DPOGS202902"	"A"	16
"DPOGS202879"	"DPSCF300126"	"DPOGS202879"	"A"	16
"DPOGS202911"	"DPSCF300126"	"DPOGS202911"	"A"	16
"DPOGS202917"	"DPSCF300126"	"DPOGS202917"	"A"	16
"DPOGS202908"	"DPSCF300126"	"DPOGS202908"	"A"	16
"DPOGS202915"	"DPSCF300126"	"DPOGS202915"	"A"	16
"DPOGS202909"	"DPSCF300126"	"DPOGS202909"	"A"	16
"DPOGS202888"	"DPSCF300126"	"DPOGS202888"	"A"	16
"DPOGS202914"	"DPSCF300126"	"DPOGS202914"	"A"	16
"DPOGS202913"	"DPSCF300126"	"DPOGS202913"	"A"	16
"DPOGS207536"	"DPSCF300177"	"DPOGS207536"	"A"	16
"DPOGS207522"	"DPSCF300177"	"DPOGS207522"	"A"	16
"DPOGS207499"	"DPSCF300177"	"DPOGS207499"	"A"	16
"DPOGS207529"	"DPSCF300177"	"DPOGS207529"	"A"	16
"DPOGS207535"	"DPSCF300177"	"DPOGS207535"	"A"	16
"DPOGS207503"	"DPSCF300177"	"DPOGS207503"	"A"	16
"DPOGS207501"	"DPSCF300177"	"DPOGS207501"	"A"	16
"DPOGS207508"	"DPSCF300177"	"DPOGS207508"	"A"	16
"DPOGS207533"	"DPSCF300177"	"DPOGS207533"	"A"	16
"DPOGS207505"	"DPSCF300177"	"DPOGS207505"	"A"	16
"DPOGS207530"	"DPSCF300177"	"DPOGS207530"	"A"	16
"DPOGS207506"	"DPSCF300177"	"DPOGS207506"	"A"	16
"DPOGS207504"	"DPSCF300177"	"DPOGS207504"	"A"	16
"DPOGS207502"	"DPSCF300177"	"DPOGS207502"	"A"	16
"DPOGS207523"	"DPSCF300177"	"DPOGS207523"	"A"	16
"DPOGS207500"	"DPSCF300177"	"DPOGS207500"	"A"	16
"DPOGS207534"	"DPSCF300177"	"DPOGS207534"	"A"	16
"DPOGS207525"	"DPSCF300177"	"DPOGS207525"	"A"	16
"DPOGS207528"	"DPSCF300177"	"DPOGS207528"	"A"	16
"DPOGS207519"	"DPSCF300177"	"DPOGS207519"	"A"	16
"DPOGS207524"	"DPSCF300177"	"DPOGS207524"	"A"	16
"DPOGS207531"	"DPSCF300177"	"DPOGS207531"	"A"	16
"DPOGS207509"	"DPSCF300177"	"DPOGS207509"	"A"	16
"DPOGS207526"	"DPSCF300177"	"DPOGS207526"	"A"	16
"DPOGS207532"	"DPSCF300177"	"DPOGS207532"	"A"	16
"DPOGS207515"	"DPSCF300177"	"DPOGS207515"	"A"	16
"DPOGS207521"	"DPSCF300177"	"DPOGS207521"	"A"	16
"DPOGS207507"	"DPSCF300177"	"DPOGS207507"	"A"	16
"DPOGS207517"	"DPSCF300177"	"DPOGS207517"	"A"	16
"DPOGS207511"	"DPSCF300177"	"DPOGS207511"	"A"	16
"DPOGS207518"	"DPSCF300177"	"DPOGS207518"	"A"	16
"DPOGS207527"	"DPSCF300177"	"DPOGS207527"	"A"	16
"DPOGS207510"	"DPSCF300177"	"DPOGS207510"	"A"	16
"DPOGS207512"	"DPSCF300177"	"DPOGS207512"	"A"	16
"DPOGS207516"	"DPSCF300177"	"DPOGS207516"	"A"	16
"DPOGS207520"	"DPSCF300177"	"DPOGS207520"	"A"	16
"DPOGS207513"	"DPSCF300177"	"DPOGS207513"	"A"	16
"DPOGS207514"	"DPSCF300177"	"DPOGS207514"	"A"	16
"DPOGS210508"	"DPSCF300186"	"DPOGS210508"	"A"	16
"DPOGS210522"	"DPSCF300186"	"DPOGS210522"	"A"	16
"DPOGS210510"	"DPSCF300186"	"DPOGS210510"	"A"	16
"DPOGS210507"	"DPSCF300186"	"DPOGS210507"	"A"	16
"DPOGS210512"	"DPSCF300186"	"DPOGS210512"	"A"	16
"DPOGS210493"	"DPSCF300186"	"DPOGS210493"	"A"	16
"DPOGS210488"	"DPSCF300186"	"DPOGS210488"	"A"	16
"DPOGS210492"	"DPSCF300186"	"DPOGS210492"	"A"	16
"DPOGS210506"	"DPSCF300186"	"DPOGS210506"	"A"	16
"DPOGS210504"	"DPSCF300186"	"DPOGS210504"	"A"	16
"DPOGS210527"	"DPSCF300186"	"DPOGS210527"	"A"	16
"DPOGS210511"	"DPSCF300186"	"DPOGS210511"	"A"	16
"DPOGS210528"	"DPSCF300186"	"DPOGS210528"	"A"	16
"DPOGS210490"	"DPSCF300186"	"DPOGS210490"	"A"	16
"DPOGS210526"	"DPSCF300186"	"DPOGS210526"	"A"	16
"DPOGS210498"	"DPSCF300186"	"DPOGS210498"	"A"	16
"DPOGS210520"	"DPSCF300186"	"DPOGS210520"	"A"	16
"DPOGS210529"	"DPSCF300186"	"DPOGS210529"	"A"	16
"DPOGS210509"	"DPSCF300186"	"DPOGS210509"	"A"	16
"DPOGS210524"	"DPSCF300186"	"DPOGS210524"	"A"	16
"DPOGS210523"	"DPSCF300186"	"DPOGS210523"	"A"	16
"DPOGS210491"	"DPSCF300186"	"DPOGS210491"	"A"	16
"DPOGS210518"	"DPSCF300186"	"DPOGS210518"	"A"	16
"DPOGS210489"	"DPSCF300186"	"DPOGS210489"	"A"	16
"DPOGS210502"	"DPSCF300186"	"DPOGS210502"	"A"	16
"DPOGS210525"	"DPSCF300186"	"DPOGS210525"	"A"	16
"DPOGS210514"	"DPSCF300186"	"DPOGS210514"	"A"	16
"DPOGS210513"	"DPSCF300186"	"DPOGS210513"	"A"	16
"DPOGS210500"	"DPSCF300186"	"DPOGS210500"	"A"	16
"DPOGS210501"	"DPSCF300186"	"DPOGS210501"	"A"	16
"DPOGS210495"	"DPSCF300186"	"DPOGS210495"	"A"	16
"DPOGS210497"	"DPSCF300186"	"DPOGS210497"	"A"	16
"DPOGS210515"	"DPSCF300186"	"DPOGS210515"	"A"	16
"DPOGS210519"	"DPSCF300186"	"DPOGS210519"	"A"	16
"DPOGS210505"	"DPSCF300186"	"DPOGS210505"	"A"	16
"DPOGS210503"	"DPSCF300186"	"DPOGS210503"	"A"	16
"DPOGS210487"	"DPSCF300186"	"DPOGS210487"	"A"	16
"DPOGS210521"	"DPSCF300186"	"DPOGS210521"	"A"	16
"DPOGS210496"	"DPSCF300186"	"DPOGS210496"	"A"	16
"DPOGS210530"	"DPSCF300186"	"DPOGS210530"	"A"	16
"DPOGS210517"	"DPSCF300186"	"DPOGS210517"	"A"	16
"DPOGS202929"	"DPSCF300220"	"DPOGS202929"	"A"	16
"DPOGS202939"	"DPSCF300220"	"DPOGS202939"	"A"	16
"DPOGS202931"	"DPSCF300220"	"DPOGS202931"	"A"	16
"DPOGS202922"	"DPSCF300220"	"DPOGS202922"	"A"	16
"DPOGS202937"	"DPSCF300220"	"DPOGS202937"	"A"	16
"DPOGS202940"	"DPSCF300220"	"DPOGS202940"	"A"	16
"DPOGS202923"	"DPSCF300220"	"DPOGS202923"	"A"	16
"DPOGS202936"	"DPSCF300220"	"DPOGS202936"	"A"	16
"DPOGS202928"	"DPSCF300220"	"DPOGS202928"	"A"	16
"DPOGS202926"	"DPSCF300220"	"DPOGS202926"	"A"	16
"DPOGS202935"	"DPSCF300220"	"DPOGS202935"	"A"	16
"DPOGS202938"	"DPSCF300220"	"DPOGS202938"	"A"	16
"DPOGS202927"	"DPSCF300220"	"DPOGS202927"	"A"	16
"DPOGS202932"	"DPSCF300220"	"DPOGS202932"	"A"	16
"DPOGS202924"	"DPSCF300220"	"DPOGS202924"	"A"	16
"DPOGS202934"	"DPSCF300220"	"DPOGS202934"	"A"	16
"DPOGS202925"	"DPSCF300220"	"DPOGS202925"	"A"	16
"DPOGS202933"	"DPSCF300220"	"DPOGS202933"	"A"	16
"DPOGS202930"	"DPSCF300220"	"DPOGS202930"	"A"	16
"DPOGS208408"	"DPSCF300241"	"DPOGS208408"	"A"	16
"DPOGS208418"	"DPSCF300241"	"DPOGS208418"	"A"	16
"DPOGS208402"	"DPSCF300241"	"DPOGS208402"	"A"	16
"DPOGS208394"	"DPSCF300241"	"DPOGS208394"	"A"	16
"DPOGS208409"	"DPSCF300241"	"DPOGS208409"	"A"	16
"DPOGS208411"	"DPSCF300241"	"DPOGS208411"	"A"	16
"DPOGS208407"	"DPSCF300241"	"DPOGS208407"	"A"	16
"DPOGS208398"	"DPSCF300241"	"DPOGS208398"	"A"	16
"DPOGS208405"	"DPSCF300241"	"DPOGS208405"	"A"	16
"DPOGS208410"	"DPSCF300241"	"DPOGS208410"	"A"	16
"DPOGS208401"	"DPSCF300241"	"DPOGS208401"	"A"	16
"DPOGS208396"	"DPSCF300241"	"DPOGS208396"	"A"	16
"DPOGS208417"	"DPSCF300241"	"DPOGS208417"	"A"	16
"DPOGS208406"	"DPSCF300241"	"DPOGS208406"	"A"	16
"DPOGS208416"	"DPSCF300241"	"DPOGS208416"	"A"	16
"DPOGS208400"	"DPSCF300241"	"DPOGS208400"	"A"	16
"DPOGS208397"	"DPSCF300241"	"DPOGS208397"	"A"	16
"DPOGS208392"	"DPSCF300241"	"DPOGS208392"	"A"	16
"DPOGS208395"	"DPSCF300241"	"DPOGS208395"	"A"	16
"DPOGS208403"	"DPSCF300241"	"DPOGS208403"	"A"	16
"DPOGS208393"	"DPSCF300241"	"DPOGS208393"	"A"	16
"DPOGS208415"	"DPSCF300241"	"DPOGS208415"	"A"	16
"DPOGS208419"	"DPSCF300241"	"DPOGS208419"	"A"	16
"DPOGS208390"	"DPSCF300241"	"DPOGS208390"	"A"	16
