"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS215031"	"DPSCF300256"	"DPOGS215031"	"A"	29
"DPOGS215029"	"DPSCF300256"	"DPOGS215029"	"A"	29
"DPOGS214988"	"DPSCF300256"	"DPOGS214988"	"A"	29
"DPOGS215020"	"DPSCF300256"	"DPOGS215020"	"A"	29
"DPOGS214983"	"DPSCF300256"	"DPOGS214983"	"A"	29
"DPOGS214994"	"DPSCF300256"	"DPOGS214994"	"A"	29
"DPOGS215019"	"DPSCF300256"	"DPOGS215019"	"A"	29
"DPOGS214981"	"DPSCF300256"	"DPOGS214981"	"A"	29
"DPOGS215030"	"DPSCF300256"	"DPOGS215030"	"A"	29
"DPOGS215027"	"DPSCF300256"	"DPOGS215027"	"A"	29
"DPOGS215028"	"DPSCF300256"	"DPOGS215028"	"A"	29
"DPOGS215016"	"DPSCF300256"	"DPOGS215016"	"A"	29
"DPOGS215015"	"DPSCF300256"	"DPOGS215015"	"A"	29
"DPOGS214999"	"DPSCF300256"	"DPOGS214999"	"A"	29
"DPOGS215000"	"DPSCF300256"	"DPOGS215000"	"A"	29
"DPOGS215025"	"DPSCF300256"	"DPOGS215025"	"A"	29
"DPOGS215024"	"DPSCF300256"	"DPOGS215024"	"A"	29
"DPOGS215010"	"DPSCF300256"	"DPOGS215010"	"A"	29
"DPOGS215022"	"DPSCF300256"	"DPOGS215022"	"A"	29
"DPOGS214996"	"DPSCF300256"	"DPOGS214996"	"A"	29
"DPOGS215001"	"DPSCF300256"	"DPOGS215001"	"A"	29
"DPOGS215026"	"DPSCF300256"	"DPOGS215026"	"A"	29
"DPOGS214979"	"DPSCF300256"	"DPOGS214979"	"A"	29
"DPOGS214998"	"DPSCF300256"	"DPOGS214998"	"A"	29
"DPOGS214980"	"DPSCF300256"	"DPOGS214980"	"A"	29
"DPOGS214997"	"DPSCF300256"	"DPOGS214997"	"A"	29
"DPOGS215023"	"DPSCF300256"	"DPOGS215023"	"A"	29
"DPOGS214987"	"DPSCF300256"	"DPOGS214987"	"A"	29
"DPOGS205203"	"DPSCF300265"	"DPOGS205203"	"A"	29
"DPOGS205236"	"DPSCF300265"	"DPOGS205236"	"A"	29
"DPOGS205239"	"DPSCF300265"	"DPOGS205239"	"A"	29
"DPOGS205197"	"DPSCF300265"	"DPOGS205197"	"A"	29
"DPOGS205202"	"DPSCF300265"	"DPOGS205202"	"A"	29
"DPOGS205233"	"DPSCF300265"	"DPOGS205233"	"A"	29
"DPOGS205205"	"DPSCF300265"	"DPOGS205205"	"A"	29
"DPOGS205212"	"DPSCF300265"	"DPOGS205212"	"A"	29
"DPOGS205198"	"DPSCF300265"	"DPOGS205198"	"A"	29
"DPOGS205237"	"DPSCF300265"	"DPOGS205237"	"A"	29
"DPOGS205241"	"DPSCF300265"	"DPOGS205241"	"A"	29
"DPOGS205242"	"DPSCF300265"	"DPOGS205242"	"A"	29
"DPOGS205222"	"DPSCF300265"	"DPOGS205222"	"A"	29
"DPOGS205240"	"DPSCF300265"	"DPOGS205240"	"A"	29
"DPOGS205208"	"DPSCF300265"	"DPOGS205208"	"A"	29
"DPOGS205238"	"DPSCF300265"	"DPOGS205238"	"A"	29
"DPOGS205204"	"DPSCF300265"	"DPOGS205204"	"A"	29
"DPOGS205214"	"DPSCF300265"	"DPOGS205214"	"A"	29
"DPOGS205249"	"DPSCF300265"	"DPOGS205249"	"A"	29
"DPOGS205220"	"DPSCF300265"	"DPOGS205220"	"A"	29
"DPOGS205196"	"DPSCF300265"	"DPOGS205196"	"A"	29
"DPOGS205200"	"DPSCF300265"	"DPOGS205200"	"A"	29
"DPOGS205234"	"DPSCF300265"	"DPOGS205234"	"A"	29
"DPOGS205194"	"DPSCF300265"	"DPOGS205194"	"A"	29
"DPOGS205221"	"DPSCF300265"	"DPOGS205221"	"A"	29
"DPOGS205195"	"DPSCF300265"	"DPOGS205195"	"A"	29
"DPOGS205223"	"DPSCF300265"	"DPOGS205223"	"A"	29
"DPOGS205248"	"DPSCF300265"	"DPOGS205248"	"A"	29
"DPOGS205224"	"DPSCF300265"	"DPOGS205224"	"A"	29
"DPOGS205217"	"DPSCF300265"	"DPOGS205217"	"A"	29
"DPOGS205245"	"DPSCF300265"	"DPOGS205245"	"A"	29
"DPOGS205227"	"DPSCF300265"	"DPOGS205227"	"A"	29
"DPOGS205207"	"DPSCF300265"	"DPOGS205207"	"A"	29
"DPOGS205246"	"DPSCF300265"	"DPOGS205246"	"A"	29
"DPOGS205244"	"DPSCF300265"	"DPOGS205244"	"A"	29
"DPOGS205199"	"DPSCF300265"	"DPOGS205199"	"A"	29
"DPOGS205235"	"DPSCF300265"	"DPOGS205235"	"A"	29
"DPOGS205247"	"DPSCF300265"	"DPOGS205247"	"A"	29
"DPOGS205225"	"DPSCF300265"	"DPOGS205225"	"A"	29
"DPOGS205193"	"DPSCF300265"	"DPOGS205193"	"A"	29
"DPOGS205228"	"DPSCF300265"	"DPOGS205228"	"A"	29
"DPOGS205201"	"DPSCF300265"	"DPOGS205201"	"A"	29
"DPOGS205218"	"DPSCF300265"	"DPOGS205218"	"A"	29
"DPOGS205216"	"DPSCF300265"	"DPOGS205216"	"A"	29
"DPOGS205243"	"DPSCF300265"	"DPOGS205243"	"A"	29
"DPOGS205219"	"DPSCF300265"	"DPOGS205219"	"A"	29
"DPOGS205191"	"DPSCF300265"	"DPOGS205191"	"A"	29
"DPOGS205229"	"DPSCF300265"	"DPOGS205229"	"A"	29
"DPOGS205190"	"DPSCF300265"	"DPOGS205190"	"A"	29
"DPOGS205213"	"DPSCF300265"	"DPOGS205213"	"A"	29
"DPOGS205211"	"DPSCF300265"	"DPOGS205211"	"A"	29
"DPOGS205215"	"DPSCF300265"	"DPOGS205215"	"A"	29
"DPOGS205209"	"DPSCF300265"	"DPOGS205209"	"A"	29
"DPOGS205192"	"DPSCF300265"	"DPOGS205192"	"A"	29
"DPOGS205226"	"DPSCF300265"	"DPOGS205226"	"A"	29
"DPOGS205232"	"DPSCF300265"	"DPOGS205232"	"A"	29
"DPOGS205230"	"DPSCF300265"	"DPOGS205230"	"A"	29
"DPOGS215357"	"DPSCF300351"	"DPOGS215357"	"A"	29
"DPOGS215363"	"DPSCF300351"	"DPOGS215363"	"A"	29
"DPOGS215353"	"DPSCF300351"	"DPOGS215353"	"A"	29
"DPOGS215366"	"DPSCF300351"	"DPOGS215366"	"A"	29
"DPOGS215352"	"DPSCF300351"	"DPOGS215352"	"A"	29
"DPOGS215356"	"DPSCF300351"	"DPOGS215356"	"A"	29
"DPOGS215362"	"DPSCF300351"	"DPOGS215362"	"A"	29
"DPOGS215361"	"DPSCF300351"	"DPOGS215361"	"A"	29
"DPOGS215365"	"DPSCF300351"	"DPOGS215365"	"A"	29
"DPOGS215354"	"DPSCF300351"	"DPOGS215354"	"A"	29
"DPOGS215364"	"DPSCF300351"	"DPOGS215364"	"A"	29
"DPOGS215355"	"DPSCF300351"	"DPOGS215355"	"A"	29
"DPOGS215358"	"DPSCF300351"	"DPOGS215358"	"A"	29
"DPOGS211496"	"DPSCF300354"	"DPOGS211496"	"A"	29
"DPOGS211523"	"DPSCF300354"	"DPOGS211523"	"A"	29
"DPOGS211513"	"DPSCF300354"	"DPOGS211513"	"A"	29
"DPOGS211511"	"DPSCF300354"	"DPOGS211511"	"A"	29
"DPOGS211510"	"DPSCF300354"	"DPOGS211510"	"A"	29
"DPOGS211501"	"DPSCF300354"	"DPOGS211501"	"A"	29
"DPOGS211515"	"DPSCF300354"	"DPOGS211515"	"A"	29
"DPOGS211508"	"DPSCF300354"	"DPOGS211508"	"A"	29
"DPOGS211495"	"DPSCF300354"	"DPOGS211495"	"A"	29
"DPOGS211516"	"DPSCF300354"	"DPOGS211516"	"A"	29
"DPOGS211497"	"DPSCF300354"	"DPOGS211497"	"A"	29
"DPOGS211530"	"DPSCF300354"	"DPOGS211530"	"A"	29
"DPOGS211499"	"DPSCF300354"	"DPOGS211499"	"A"	29
"DPOGS211531"	"DPSCF300354"	"DPOGS211531"	"A"	29
"DPOGS211524"	"DPSCF300354"	"DPOGS211524"	"A"	29
"DPOGS211509"	"DPSCF300354"	"DPOGS211509"	"A"	29
"DPOGS211507"	"DPSCF300354"	"DPOGS211507"	"A"	29
"DPOGS211494"	"DPSCF300354"	"DPOGS211494"	"A"	29
"DPOGS211503"	"DPSCF300354"	"DPOGS211503"	"A"	29
"DPOGS211512"	"DPSCF300354"	"DPOGS211512"	"A"	29
"DPOGS211520"	"DPSCF300354"	"DPOGS211520"	"A"	29
"DPOGS211517"	"DPSCF300354"	"DPOGS211517"	"A"	29
"DPOGS211528"	"DPSCF300354"	"DPOGS211528"	"A"	29
"DPOGS211525"	"DPSCF300354"	"DPOGS211525"	"A"	29
"DPOGS211505"	"DPSCF300354"	"DPOGS211505"	"A"	29
"DPOGS211522"	"DPSCF300354"	"DPOGS211522"	"A"	29
"DPOGS211504"	"DPSCF300354"	"DPOGS211504"	"A"	29
"DPOGS211519"	"DPSCF300354"	"DPOGS211519"	"A"	29
"DPOGS211521"	"DPSCF300354"	"DPOGS211521"	"A"	29
"DPOGS211506"	"DPSCF300354"	"DPOGS211506"	"A"	29
"DPOGS211532"	"DPSCF300354"	"DPOGS211532"	"A"	29
"DPOGS211527"	"DPSCF300354"	"DPOGS211527"	"A"	29
"DPOGS211502"	"DPSCF300354"	"DPOGS211502"	"A"	29
"DPOGS211518"	"DPSCF300354"	"DPOGS211518"	"A"	29
"DPOGS211529"	"DPSCF300354"	"DPOGS211529"	"A"	29
"DPOGS211526"	"DPSCF300354"	"DPOGS211526"	"A"	29
"DPOGS211498"	"DPSCF300354"	"DPOGS211498"	"A"	29
"DPOGS211500"	"DPSCF300354"	"DPOGS211500"	"A"	29
"DPOGS205381"	"DPSCF300373"	"DPOGS205381"	"A"	29
"DPOGS205383"	"DPSCF300373"	"DPOGS205383"	"A"	29
"DPOGS205367"	"DPSCF300373"	"DPOGS205367"	"A"	29
"DPOGS205372"	"DPSCF300373"	"DPOGS205372"	"A"	29
"DPOGS205382"	"DPSCF300373"	"DPOGS205382"	"A"	29
"DPOGS205369"	"DPSCF300373"	"DPOGS205369"	"A"	29
"DPOGS205374"	"DPSCF300373"	"DPOGS205374"	"A"	29
"DPOGS205373"	"DPSCF300373"	"DPOGS205373"	"A"	29
"DPOGS205377"	"DPSCF300373"	"DPOGS205377"	"A"	29
"DPOGS205368"	"DPSCF300373"	"DPOGS205368"	"A"	29
"DPOGS205371"	"DPSCF300373"	"DPOGS205371"	"A"	29
"DPOGS205375"	"DPSCF300373"	"DPOGS205375"	"A"	29
"DPOGS205370"	"DPSCF300373"	"DPOGS205370"	"A"	29
"DPOGS205378"	"DPSCF300373"	"DPOGS205378"	"A"	29
"DPOGS205379"	"DPSCF300373"	"DPOGS205379"	"A"	29
"DPOGS203876"	"DPSCF300402"	"DPOGS203876"	"A"	29
"DPOGS203881"	"DPSCF300402"	"DPOGS203881"	"A"	29
"DPOGS203883"	"DPSCF300402"	"DPOGS203883"	"A"	29
"DPOGS203882"	"DPSCF300402"	"DPOGS203882"	"A"	29
"DPOGS203884"	"DPSCF300402"	"DPOGS203884"	"A"	29
"DPOGS203875"	"DPSCF300402"	"DPOGS203875"	"A"	29
"DPOGS203880"	"DPSCF300402"	"DPOGS203880"	"A"	29
"DPOGS203877"	"DPSCF300402"	"DPOGS203877"	"A"	29
"DPOGS203885"	"DPSCF300402"	"DPOGS203885"	"A"	29
"DPOGS203878"	"DPSCF300402"	"DPOGS203878"	"A"	29
"DPOGS203874"	"DPSCF300402"	"DPOGS203874"	"A"	29
"DPOGS204618"	"DPSCF300432"	"DPOGS204618"	"A"	29
"DPOGS204615"	"DPSCF300432"	"DPOGS204615"	"A"	29
"DPOGS204617"	"DPSCF300432"	"DPOGS204617"	"A"	29
"DPOGS204616"	"DPSCF300432"	"DPOGS204616"	"A"	29
"DPOGS204622"	"DPSCF300432"	"DPOGS204622"	"A"	29
"DPOGS204620"	"DPSCF300432"	"DPOGS204620"	"A"	29
"DPOGS204613"	"DPSCF300432"	"DPOGS204613"	"A"	29
"DPOGS204614"	"DPSCF300432"	"DPOGS204614"	"A"	29
"DPOGS204619"	"DPSCF300432"	"DPOGS204619"	"A"	29
"DPOGS204623"	"DPSCF300432"	"DPOGS204623"	"A"	29
"DPOGS204621"	"DPSCF300432"	"DPOGS204621"	"A"	29
"DPOGS214446"	"DPSCF300441"	"DPOGS214446"	"A"	29
"DPOGS214461"	"DPSCF300441"	"DPOGS214461"	"A"	29
"DPOGS214453"	"DPSCF300441"	"DPOGS214453"	"A"	29
"DPOGS214460"	"DPSCF300441"	"DPOGS214460"	"A"	29
"DPOGS214455"	"DPSCF300441"	"DPOGS214455"	"A"	29
"DPOGS214452"	"DPSCF300441"	"DPOGS214452"	"A"	29
"DPOGS214450"	"DPSCF300441"	"DPOGS214450"	"A"	29
"DPOGS214458"	"DPSCF300441"	"DPOGS214458"	"A"	29
"DPOGS214447"	"DPSCF300441"	"DPOGS214447"	"A"	29
"DPOGS214456"	"DPSCF300441"	"DPOGS214456"	"A"	29
"DPOGS214457"	"DPSCF300441"	"DPOGS214457"	"A"	29
"DPOGS214459"	"DPSCF300441"	"DPOGS214459"	"A"	29
"DPOGS214448"	"DPSCF300441"	"DPOGS214448"	"A"	29
"DPOGS214449"	"DPSCF300441"	"DPOGS214449"	"A"	29
"DPOGS211054"	"DPSCF300446"	"DPOGS211054"	"A"	29
"DPOGS211059"	"DPSCF300446"	"DPOGS211059"	"A"	29
"DPOGS211056"	"DPSCF300446"	"DPOGS211056"	"A"	29
"DPOGS211055"	"DPSCF300446"	"DPOGS211055"	"A"	29
"DPOGS211057"	"DPSCF300446"	"DPOGS211057"	"A"	29
"DPOGS209854"	"DPSCF300887"	"DPOGS209854"	"A"	29
"DPOGS204562"	"DPSCF301256"	"DPOGS204562"	"A"	29
"DPOGS210783"	"DPSCF301335"	"DPOGS210783"	"A"	29
