gene.id	stat_value
DPOGS200579	0.025385
DPOGS200663	0.025570
DPOGS200664	0.031068
DPOGS200665	0.036096
DPOGS200666	0.063386
DPOGS200667	0.045137
DPOGS200668	0.025563
DPOGS200693	0.031738
DPOGS200698	0.040485
DPOGS200699	0.026316
DPOGS200706	0.028793
DPOGS200762	0.023218
DPOGS200763	0.026904
DPOGS200764	0.027509
DPOGS200765	0.027256
DPOGS200766	0.023170
DPOGS200769	0.025264
DPOGS200770	0.025487
DPOGS200771	0.025823
DPOGS200772	0.030081
DPOGS200773	0.037608
DPOGS200793	0.024926
DPOGS200796	0.022937
DPOGS200800	0.029482
DPOGS200801	0.021745
DPOGS200815	0.026065
DPOGS200879	0.027640
DPOGS200880	0.036456
DPOGS200881	0.033980
DPOGS200883	0.036953
DPOGS200884	0.027108
DPOGS200885	0.029557
DPOGS200886	0.032684
DPOGS200946	0.030236
DPOGS200949	0.024513
DPOGS200950	0.024126
DPOGS200951	0.024234
DPOGS200953	0.028996
DPOGS200962	0.029789
DPOGS200964	0.028358
DPOGS200972	0.028756
DPOGS200973	0.028433
DPOGS200974	0.025490
DPOGS200976	0.029281
DPOGS200977	0.025639
DPOGS200984	0.030186
DPOGS200986	0.027714
DPOGS200987	0.028858
DPOGS200988	0.027228
DPOGS200989	0.026582
DPOGS200992	0.024183
DPOGS200994	0.028965
DPOGS200995	0.025093
DPOGS200996	0.033151
DPOGS200997	0.029444
DPOGS200998	0.027007
DPOGS201008	0.026067
DPOGS201010	0.026986
DPOGS201014	0.025196
DPOGS201015	0.024430
DPOGS201020	0.031693
DPOGS201026	0.031371
DPOGS201053	0.024581
DPOGS201099	0.025409
DPOGS201128	0.025074
DPOGS201210	0.040504
DPOGS201214	0.024806
DPOGS201215	0.031123
DPOGS201217	0.031432
DPOGS201218	0.027849
DPOGS201219	0.033039
DPOGS201267	0.025474
DPOGS201268	0.021204
DPOGS201272	0.041256
DPOGS201274	0.027338
DPOGS201405	0.022561
DPOGS201406	0.026910
DPOGS201407	0.026133
DPOGS201409	0.024693
DPOGS201410	0.024384
DPOGS201411	0.028828
DPOGS201412	0.023979
DPOGS201414	0.023714
DPOGS201416	0.024079
DPOGS201420	0.029669
DPOGS201426	0.024079
DPOGS201428	0.023162
DPOGS201429	0.024655
DPOGS201430	0.025044
DPOGS201432	0.029512
DPOGS201433	0.030914
DPOGS201434	0.031981
DPOGS201435	0.022896
DPOGS201436	0.025033
DPOGS201437	0.030028
DPOGS201440	0.036934
DPOGS201442	0.025710
DPOGS201443	0.026262
DPOGS201444	0.023379
DPOGS201453	0.026428
DPOGS201455	0.021891
DPOGS201456	0.029289
DPOGS201469	0.025912
DPOGS201472	0.032850
DPOGS201476	0.024939
DPOGS201477	0.030522
DPOGS201482	0.028528
DPOGS201487	0.021773
DPOGS201488	0.023563
DPOGS201491	0.023777
DPOGS201503	0.025808
DPOGS201505	0.038514
DPOGS201508	0.023126
DPOGS201510	0.025353
DPOGS201511	0.029206
DPOGS201512	0.049272
DPOGS201513	0.041128
DPOGS201523	0.024701
DPOGS201530	0.023562
DPOGS201539	0.026219
DPOGS201542	0.022302
DPOGS201548	0.023782
DPOGS201576	0.030255
DPOGS201580	0.033107
DPOGS201582	0.032966
DPOGS201584	0.031569
DPOGS201586	0.028001
DPOGS201588	0.029916
DPOGS201589	0.030980
DPOGS201590	0.025939
DPOGS201591	0.037883
DPOGS201594	0.022615
DPOGS201595	0.026500
DPOGS201596	0.034129
DPOGS201597	0.036191
DPOGS201599	0.031874
DPOGS201600	0.038135
DPOGS201601	0.035880
DPOGS201603	0.025740
DPOGS201604	0.034316
DPOGS201605	0.030895
DPOGS201606	0.024295
DPOGS201609	0.039693
DPOGS201612	0.031116
DPOGS201613	0.038350
DPOGS201614	0.034240
DPOGS201618	0.031280
DPOGS201628	0.041248
DPOGS201629	0.026603
DPOGS201630	0.034514
DPOGS201632	0.030926
DPOGS201634	0.028826
DPOGS201635	0.023913
DPOGS201636	0.022510
DPOGS201660	0.032985
DPOGS201663	0.026806
DPOGS201666	0.027428
DPOGS201667	0.027086
DPOGS201668	0.024755
DPOGS201669	0.029021
DPOGS201670	0.023805
DPOGS201672	0.028320
DPOGS201674	0.025848
DPOGS201677	0.028922
DPOGS201678	0.031085
DPOGS201680	0.026534
DPOGS201682	0.024842
DPOGS201683	0.034921
DPOGS201685	0.027275
DPOGS201686	0.024995
DPOGS201687	0.027808
DPOGS201688	0.026261
DPOGS201694	0.024487
DPOGS201697	0.025245
DPOGS201699	0.031607
DPOGS201705	0.024679
DPOGS201707	0.030078
DPOGS201726	0.029413
DPOGS201728	0.032683
DPOGS201730	0.027793
DPOGS201735	0.031970
DPOGS201736	0.034354
DPOGS201767	0.025002
DPOGS201768	0.026825
DPOGS201769	0.066583
DPOGS201770	0.024929
DPOGS201825	0.036118
DPOGS201826	0.051018
DPOGS201945	0.027638
DPOGS201956	0.031493
DPOGS201957	0.036371
DPOGS201958	0.032597
DPOGS201959	0.040308
DPOGS201962	0.024138
DPOGS201964	0.025985
DPOGS201965	0.028026
DPOGS201966	0.028193
DPOGS201969	0.026107
DPOGS201978	0.026090
DPOGS201984	0.026273
DPOGS201985	0.027347
DPOGS201988	0.026324
DPOGS201993	0.025297
DPOGS201994	0.030681
DPOGS201998	0.027279
DPOGS201999	0.024789
DPOGS202076	0.030952
DPOGS202077	0.027213
DPOGS202078	0.030971
DPOGS202079	0.031760
DPOGS202080	0.028350
DPOGS202081	0.028599
DPOGS202082	0.030411
DPOGS202083	0.030516
DPOGS202087	0.029137
DPOGS202088	0.027653
DPOGS202089	0.035165
DPOGS202091	0.033538
DPOGS202093	0.026512
DPOGS202094	0.026532
DPOGS202104	0.026042
DPOGS202110	0.026503
DPOGS202114	0.023129
DPOGS202116	0.027441
DPOGS202118	0.025662
DPOGS202125	0.031699
DPOGS202128	0.028909
DPOGS202133	0.060205
DPOGS202147	0.026242
DPOGS202152	0.031679
DPOGS202153	0.041205
DPOGS202154	0.028912
DPOGS202156	0.027031
DPOGS202157	0.027750
DPOGS202161	0.031416
DPOGS202163	0.026911
DPOGS202165	0.027699
DPOGS202167	0.024729
DPOGS202176	0.025771
DPOGS202177	0.026710
DPOGS202178	0.026242
DPOGS202179	0.028441
DPOGS202184	0.034300
DPOGS202238	0.027474
DPOGS202239	0.025008
DPOGS202242	0.027376
DPOGS202244	0.025387
DPOGS202245	0.026619
DPOGS202247	0.035543
DPOGS202248	0.031056
DPOGS202249	0.024715
DPOGS202250	0.029927
DPOGS202251	0.032409
DPOGS202252	0.032761
DPOGS202255	0.028270
DPOGS202256	0.036542
DPOGS202257	0.038801
DPOGS202258	0.032304
DPOGS202262	0.035663
DPOGS202263	0.032636
DPOGS202265	0.037410
DPOGS202266	0.031135
DPOGS202267	0.032503
DPOGS202269	0.027539
DPOGS202272	0.035162
DPOGS202274	0.029018
DPOGS202280	0.025319
DPOGS202281	0.044263
DPOGS202282	0.025967
DPOGS202288	0.032491
DPOGS202292	0.032323
DPOGS202293	0.031323
DPOGS202300	0.026648
DPOGS202303	0.023892
DPOGS202307	0.029728
DPOGS202309	0.026794
DPOGS202313	0.025574
DPOGS202317	0.029308
DPOGS202320	0.029534
DPOGS202321	0.038979
DPOGS202322	0.027020
DPOGS202324	0.029462
DPOGS202325	0.028861
DPOGS202326	0.030939
DPOGS202328	0.027911
DPOGS202329	0.034321
DPOGS202332	0.028729
DPOGS202333	0.029778
DPOGS202336	0.028097
DPOGS202338	0.024482
DPOGS202340	0.026578
DPOGS202345	0.027123
DPOGS202346	0.023204
DPOGS202349	0.031531
DPOGS202351	0.023849
DPOGS202353	0.023398
DPOGS202354	0.031518
DPOGS202356	0.034824
DPOGS202358	0.028706
DPOGS202363	0.029950
DPOGS202364	0.026184
DPOGS202366	0.033986
DPOGS202368	0.031421
DPOGS202376	0.034326
DPOGS202380	0.027761
DPOGS202381	0.026219
DPOGS202382	0.027377
DPOGS202383	0.031239
DPOGS202384	0.026392
DPOGS202386	0.030583
DPOGS202387	0.044214
DPOGS202389	0.033228
DPOGS202390	0.040089
DPOGS202391	0.030415
DPOGS202393	0.032492
DPOGS202395	0.043388
DPOGS202396	0.040956
DPOGS202397	0.031202
DPOGS202398	0.043039
DPOGS202401	0.034636
DPOGS202404	0.029571
DPOGS202409	0.025889
DPOGS202412	0.027036
DPOGS202434	0.046970
DPOGS202435	0.036421
DPOGS202473	0.023760
DPOGS202474	0.023987
DPOGS202475	0.029856
DPOGS202477	0.022761
DPOGS202478	0.025172
DPOGS202479	0.027371
DPOGS202480	0.023354
DPOGS202481	0.025033
DPOGS202482	0.028978
DPOGS202483	0.028642
DPOGS202484	0.029409
DPOGS202485	0.031370
DPOGS202489	0.031744
DPOGS202541	0.033352
DPOGS202545	0.021666
DPOGS202547	0.030017
DPOGS202549	0.026753
DPOGS202550	0.026979
DPOGS202553	0.023910
DPOGS202554	0.033154
DPOGS202555	0.030679
DPOGS202556	0.027561
DPOGS202559	0.033177
DPOGS202561	0.027055
DPOGS202562	0.025956
DPOGS202563	0.025730
DPOGS202564	0.026478
DPOGS202565	0.029392
DPOGS202566	0.024908
DPOGS202569	0.025319
DPOGS202571	0.032290
DPOGS202572	0.025433
DPOGS202574	0.030588
DPOGS202579	0.030264
DPOGS202581	0.034472
DPOGS202582	0.027892
DPOGS202583	0.033889
DPOGS202585	0.028931
DPOGS202587	0.033065
DPOGS202592	0.027958
DPOGS202595	0.026518
DPOGS202596	0.034779
DPOGS202597	0.028163
DPOGS202599	0.027427
DPOGS202600	0.023796
DPOGS202601	0.023606
DPOGS202602	0.025299
DPOGS202604	0.024761
DPOGS202606	0.061836
DPOGS202607	0.024380
DPOGS202611	0.033113
DPOGS202617	0.023442
DPOGS202618	0.023035
DPOGS202622	0.028753
DPOGS202626	0.023615
DPOGS202640	0.027638
DPOGS202644	0.027710
DPOGS202646	0.026828
DPOGS202647	0.026991
DPOGS202650	0.025541
DPOGS202657	0.029268
DPOGS202658	0.034383
DPOGS202662	0.029651
DPOGS202665	0.030172
DPOGS202671	0.030623
DPOGS202674	0.026565
DPOGS202676	0.029503
DPOGS202677	0.027360
DPOGS202680	0.030292
DPOGS202683	0.027694
DPOGS202684	0.042054
DPOGS202685	0.029915
DPOGS202686	0.028113
DPOGS202689	0.026495
DPOGS202692	0.024386
DPOGS202694	0.021962
DPOGS202697	0.022362
DPOGS202700	0.022050
DPOGS202701	0.024635
DPOGS202703	0.025716
DPOGS202704	0.024344
DPOGS202725	0.024800
DPOGS202726	0.027141
DPOGS202744	0.042049
DPOGS202745	0.023899
DPOGS202746	0.035653
DPOGS202747	0.027671
DPOGS202749	0.037252
DPOGS202763	0.022922
DPOGS202774	0.029932
DPOGS202775	0.027624
DPOGS202779	0.027649
DPOGS202785	0.031934
DPOGS202787	0.030212
DPOGS202794	0.032491
DPOGS202795	0.031663
DPOGS202796	0.031982
DPOGS202797	0.035053
DPOGS202798	0.033823
DPOGS202799	0.035084
DPOGS202801	0.034154
DPOGS202802	0.028800
DPOGS202804	0.029066
DPOGS202806	0.026614
DPOGS202807	0.029842
DPOGS202808	0.034268
DPOGS202810	0.030136
DPOGS202817	0.029079
DPOGS202822	0.032806
DPOGS202826	0.029393
DPOGS202827	0.037292
DPOGS202835	0.028097
DPOGS202836	0.032311
DPOGS202840	0.026503
DPOGS202841	0.029121
DPOGS202846	0.028061
DPOGS202855	0.024705
DPOGS202862	0.023169
DPOGS202868	0.043625
DPOGS202873	0.035432
DPOGS202875	0.025435
DPOGS202877	0.037602
DPOGS202881	0.022992
DPOGS202884	0.027878
DPOGS202885	0.021931
DPOGS202887	0.021729
DPOGS202888	0.022495
DPOGS202891	0.026767
DPOGS202892	0.022761
DPOGS202893	0.021973
DPOGS202894	0.021576
DPOGS202899	0.024677
DPOGS202901	0.025390
DPOGS202903	0.029450
DPOGS202904	0.031096
DPOGS202907	0.034751
DPOGS202910	0.026060
DPOGS202911	0.025033
DPOGS202912	0.027232
DPOGS202916	0.022465
DPOGS202917	0.023355
DPOGS202919	0.022877
DPOGS202921	0.026141
DPOGS202922	0.033885
DPOGS202924	0.030259
DPOGS202937	0.032450
DPOGS202940	0.030508
DPOGS202941	0.029345
DPOGS202942	0.022228
DPOGS202943	0.023013
DPOGS202944	0.025494
DPOGS202945	0.024764
DPOGS202946	0.025694
DPOGS202947	0.024167
DPOGS202948	0.026685
DPOGS202949	0.028506
DPOGS202950	0.028445
DPOGS202954	0.026689
DPOGS202956	0.028213
DPOGS202958	0.024920
DPOGS202959	0.028828
DPOGS202961	0.024078
DPOGS202962	0.022553
DPOGS202963	0.022633
DPOGS202964	0.027267
DPOGS202965	0.042622
DPOGS202967	0.031876
DPOGS202968	0.030938
DPOGS202972	0.042999
DPOGS202973	0.037212
DPOGS203040	0.028947
DPOGS203057	0.031923
DPOGS203058	0.024950
DPOGS203060	0.031492
DPOGS203061	0.027234
DPOGS203062	0.027701
DPOGS203063	0.025645
DPOGS203064	0.034892
DPOGS203065	0.033391
DPOGS203068	0.030176
DPOGS203069	0.025041
DPOGS203070	0.026597
DPOGS203071	0.025762
DPOGS203072	0.024752
DPOGS203073	0.029896
DPOGS203075	0.042597
DPOGS203076	0.039670
DPOGS203077	0.029300
DPOGS203080	0.021762
DPOGS203083	0.030448
DPOGS203084	0.025836
DPOGS203094	0.027922
DPOGS203095	0.028513
DPOGS203096	0.028165
DPOGS203097	0.031449
DPOGS203099	0.027225
DPOGS203100	0.030839
DPOGS203101	0.034879
DPOGS203103	0.042549
DPOGS203105	0.032053
DPOGS203106	0.030509
DPOGS203109	0.032391
DPOGS203135	0.023635
DPOGS203136	0.027408
DPOGS203137	0.027566
DPOGS203140	0.034077
DPOGS203142	0.029368
DPOGS203143	0.031813
DPOGS203147	0.037930
DPOGS203149	0.027883
DPOGS203152	0.028233
DPOGS203153	0.025707
DPOGS203155	0.025434
DPOGS203159	0.026936
DPOGS203162	0.026251
DPOGS203163	0.024759
DPOGS203165	0.030997
DPOGS203167	0.024013
DPOGS203168	0.024788
DPOGS203170	0.023468
DPOGS203173	0.027396
DPOGS203174	0.025180
DPOGS203178	0.033033
DPOGS203179	0.029572
DPOGS203180	0.032011
DPOGS203181	0.034743
DPOGS203182	0.040343
DPOGS203183	0.032496
DPOGS203184	0.029837
DPOGS203185	0.039952
DPOGS203186	0.040299
DPOGS203187	0.031357
DPOGS203188	0.030530
DPOGS203189	0.033271
DPOGS203191	0.029232
DPOGS203195	0.033702
DPOGS203196	0.024968
DPOGS203197	0.026867
DPOGS203198	0.022978
DPOGS203199	0.027831
DPOGS203200	0.021893
DPOGS203202	0.028359
DPOGS203203	0.025926
DPOGS203205	0.028290
DPOGS203206	0.024515
DPOGS203207	0.026601
DPOGS203208	0.030618
DPOGS203209	0.028547
DPOGS203210	0.027372
DPOGS203211	0.025749
DPOGS203216	0.027909
DPOGS203217	0.025481
DPOGS203219	0.026276
DPOGS203221	0.028475
DPOGS203222	0.025523
DPOGS203226	0.039787
DPOGS203227	0.035665
DPOGS203228	0.026901
DPOGS203229	0.030142
DPOGS203230	0.029161
DPOGS203232	0.028210
DPOGS203233	0.024209
DPOGS203234	0.033373
DPOGS203420	0.032751
DPOGS203421	0.040978
DPOGS203423	0.033582
DPOGS203424	0.026191
DPOGS203425	0.025208
DPOGS203433	0.030102
DPOGS203437	0.024713
DPOGS203438	0.026684
DPOGS203439	0.024540
DPOGS203440	0.027354
DPOGS203443	0.028201
DPOGS203448	0.033049
DPOGS203451	0.030920
DPOGS203452	0.031156
DPOGS203454	0.025676
DPOGS203460	0.024532
DPOGS203461	0.028533
DPOGS203462	0.025196
DPOGS203463	0.036768
DPOGS203465	0.023354
DPOGS203466	0.025520
DPOGS203467	0.027969
DPOGS203468	0.027565
DPOGS203469	0.041398
DPOGS203471	0.031126
DPOGS203473	0.031022
DPOGS203474	0.023782
DPOGS203582	0.028547
DPOGS203638	0.026761
DPOGS203639	0.028646
DPOGS203641	0.025576
DPOGS203649	0.026781
DPOGS203650	0.023806
DPOGS203651	0.023776
DPOGS203654	0.032456
DPOGS203655	0.025389
DPOGS203657	0.025820
DPOGS203661	0.024306
DPOGS203664	0.026650
DPOGS203670	0.023374
DPOGS203671	0.026308
DPOGS203672	0.027415
DPOGS203674	0.022651
DPOGS203675	0.028262
DPOGS203682	0.023592
DPOGS203683	0.023315
DPOGS203686	0.026461
DPOGS203687	0.023695
DPOGS203690	0.023382
DPOGS203696	0.029451
DPOGS203701	0.026880
DPOGS203702	0.024902
DPOGS203704	0.024528
DPOGS203710	0.026486
DPOGS203711	0.026136
DPOGS203712	0.028333
DPOGS203713	0.025222
DPOGS203719	0.025716
DPOGS203720	0.023119
DPOGS203721	0.030509
DPOGS203723	0.026729
DPOGS203726	0.027815
DPOGS203727	0.033786
DPOGS203731	0.025092
DPOGS203734	0.030495
DPOGS203736	0.033571
DPOGS203740	0.032909
DPOGS203741	0.026587
DPOGS203747	0.036344
DPOGS203750	0.023678
DPOGS203751	0.021633
DPOGS203752	0.021978
DPOGS203755	0.033809
DPOGS203758	0.040612
DPOGS203759	0.031505
DPOGS203767	0.057996
DPOGS203768	0.038120
DPOGS203770	0.031325
DPOGS203771	0.030683
DPOGS203772	0.035033
DPOGS203775	0.024449
DPOGS203777	0.033198
DPOGS203785	0.027173
DPOGS203788	0.025707
DPOGS203791	0.028553
DPOGS203792	0.025328
DPOGS203796	0.025549
DPOGS203797	0.023165
DPOGS203798	0.025082
DPOGS203801	0.027590
DPOGS203802	0.027320
DPOGS203804	0.028758
DPOGS203806	0.026037
DPOGS203809	0.024589
DPOGS203810	0.025066
DPOGS203812	0.026999
DPOGS203813	0.025189
DPOGS203814	0.029793
DPOGS203815	0.027064
DPOGS203824	0.025431
DPOGS203825	0.026884
DPOGS203829	0.027283
DPOGS203830	0.027793
DPOGS203831	0.026582
DPOGS203832	0.024366
DPOGS203833	0.029470
DPOGS203835	0.025231
DPOGS203836	0.035075
DPOGS203837	0.026352
DPOGS203839	0.024718
DPOGS203843	0.027841
DPOGS203850	0.029576
DPOGS203851	0.026845
DPOGS203857	0.025415
DPOGS203859	0.025627
DPOGS203861	0.023956
DPOGS203862	0.025528
DPOGS203866	0.029113
DPOGS203867	0.028176
DPOGS203868	0.029185
DPOGS203869	0.033768
DPOGS203870	0.031790
DPOGS203871	0.025012
DPOGS203873	0.048011
DPOGS203876	0.023383
DPOGS203878	0.034120
DPOGS203880	0.034453
DPOGS203881	0.038554
DPOGS203882	0.030792
DPOGS203885	0.037507
DPOGS203886	0.029252
DPOGS203888	0.031110
DPOGS203889	0.034638
DPOGS203895	0.025008
DPOGS203896	0.082861
DPOGS203897	0.032818
DPOGS203999	0.022223
DPOGS204005	0.027137
DPOGS204007	0.034012
DPOGS204009	0.034351
DPOGS204010	0.043446
DPOGS204011	0.025513
DPOGS204012	0.026267
DPOGS204014	0.034446
DPOGS204016	0.032981
DPOGS204017	0.026923
DPOGS204024	0.028865
DPOGS204028	0.023024
DPOGS204030	0.029170
DPOGS204031	0.036520
DPOGS204032	0.029437
DPOGS204033	0.026747
DPOGS204036	0.027312
DPOGS204038	0.028282
DPOGS204043	0.023159
DPOGS204045	0.028952
DPOGS204048	0.024095
DPOGS204051	0.029991
DPOGS204063	0.026349
DPOGS204065	0.028017
DPOGS204074	0.021344
DPOGS204075	0.030200
DPOGS204079	0.022395
DPOGS204080	0.023684
DPOGS204086	0.028699
DPOGS204089	0.029964
DPOGS204090	0.039679
DPOGS204093	0.031275
DPOGS204095	0.034038
DPOGS204143	0.026837
DPOGS204144	0.042422
DPOGS204146	0.033071
DPOGS204147	0.028687
DPOGS204148	0.032079
DPOGS204153	0.025332
DPOGS204154	0.026469
DPOGS204155	0.034554
DPOGS204156	0.028014
DPOGS204159	0.030022
DPOGS204161	0.027202
DPOGS204162	0.035548
DPOGS204163	0.027422
DPOGS204164	0.039038
DPOGS204167	0.023233
DPOGS204168	0.023538
DPOGS204169	0.049994
DPOGS204170	0.035897
DPOGS204172	0.025502
DPOGS204174	0.027341
DPOGS204176	0.040663
DPOGS204178	0.028120
DPOGS204179	0.033777
DPOGS204181	0.029062
DPOGS204183	0.026145
DPOGS204184	0.024830
DPOGS204187	0.028590
DPOGS204190	0.028907
DPOGS204191	0.029803
DPOGS204194	0.026616
DPOGS204195	0.028688
DPOGS204199	0.029007
DPOGS204200	0.033238
DPOGS204202	0.031092
DPOGS204203	0.030791
DPOGS204210	0.023119
DPOGS204211	0.028030
DPOGS204212	0.030974
DPOGS204217	0.030436
DPOGS204220	0.025025
DPOGS204222	0.029199
DPOGS204227	0.031025
DPOGS204228	0.029530
DPOGS204229	0.031376
DPOGS204230	0.034082
DPOGS204231	0.024812
DPOGS204236	0.027633
DPOGS204238	0.027658
DPOGS204239	0.025703
DPOGS204248	0.034042
DPOGS204253	0.027944
DPOGS204255	0.025483
DPOGS204260	0.030115
DPOGS204262	0.030009
DPOGS204276	0.027519
DPOGS204278	0.026223
DPOGS204279	0.028708
DPOGS204284	0.030276
DPOGS204288	0.028315
DPOGS204290	0.022044
DPOGS204293	0.027981
DPOGS204294	0.029580
DPOGS204296	0.027766
DPOGS204297	0.024882
DPOGS204300	0.024935
DPOGS204301	0.027888
DPOGS204303	0.028549
DPOGS204306	0.027410
DPOGS204308	0.029834
DPOGS204311	0.027882
DPOGS204314	0.026778
DPOGS204316	0.031177
DPOGS204318	0.028699
DPOGS204321	0.029424
DPOGS204374	0.026037
DPOGS204378	0.024939
DPOGS204381	0.025157
DPOGS204383	0.023261
DPOGS204387	0.026374
DPOGS204388	0.024631
DPOGS204390	0.022212
DPOGS204393	0.026602
DPOGS204399	0.030297
DPOGS204402	0.025547
DPOGS204404	0.024380
DPOGS204406	0.024766
DPOGS204407	0.026838
DPOGS204409	0.028271
DPOGS204410	0.025822
DPOGS204412	0.026018
DPOGS204414	0.028161
DPOGS204415	0.034984
DPOGS204416	0.037726
DPOGS204418	0.030334
DPOGS204420	0.027728
DPOGS204423	0.026518
DPOGS204424	0.027144
DPOGS204429	0.025367
DPOGS204430	0.023691
DPOGS204431	0.024728
DPOGS204433	0.025689
DPOGS204434	0.027285
DPOGS204437	0.026611
DPOGS204440	0.031047
DPOGS204443	0.029535
DPOGS204444	0.030333
DPOGS204445	0.027634
DPOGS204448	0.028789
DPOGS204450	0.028202
DPOGS204453	0.025141
DPOGS204454	0.024862
DPOGS204455	0.025439
DPOGS204456	0.027791
DPOGS204457	0.024126
DPOGS204458	0.025392
DPOGS204459	0.024349
DPOGS204460	0.025413
DPOGS204461	0.025966
DPOGS204462	0.024065
DPOGS204463	0.024798
DPOGS204464	0.028641
DPOGS204466	0.023376
DPOGS204467	0.031329
DPOGS204468	0.028041
DPOGS204472	0.028250
