"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS207741"	"DPSCF300042"	"DPOGS207741"	"A"	13
"DPOGS207731"	"DPSCF300042"	"DPOGS207731"	"A"	13
"DPOGS207745"	"DPSCF300042"	"DPOGS207745"	"A"	13
"DPOGS207784"	"DPSCF300042"	"DPOGS207784"	"A"	13
"DPOGS207703"	"DPSCF300042"	"DPOGS207703"	"A"	13
"DPOGS207800"	"DPSCF300042"	"DPOGS207800"	"A"	13
"DPOGS207806"	"DPSCF300042"	"DPOGS207806"	"A"	13
"DPOGS207739"	"DPSCF300042"	"DPOGS207739"	"A"	13
"DPOGS207819"	"DPSCF300042"	"DPOGS207819"	"A"	13
"DPOGS207722"	"DPSCF300042"	"DPOGS207722"	"A"	13
"DPOGS207776"	"DPSCF300042"	"DPOGS207776"	"A"	13
"DPOGS207727"	"DPSCF300042"	"DPOGS207727"	"A"	13
"DPOGS207728"	"DPSCF300042"	"DPOGS207728"	"A"	13
"DPOGS207715"	"DPSCF300042"	"DPOGS207715"	"A"	13
"DPOGS207740"	"DPSCF300042"	"DPOGS207740"	"A"	13
"DPOGS207837"	"DPSCF300042"	"DPOGS207837"	"A"	13
"DPOGS207838"	"DPSCF300042"	"DPOGS207838"	"A"	13
"DPOGS207840"	"DPSCF300042"	"DPOGS207840"	"A"	13
"DPOGS207783"	"DPSCF300042"	"DPOGS207783"	"A"	13
"DPOGS207735"	"DPSCF300042"	"DPOGS207735"	"A"	13
"DPOGS207764"	"DPSCF300042"	"DPOGS207764"	"A"	13
"DPOGS207763"	"DPSCF300042"	"DPOGS207763"	"A"	13
"DPOGS207737"	"DPSCF300042"	"DPOGS207737"	"A"	13
"DPOGS207723"	"DPSCF300042"	"DPOGS207723"	"A"	13
"DPOGS207698"	"DPSCF300042"	"DPOGS207698"	"A"	13
"DPOGS207699"	"DPSCF300042"	"DPOGS207699"	"A"	13
"DPOGS207780"	"DPSCF300042"	"DPOGS207780"	"A"	13
"DPOGS207857"	"DPSCF300042"	"DPOGS207857"	"A"	13
"DPOGS207854"	"DPSCF300042"	"DPOGS207854"	"A"	13
"DPOGS207855"	"DPSCF300042"	"DPOGS207855"	"A"	13
"DPOGS207816"	"DPSCF300042"	"DPOGS207816"	"A"	13
"DPOGS207839"	"DPSCF300042"	"DPOGS207839"	"A"	13
"DPOGS207769"	"DPSCF300042"	"DPOGS207769"	"A"	13
"DPOGS207815"	"DPSCF300042"	"DPOGS207815"	"A"	13
"DPOGS207738"	"DPSCF300042"	"DPOGS207738"	"A"	13
"DPOGS207724"	"DPSCF300042"	"DPOGS207724"	"A"	13
"DPOGS207775"	"DPSCF300042"	"DPOGS207775"	"A"	13
"DPOGS207846"	"DPSCF300042"	"DPOGS207846"	"A"	13
"DPOGS207774"	"DPSCF300042"	"DPOGS207774"	"A"	13
"DPOGS207767"	"DPSCF300042"	"DPOGS207767"	"A"	13
"DPOGS207781"	"DPSCF300042"	"DPOGS207781"	"A"	13
"DPOGS207782"	"DPSCF300042"	"DPOGS207782"	"A"	13
"DPOGS207828"	"DPSCF300042"	"DPOGS207828"	"A"	13
"DPOGS207704"	"DPSCF300042"	"DPOGS207704"	"A"	13
"DPOGS207813"	"DPSCF300042"	"DPOGS207813"	"A"	13
"DPOGS207853"	"DPSCF300042"	"DPOGS207853"	"A"	13
"DPOGS207768"	"DPSCF300042"	"DPOGS207768"	"A"	13
"DPOGS207736"	"DPSCF300042"	"DPOGS207736"	"A"	13
"DPOGS207818"	"DPSCF300042"	"DPOGS207818"	"A"	13
"DPOGS207758"	"DPSCF300042"	"DPOGS207758"	"A"	13
"DPOGS207697"	"DPSCF300042"	"DPOGS207697"	"A"	13
"DPOGS207844"	"DPSCF300042"	"DPOGS207844"	"A"	13
"DPOGS207821"	"DPSCF300042"	"DPOGS207821"	"A"	13
"DPOGS207822"	"DPSCF300042"	"DPOGS207822"	"A"	13
"DPOGS207812"	"DPSCF300042"	"DPOGS207812"	"A"	13
"DPOGS207856"	"DPSCF300042"	"DPOGS207856"	"A"	13
"DPOGS207851"	"DPSCF300042"	"DPOGS207851"	"A"	13
"DPOGS207827"	"DPSCF300042"	"DPOGS207827"	"A"	13
"DPOGS207808"	"DPSCF300042"	"DPOGS207808"	"A"	13
"DPOGS207759"	"DPSCF300042"	"DPOGS207759"	"A"	13
"DPOGS207773"	"DPSCF300042"	"DPOGS207773"	"A"	13
"DPOGS207861"	"DPSCF300042"	"DPOGS207861"	"A"	13
"DPOGS207771"	"DPSCF300042"	"DPOGS207771"	"A"	13
"DPOGS207825"	"DPSCF300042"	"DPOGS207825"	"A"	13
"DPOGS207701"	"DPSCF300042"	"DPOGS207701"	"A"	13
"DPOGS207820"	"DPSCF300042"	"DPOGS207820"	"A"	13
"DPOGS207849"	"DPSCF300042"	"DPOGS207849"	"A"	13
"DPOGS207761"	"DPSCF300042"	"DPOGS207761"	"A"	13
"DPOGS207734"	"DPSCF300042"	"DPOGS207734"	"A"	13
"DPOGS207770"	"DPSCF300042"	"DPOGS207770"	"A"	13
"DPOGS207852"	"DPSCF300042"	"DPOGS207852"	"A"	13
"DPOGS207811"	"DPSCF300042"	"DPOGS207811"	"A"	13
"DPOGS207858"	"DPSCF300042"	"DPOGS207858"	"A"	13
"DPOGS207845"	"DPSCF300042"	"DPOGS207845"	"A"	13
"DPOGS207842"	"DPSCF300042"	"DPOGS207842"	"A"	13
"DPOGS207772"	"DPSCF300042"	"DPOGS207772"	"A"	13
"DPOGS207733"	"DPSCF300042"	"DPOGS207733"	"A"	13
"DPOGS207730"	"DPSCF300042"	"DPOGS207730"	"A"	13
"DPOGS207700"	"DPSCF300042"	"DPOGS207700"	"A"	13
"DPOGS207729"	"DPSCF300042"	"DPOGS207729"	"A"	13
"DPOGS207810"	"DPSCF300042"	"DPOGS207810"	"A"	13
"DPOGS207803"	"DPSCF300042"	"DPOGS207803"	"A"	13
"DPOGS207721"	"DPSCF300042"	"DPOGS207721"	"A"	13
"DPOGS207732"	"DPSCF300042"	"DPOGS207732"	"A"	13
"DPOGS207843"	"DPSCF300042"	"DPOGS207843"	"A"	13
"DPOGS207766"	"DPSCF300042"	"DPOGS207766"	"A"	13
"DPOGS207823"	"DPSCF300042"	"DPOGS207823"	"A"	13
"DPOGS207850"	"DPSCF300042"	"DPOGS207850"	"A"	13
"DPOGS207814"	"DPSCF300042"	"DPOGS207814"	"A"	13
"DPOGS207804"	"DPSCF300042"	"DPOGS207804"	"A"	13
"DPOGS207817"	"DPSCF300042"	"DPOGS207817"	"A"	13
"DPOGS207720"	"DPSCF300042"	"DPOGS207720"	"A"	13
