"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS214761"	"DPSCF300022"	"DPOGS214761"	"A"	18
"DPOGS214747"	"DPSCF300022"	"DPOGS214747"	"A"	18
"DPOGS214745"	"DPSCF300022"	"DPOGS214745"	"A"	18
"DPOGS214748"	"DPSCF300022"	"DPOGS214748"	"A"	18
"DPOGS214782"	"DPSCF300022"	"DPOGS214782"	"A"	18
"DPOGS214783"	"DPSCF300022"	"DPOGS214783"	"A"	18
"DPOGS214705"	"DPSCF300022"	"DPOGS214705"	"A"	18
"DPOGS214737"	"DPSCF300022"	"DPOGS214737"	"A"	18
"DPOGS214740"	"DPSCF300022"	"DPOGS214740"	"A"	18
"DPOGS214698"	"DPSCF300022"	"DPOGS214698"	"A"	18
"DPOGS214728"	"DPSCF300022"	"DPOGS214728"	"A"	18
"DPOGS214776"	"DPSCF300022"	"DPOGS214776"	"A"	18
"DPOGS214715"	"DPSCF300022"	"DPOGS214715"	"A"	18
"DPOGS214687"	"DPSCF300022"	"DPOGS214687"	"A"	18
"DPOGS214762"	"DPSCF300022"	"DPOGS214762"	"A"	18
"DPOGS214763"	"DPSCF300022"	"DPOGS214763"	"A"	18
"DPOGS214764"	"DPSCF300022"	"DPOGS214764"	"A"	18
"DPOGS214765"	"DPSCF300022"	"DPOGS214765"	"A"	18
"DPOGS214721"	"DPSCF300022"	"DPOGS214721"	"A"	18
"DPOGS214784"	"DPSCF300022"	"DPOGS214784"	"A"	18
"DPOGS214770"	"DPSCF300022"	"DPOGS214770"	"A"	18
"DPOGS214753"	"DPSCF300022"	"DPOGS214753"	"A"	18
"DPOGS214754"	"DPSCF300022"	"DPOGS214754"	"A"	18
"DPOGS214756"	"DPSCF300022"	"DPOGS214756"	"A"	18
"DPOGS214714"	"DPSCF300022"	"DPOGS214714"	"A"	18
"DPOGS214727"	"DPSCF300022"	"DPOGS214727"	"A"	18
"DPOGS214700"	"DPSCF300022"	"DPOGS214700"	"A"	18
"DPOGS214688"	"DPSCF300022"	"DPOGS214688"	"A"	18
"DPOGS214689"	"DPSCF300022"	"DPOGS214689"	"A"	18
"DPOGS214690"	"DPSCF300022"	"DPOGS214690"	"A"	18
"DPOGS214691"	"DPSCF300022"	"DPOGS214691"	"A"	18
"DPOGS214692"	"DPSCF300022"	"DPOGS214692"	"A"	18
"DPOGS214769"	"DPSCF300022"	"DPOGS214769"	"A"	18
"DPOGS214694"	"DPSCF300022"	"DPOGS214694"	"A"	18
"DPOGS214695"	"DPSCF300022"	"DPOGS214695"	"A"	18
"DPOGS214723"	"DPSCF300022"	"DPOGS214723"	"A"	18
"DPOGS214752"	"DPSCF300022"	"DPOGS214752"	"A"	18
"DPOGS214743"	"DPSCF300022"	"DPOGS214743"	"A"	18
"DPOGS214744"	"DPSCF300022"	"DPOGS214744"	"A"	18
"DPOGS214775"	"DPSCF300022"	"DPOGS214775"	"A"	18
"DPOGS214760"	"DPSCF300022"	"DPOGS214760"	"A"	18
"DPOGS214693"	"DPSCF300022"	"DPOGS214693"	"A"	18
"DPOGS214709"	"DPSCF300022"	"DPOGS214709"	"A"	18
"DPOGS214710"	"DPSCF300022"	"DPOGS214710"	"A"	18
"DPOGS214749"	"DPSCF300022"	"DPOGS214749"	"A"	18
"DPOGS214772"	"DPSCF300022"	"DPOGS214772"	"A"	18
"DPOGS214724"	"DPSCF300022"	"DPOGS214724"	"A"	18
"DPOGS214725"	"DPSCF300022"	"DPOGS214725"	"A"	18
"DPOGS214696"	"DPSCF300022"	"DPOGS214696"	"A"	18
"DPOGS214726"	"DPSCF300022"	"DPOGS214726"	"A"	18
"DPOGS214771"	"DPSCF300022"	"DPOGS214771"	"A"	18
"DPOGS214707"	"DPSCF300022"	"DPOGS214707"	"A"	18
"DPOGS214699"	"DPSCF300022"	"DPOGS214699"	"A"	18
"DPOGS214751"	"DPSCF300022"	"DPOGS214751"	"A"	18
"DPOGS214774"	"DPSCF300022"	"DPOGS214774"	"A"	18
"DPOGS214750"	"DPSCF300022"	"DPOGS214750"	"A"	18
"DPOGS214768"	"DPSCF300022"	"DPOGS214768"	"A"	18
"DPOGS214722"	"DPSCF300022"	"DPOGS214722"	"A"	18
"DPOGS214735"	"DPSCF300022"	"DPOGS214735"	"A"	18
"DPOGS214773"	"DPSCF300022"	"DPOGS214773"	"A"	18
"DPOGS214708"	"DPSCF300022"	"DPOGS214708"	"A"	18
"DPOGS202272"	"DPSCF300032"	"DPOGS202272"	"A"	18
"DPOGS202269"	"DPSCF300032"	"DPOGS202269"	"A"	18
"DPOGS202249"	"DPSCF300032"	"DPOGS202249"	"A"	18
"DPOGS202316"	"DPSCF300032"	"DPOGS202316"	"A"	18
"DPOGS202342"	"DPSCF300032"	"DPOGS202342"	"A"	18
"DPOGS202321"	"DPSCF300032"	"DPOGS202321"	"A"	18
"DPOGS202260"	"DPSCF300032"	"DPOGS202260"	"A"	18
"DPOGS202298"	"DPSCF300032"	"DPOGS202298"	"A"	18
"DPOGS202317"	"DPSCF300032"	"DPOGS202317"	"A"	18
"DPOGS202332"	"DPSCF300032"	"DPOGS202332"	"A"	18
"DPOGS202267"	"DPSCF300032"	"DPOGS202267"	"A"	18
"DPOGS202327"	"DPSCF300032"	"DPOGS202327"	"A"	18
"DPOGS202247"	"DPSCF300032"	"DPOGS202247"	"A"	18
"DPOGS202268"	"DPSCF300032"	"DPOGS202268"	"A"	18
"DPOGS202262"	"DPSCF300032"	"DPOGS202262"	"A"	18
"DPOGS202331"	"DPSCF300032"	"DPOGS202331"	"A"	18
"DPOGS202326"	"DPSCF300032"	"DPOGS202326"	"A"	18
"DPOGS202315"	"DPSCF300032"	"DPOGS202315"	"A"	18
"DPOGS202318"	"DPSCF300032"	"DPOGS202318"	"A"	18
"DPOGS202243"	"DPSCF300032"	"DPOGS202243"	"A"	18
"DPOGS202258"	"DPSCF300032"	"DPOGS202258"	"A"	18
"DPOGS202265"	"DPSCF300032"	"DPOGS202265"	"A"	18
"DPOGS202328"	"DPSCF300032"	"DPOGS202328"	"A"	18
"DPOGS202314"	"DPSCF300032"	"DPOGS202314"	"A"	18
"DPOGS202334"	"DPSCF300032"	"DPOGS202334"	"A"	18
"DPOGS202336"	"DPSCF300032"	"DPOGS202336"	"A"	18
"DPOGS202320"	"DPSCF300032"	"DPOGS202320"	"A"	18
"DPOGS202292"	"DPSCF300032"	"DPOGS202292"	"A"	18
"DPOGS202278"	"DPSCF300032"	"DPOGS202278"	"A"	18
"DPOGS202324"	"DPSCF300032"	"DPOGS202324"	"A"	18
"DPOGS202279"	"DPSCF300032"	"DPOGS202279"	"A"	18
"DPOGS202273"	"DPSCF300032"	"DPOGS202273"	"A"	18
"DPOGS202341"	"DPSCF300032"	"DPOGS202341"	"A"	18
"DPOGS202255"	"DPSCF300032"	"DPOGS202255"	"A"	18
"DPOGS202270"	"DPSCF300032"	"DPOGS202270"	"A"	18
"DPOGS202319"	"DPSCF300032"	"DPOGS202319"	"A"	18
"DPOGS202311"	"DPSCF300032"	"DPOGS202311"	"A"	18
"DPOGS202261"	"DPSCF300032"	"DPOGS202261"	"A"	18
"DPOGS202313"	"DPSCF300032"	"DPOGS202313"	"A"	18
"DPOGS202297"	"DPSCF300032"	"DPOGS202297"	"A"	18
"DPOGS202329"	"DPSCF300032"	"DPOGS202329"	"A"	18
"DPOGS202259"	"DPSCF300032"	"DPOGS202259"	"A"	18
"DPOGS202240"	"DPSCF300032"	"DPOGS202240"	"A"	18
"DPOGS202335"	"DPSCF300032"	"DPOGS202335"	"A"	18
"DPOGS202322"	"DPSCF300032"	"DPOGS202322"	"A"	18
"DPOGS202280"	"DPSCF300032"	"DPOGS202280"	"A"	18
"DPOGS202281"	"DPSCF300032"	"DPOGS202281"	"A"	18
"DPOGS202257"	"DPSCF300032"	"DPOGS202257"	"A"	18
"DPOGS202310"	"DPSCF300032"	"DPOGS202310"	"A"	18
"DPOGS202308"	"DPSCF300032"	"DPOGS202308"	"A"	18
"DPOGS202312"	"DPSCF300032"	"DPOGS202312"	"A"	18
"DPOGS202306"	"DPSCF300032"	"DPOGS202306"	"A"	18
"DPOGS202276"	"DPSCF300032"	"DPOGS202276"	"A"	18
"DPOGS202293"	"DPSCF300032"	"DPOGS202293"	"A"	18
"DPOGS202305"	"DPSCF300032"	"DPOGS202305"	"A"	18
"DPOGS202291"	"DPSCF300032"	"DPOGS202291"	"A"	18
"DPOGS202246"	"DPSCF300032"	"DPOGS202246"	"A"	18
"DPOGS202333"	"DPSCF300032"	"DPOGS202333"	"A"	18
"DPOGS202294"	"DPSCF300032"	"DPOGS202294"	"A"	18
"DPOGS202251"	"DPSCF300032"	"DPOGS202251"	"A"	18
"DPOGS202325"	"DPSCF300032"	"DPOGS202325"	"A"	18
"DPOGS202337"	"DPSCF300032"	"DPOGS202337"	"A"	18
"DPOGS202323"	"DPSCF300032"	"DPOGS202323"	"A"	18
"DPOGS202241"	"DPSCF300032"	"DPOGS202241"	"A"	18
"DPOGS202304"	"DPSCF300032"	"DPOGS202304"	"A"	18
"DPOGS202303"	"DPSCF300032"	"DPOGS202303"	"A"	18
"DPOGS202277"	"DPSCF300032"	"DPOGS202277"	"A"	18
"DPOGS202296"	"DPSCF300032"	"DPOGS202296"	"A"	18
"DPOGS202289"	"DPSCF300032"	"DPOGS202289"	"A"	18
"DPOGS202343"	"DPSCF300032"	"DPOGS202343"	"A"	18
"DPOGS202263"	"DPSCF300032"	"DPOGS202263"	"A"	18
"DPOGS202271"	"DPSCF300032"	"DPOGS202271"	"A"	18
"DPOGS202254"	"DPSCF300032"	"DPOGS202254"	"A"	18
"DPOGS202284"	"DPSCF300032"	"DPOGS202284"	"A"	18
"DPOGS202242"	"DPSCF300032"	"DPOGS202242"	"A"	18
"DPOGS202288"	"DPSCF300032"	"DPOGS202288"	"A"	18
"DPOGS202287"	"DPSCF300032"	"DPOGS202287"	"A"	18
"DPOGS202301"	"DPSCF300032"	"DPOGS202301"	"A"	18
"DPOGS202300"	"DPSCF300032"	"DPOGS202300"	"A"	18
"DPOGS202295"	"DPSCF300032"	"DPOGS202295"	"A"	18
"DPOGS202250"	"DPSCF300032"	"DPOGS202250"	"A"	18
"DPOGS202253"	"DPSCF300032"	"DPOGS202253"	"A"	18
"DPOGS202252"	"DPSCF300032"	"DPOGS202252"	"A"	18
"DPOGS202244"	"DPSCF300032"	"DPOGS202244"	"A"	18
"DPOGS202309"	"DPSCF300032"	"DPOGS202309"	"A"	18
"DPOGS202266"	"DPSCF300032"	"DPOGS202266"	"A"	18
"DPOGS202338"	"DPSCF300032"	"DPOGS202338"	"A"	18
"DPOGS202256"	"DPSCF300032"	"DPOGS202256"	"A"	18
"DPOGS202274"	"DPSCF300032"	"DPOGS202274"	"A"	18
"DPOGS202339"	"DPSCF300032"	"DPOGS202339"	"A"	18
"DPOGS202248"	"DPSCF300032"	"DPOGS202248"	"A"	18
"DPOGS202245"	"DPSCF300032"	"DPOGS202245"	"A"	18
"DPOGS202340"	"DPSCF300032"	"DPOGS202340"	"A"	18
"DPOGS202239"	"DPSCF300032"	"DPOGS202239"	"A"	18
"DPOGS202275"	"DPSCF300032"	"DPOGS202275"	"A"	18
"DPOGS202330"	"DPSCF300032"	"DPOGS202330"	"A"	18
"DPOGS202282"	"DPSCF300032"	"DPOGS202282"	"A"	18
"DPOGS202286"	"DPSCF300032"	"DPOGS202286"	"A"	18
"DPOGS202299"	"DPSCF300032"	"DPOGS202299"	"A"	18
"DPOGS202307"	"DPSCF300032"	"DPOGS202307"	"A"	18
"DPOGS202302"	"DPSCF300032"	"DPOGS202302"	"A"	18
"DPOGS202344"	"DPSCF300032"	"DPOGS202344"	"A"	18
"DPOGS202283"	"DPSCF300032"	"DPOGS202283"	"A"	18
"DPOGS202264"	"DPSCF300032"	"DPOGS202264"	"A"	18
"DPOGS204169"	"DPSCF300034"	"DPOGS204169"	"A"	18
"DPOGS204171"	"DPSCF300034"	"DPOGS204171"	"A"	18
"DPOGS204168"	"DPSCF300034"	"DPOGS204168"	"A"	18
"DPOGS204161"	"DPSCF300034"	"DPOGS204161"	"A"	18
"DPOGS204182"	"DPSCF300034"	"DPOGS204182"	"A"	18
"DPOGS204175"	"DPSCF300034"	"DPOGS204175"	"A"	18
"DPOGS204162"	"DPSCF300034"	"DPOGS204162"	"A"	18
"DPOGS204163"	"DPSCF300034"	"DPOGS204163"	"A"	18
"DPOGS204208"	"DPSCF300034"	"DPOGS204208"	"A"	18
"DPOGS204157"	"DPSCF300034"	"DPOGS204157"	"A"	18
"DPOGS204167"	"DPSCF300034"	"DPOGS204167"	"A"	18
"DPOGS204164"	"DPSCF300034"	"DPOGS204164"	"A"	18
"DPOGS204192"	"DPSCF300034"	"DPOGS204192"	"A"	18
"DPOGS204159"	"DPSCF300034"	"DPOGS204159"	"A"	18
"DPOGS204191"	"DPSCF300034"	"DPOGS204191"	"A"	18
"DPOGS204200"	"DPSCF300034"	"DPOGS204200"	"A"	18
"DPOGS204201"	"DPSCF300034"	"DPOGS204201"	"A"	18
"DPOGS204160"	"DPSCF300034"	"DPOGS204160"	"A"	18
"DPOGS204184"	"DPSCF300034"	"DPOGS204184"	"A"	18
"DPOGS204199"	"DPSCF300034"	"DPOGS204199"	"A"	18
"DPOGS204173"	"DPSCF300034"	"DPOGS204173"	"A"	18
"DPOGS204180"	"DPSCF300034"	"DPOGS204180"	"A"	18
"DPOGS204193"	"DPSCF300034"	"DPOGS204193"	"A"	18
"DPOGS204176"	"DPSCF300034"	"DPOGS204176"	"A"	18
"DPOGS204155"	"DPSCF300034"	"DPOGS204155"	"A"	18
"DPOGS204174"	"DPSCF300034"	"DPOGS204174"	"A"	18
"DPOGS204178"	"DPSCF300034"	"DPOGS204178"	"A"	18
"DPOGS204183"	"DPSCF300034"	"DPOGS204183"	"A"	18
"DPOGS204154"	"DPSCF300034"	"DPOGS204154"	"A"	18
"DPOGS204158"	"DPSCF300034"	"DPOGS204158"	"A"	18
"DPOGS204203"	"DPSCF300034"	"DPOGS204203"	"A"	18
"DPOGS204172"	"DPSCF300034"	"DPOGS204172"	"A"	18
"DPOGS204181"	"DPSCF300034"	"DPOGS204181"	"A"	18
"DPOGS204204"	"DPSCF300034"	"DPOGS204204"	"A"	18
"DPOGS204202"	"DPSCF300034"	"DPOGS204202"	"A"	18
"DPOGS204190"	"DPSCF300034"	"DPOGS204190"	"A"	18
"DPOGS204149"	"DPSCF300034"	"DPOGS204149"	"A"	18
"DPOGS204187"	"DPSCF300034"	"DPOGS204187"	"A"	18
"DPOGS204150"	"DPSCF300034"	"DPOGS204150"	"A"	18
"DPOGS204151"	"DPSCF300034"	"DPOGS204151"	"A"	18
"DPOGS204197"	"DPSCF300034"	"DPOGS204197"	"A"	18
"DPOGS204196"	"DPSCF300034"	"DPOGS204196"	"A"	18
"DPOGS204186"	"DPSCF300034"	"DPOGS204186"	"A"	18
"DPOGS204156"	"DPSCF300034"	"DPOGS204156"	"A"	18
"DPOGS204179"	"DPSCF300034"	"DPOGS204179"	"A"	18
"DPOGS204153"	"DPSCF300034"	"DPOGS204153"	"A"	18
"DPOGS204170"	"DPSCF300034"	"DPOGS204170"	"A"	18
"DPOGS204207"	"DPSCF300034"	"DPOGS204207"	"A"	18
"DPOGS204198"	"DPSCF300034"	"DPOGS204198"	"A"	18
"DPOGS204177"	"DPSCF300034"	"DPOGS204177"	"A"	18
"DPOGS204195"	"DPSCF300034"	"DPOGS204195"	"A"	18
"DPOGS204194"	"DPSCF300034"	"DPOGS204194"	"A"	18
"DPOGS204185"	"DPSCF300034"	"DPOGS204185"	"A"	18
"DPOGS204188"	"DPSCF300034"	"DPOGS204188"	"A"	18
"DPOGS214580"	"DPSCF300050"	"DPOGS214580"	"A"	18
"DPOGS214579"	"DPSCF300050"	"DPOGS214579"	"A"	18
"DPOGS214592"	"DPSCF300050"	"DPOGS214592"	"A"	18
"DPOGS214593"	"DPSCF300050"	"DPOGS214593"	"A"	18
"DPOGS214594"	"DPSCF300050"	"DPOGS214594"	"A"	18
"DPOGS214578"	"DPSCF300050"	"DPOGS214578"	"A"	18
"DPOGS214591"	"DPSCF300050"	"DPOGS214591"	"A"	18
"DPOGS214605"	"DPSCF300050"	"DPOGS214605"	"A"	18
"DPOGS214606"	"DPSCF300050"	"DPOGS214606"	"A"	18
"DPOGS214617"	"DPSCF300050"	"DPOGS214617"	"A"	18
"DPOGS214595"	"DPSCF300050"	"DPOGS214595"	"A"	18
"DPOGS214587"	"DPSCF300050"	"DPOGS214587"	"A"	18
"DPOGS214611"	"DPSCF300050"	"DPOGS214611"	"A"	18
"DPOGS214607"	"DPSCF300050"	"DPOGS214607"	"A"	18
"DPOGS214586"	"DPSCF300050"	"DPOGS214586"	"A"	18
"DPOGS214604"	"DPSCF300050"	"DPOGS214604"	"A"	18
"DPOGS214618"	"DPSCF300050"	"DPOGS214618"	"A"	18
"DPOGS214577"	"DPSCF300050"	"DPOGS214577"	"A"	18
"DPOGS214590"	"DPSCF300050"	"DPOGS214590"	"A"	18
"DPOGS214608"	"DPSCF300050"	"DPOGS214608"	"A"	18
"DPOGS214609"	"DPSCF300050"	"DPOGS214609"	"A"	18
"DPOGS214619"	"DPSCF300050"	"DPOGS214619"	"A"	18
"DPOGS214632"	"DPSCF300050"	"DPOGS214632"	"A"	18
"DPOGS214612"	"DPSCF300050"	"DPOGS214612"	"A"	18
"DPOGS214613"	"DPSCF300050"	"DPOGS214613"	"A"	18
"DPOGS214650"	"DPSCF300050"	"DPOGS214650"	"A"	18
"DPOGS214589"	"DPSCF300050"	"DPOGS214589"	"A"	18
"DPOGS214603"	"DPSCF300050"	"DPOGS214603"	"A"	18
"DPOGS214576"	"DPSCF300050"	"DPOGS214576"	"A"	18
"DPOGS214630"	"DPSCF300050"	"DPOGS214630"	"A"	18
"DPOGS214631"	"DPSCF300050"	"DPOGS214631"	"A"	18
"DPOGS214646"	"DPSCF300050"	"DPOGS214646"	"A"	18
"DPOGS214633"	"DPSCF300050"	"DPOGS214633"	"A"	18
"DPOGS214634"	"DPSCF300050"	"DPOGS214634"	"A"	18
"DPOGS214596"	"DPSCF300050"	"DPOGS214596"	"A"	18
"DPOGS214651"	"DPSCF300050"	"DPOGS214651"	"A"	18
"DPOGS214585"	"DPSCF300050"	"DPOGS214585"	"A"	18
"DPOGS214625"	"DPSCF300050"	"DPOGS214625"	"A"	18
"DPOGS214614"	"DPSCF300050"	"DPOGS214614"	"A"	18
"DPOGS214588"	"DPSCF300050"	"DPOGS214588"	"A"	18
"DPOGS214616"	"DPSCF300050"	"DPOGS214616"	"A"	18
"DPOGS214629"	"DPSCF300050"	"DPOGS214629"	"A"	18
"DPOGS214644"	"DPSCF300050"	"DPOGS214644"	"A"	18
"DPOGS214645"	"DPSCF300050"	"DPOGS214645"	"A"	18
"DPOGS214640"	"DPSCF300050"	"DPOGS214640"	"A"	18
"DPOGS214648"	"DPSCF300050"	"DPOGS214648"	"A"	18
"DPOGS214649"	"DPSCF300050"	"DPOGS214649"	"A"	18
"DPOGS214568"	"DPSCF300050"	"DPOGS214568"	"A"	18
"DPOGS214571"	"DPSCF300050"	"DPOGS214571"	"A"	18
"DPOGS214626"	"DPSCF300050"	"DPOGS214626"	"A"	18
"DPOGS214599"	"DPSCF300050"	"DPOGS214599"	"A"	18
"DPOGS214615"	"DPSCF300050"	"DPOGS214615"	"A"	18
"DPOGS214643"	"DPSCF300050"	"DPOGS214643"	"A"	18
"DPOGS214574"	"DPSCF300050"	"DPOGS214574"	"A"	18
"DPOGS214628"	"DPSCF300050"	"DPOGS214628"	"A"	18
"DPOGS214583"	"DPSCF300050"	"DPOGS214583"	"A"	18
"DPOGS214584"	"DPSCF300050"	"DPOGS214584"	"A"	18
"DPOGS214620"	"DPSCF300050"	"DPOGS214620"	"A"	18
"DPOGS214621"	"DPSCF300050"	"DPOGS214621"	"A"	18
"DPOGS214638"	"DPSCF300050"	"DPOGS214638"	"A"	18
"DPOGS214627"	"DPSCF300050"	"DPOGS214627"	"A"	18
"DPOGS214623"	"DPSCF300050"	"DPOGS214623"	"A"	18
"DPOGS214572"	"DPSCF300050"	"DPOGS214572"	"A"	18
"DPOGS214641"	"DPSCF300050"	"DPOGS214641"	"A"	18
"DPOGS214642"	"DPSCF300050"	"DPOGS214642"	"A"	18
"DPOGS214575"	"DPSCF300050"	"DPOGS214575"	"A"	18
"DPOGS214601"	"DPSCF300050"	"DPOGS214601"	"A"	18
"DPOGS214624"	"DPSCF300050"	"DPOGS214624"	"A"	18
"DPOGS214637"	"DPSCF300050"	"DPOGS214637"	"A"	18
"DPOGS214636"	"DPSCF300050"	"DPOGS214636"	"A"	18
"DPOGS214597"	"DPSCF300050"	"DPOGS214597"	"A"	18
"DPOGS214602"	"DPSCF300050"	"DPOGS214602"	"A"	18
"DPOGS214639"	"DPSCF300050"	"DPOGS214639"	"A"	18
"DPOGS214600"	"DPSCF300050"	"DPOGS214600"	"A"	18
"DPOGS214610"	"DPSCF300050"	"DPOGS214610"	"A"	18
"DPOGS214582"	"DPSCF300050"	"DPOGS214582"	"A"	18
"DPOGS214622"	"DPSCF300050"	"DPOGS214622"	"A"	18
"DPOGS214581"	"DPSCF300050"	"DPOGS214581"	"A"	18
"DPOGS214598"	"DPSCF300050"	"DPOGS214598"	"A"	18
"DPOGS214635"	"DPSCF300050"	"DPOGS214635"	"A"	18
"DPOGS212818"	"DPSCF300086"	"DPOGS212818"	"A"	18
"DPOGS212819"	"DPSCF300086"	"DPOGS212819"	"A"	18
"DPOGS212820"	"DPSCF300086"	"DPOGS212820"	"A"	18
"DPOGS212864"	"DPSCF300086"	"DPOGS212864"	"A"	18
"DPOGS212848"	"DPSCF300086"	"DPOGS212848"	"A"	18
"DPOGS212861"	"DPSCF300086"	"DPOGS212861"	"A"	18
"DPOGS212804"	"DPSCF300086"	"DPOGS212804"	"A"	18
"DPOGS212874"	"DPSCF300086"	"DPOGS212874"	"A"	18
"DPOGS212816"	"DPSCF300086"	"DPOGS212816"	"A"	18
"DPOGS212878"	"DPSCF300086"	"DPOGS212878"	"A"	18
"DPOGS212862"	"DPSCF300086"	"DPOGS212862"	"A"	18
"DPOGS212828"	"DPSCF300086"	"DPOGS212828"	"A"	18
"DPOGS212863"	"DPSCF300086"	"DPOGS212863"	"A"	18
"DPOGS212875"	"DPSCF300086"	"DPOGS212875"	"A"	18
"DPOGS212865"	"DPSCF300086"	"DPOGS212865"	"A"	18
"DPOGS212879"	"DPSCF300086"	"DPOGS212879"	"A"	18
"DPOGS212802"	"DPSCF300086"	"DPOGS212802"	"A"	18
"DPOGS212847"	"DPSCF300086"	"DPOGS212847"	"A"	18
"DPOGS212860"	"DPSCF300086"	"DPOGS212860"	"A"	18
"DPOGS212827"	"DPSCF300086"	"DPOGS212827"	"A"	18
"DPOGS212845"	"DPSCF300086"	"DPOGS212845"	"A"	18
"DPOGS212826"	"DPSCF300086"	"DPOGS212826"	"A"	18
"DPOGS212825"	"DPSCF300086"	"DPOGS212825"	"A"	18
"DPOGS212856"	"DPSCF300086"	"DPOGS212856"	"A"	18
"DPOGS212805"	"DPSCF300086"	"DPOGS212805"	"A"	18
"DPOGS212866"	"DPSCF300086"	"DPOGS212866"	"A"	18
"DPOGS212859"	"DPSCF300086"	"DPOGS212859"	"A"	18
"DPOGS212844"	"DPSCF300086"	"DPOGS212844"	"A"	18
"DPOGS212872"	"DPSCF300086"	"DPOGS212872"	"A"	18
"DPOGS212873"	"DPSCF300086"	"DPOGS212873"	"A"	18
"DPOGS212846"	"DPSCF300086"	"DPOGS212846"	"A"	18
"DPOGS212834"	"DPSCF300086"	"DPOGS212834"	"A"	18
"DPOGS212823"	"DPSCF300086"	"DPOGS212823"	"A"	18
"DPOGS212877"	"DPSCF300086"	"DPOGS212877"	"A"	18
"DPOGS212824"	"DPSCF300086"	"DPOGS212824"	"A"	18
"DPOGS212817"	"DPSCF300086"	"DPOGS212817"	"A"	18
"DPOGS212871"	"DPSCF300086"	"DPOGS212871"	"A"	18
"DPOGS212810"	"DPSCF300086"	"DPOGS212810"	"A"	18
"DPOGS212830"	"DPSCF300086"	"DPOGS212830"	"A"	18
"DPOGS212843"	"DPSCF300086"	"DPOGS212843"	"A"	18
"DPOGS212852"	"DPSCF300086"	"DPOGS212852"	"A"	18
"DPOGS212867"	"DPSCF300086"	"DPOGS212867"	"A"	18
"DPOGS212870"	"DPSCF300086"	"DPOGS212870"	"A"	18
"DPOGS212829"	"DPSCF300086"	"DPOGS212829"	"A"	18
"DPOGS212858"	"DPSCF300086"	"DPOGS212858"	"A"	18
"DPOGS212841"	"DPSCF300086"	"DPOGS212841"	"A"	18
"DPOGS212869"	"DPSCF300086"	"DPOGS212869"	"A"	18
"DPOGS212854"	"DPSCF300086"	"DPOGS212854"	"A"	18
"DPOGS212842"	"DPSCF300086"	"DPOGS212842"	"A"	18
"DPOGS212876"	"DPSCF300086"	"DPOGS212876"	"A"	18
"DPOGS212831"	"DPSCF300086"	"DPOGS212831"	"A"	18
"DPOGS212815"	"DPSCF300086"	"DPOGS212815"	"A"	18
"DPOGS212814"	"DPSCF300086"	"DPOGS212814"	"A"	18
"DPOGS212811"	"DPSCF300086"	"DPOGS212811"	"A"	18
"DPOGS212813"	"DPSCF300086"	"DPOGS212813"	"A"	18
"DPOGS212839"	"DPSCF300086"	"DPOGS212839"	"A"	18
"DPOGS212821"	"DPSCF300086"	"DPOGS212821"	"A"	18
"DPOGS212835"	"DPSCF300086"	"DPOGS212835"	"A"	18
"DPOGS212822"	"DPSCF300086"	"DPOGS212822"	"A"	18
"DPOGS212803"	"DPSCF300086"	"DPOGS212803"	"A"	18
