"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS203733"	"DPSCF300010"	"DPOGS203733"	"A"	6
"DPOGS203666"	"DPSCF300010"	"DPOGS203666"	"A"	6
"DPOGS203781"	"DPSCF300010"	"DPOGS203781"	"A"	6
"DPOGS203701"	"DPSCF300010"	"DPOGS203701"	"A"	6
"DPOGS203699"	"DPSCF300010"	"DPOGS203699"	"A"	6
"DPOGS203752"	"DPSCF300010"	"DPOGS203752"	"A"	6
"DPOGS203859"	"DPSCF300010"	"DPOGS203859"	"A"	6
"DPOGS203683"	"DPSCF300010"	"DPOGS203683"	"A"	6
"DPOGS203696"	"DPSCF300010"	"DPOGS203696"	"A"	6
"DPOGS203682"	"DPSCF300010"	"DPOGS203682"	"A"	6
"DPOGS203815"	"DPSCF300010"	"DPOGS203815"	"A"	6
"DPOGS203855"	"DPSCF300010"	"DPOGS203855"	"A"	6
"DPOGS203741"	"DPSCF300010"	"DPOGS203741"	"A"	6
"DPOGS203703"	"DPSCF300010"	"DPOGS203703"	"A"	6
"DPOGS203689"	"DPSCF300010"	"DPOGS203689"	"A"	6
"DPOGS203710"	"DPSCF300010"	"DPOGS203710"	"A"	6
"DPOGS203852"	"DPSCF300010"	"DPOGS203852"	"A"	6
"DPOGS203674"	"DPSCF300010"	"DPOGS203674"	"A"	6
"DPOGS203724"	"DPSCF300010"	"DPOGS203724"	"A"	6
"DPOGS203697"	"DPSCF300010"	"DPOGS203697"	"A"	6
"DPOGS203830"	"DPSCF300010"	"DPOGS203830"	"A"	6
"DPOGS203757"	"DPSCF300010"	"DPOGS203757"	"A"	6
"DPOGS203755"	"DPSCF300010"	"DPOGS203755"	"A"	6
"DPOGS203817"	"DPSCF300010"	"DPOGS203817"	"A"	6
"DPOGS203738"	"DPSCF300010"	"DPOGS203738"	"A"	6
"DPOGS203829"	"DPSCF300010"	"DPOGS203829"	"A"	6
"DPOGS203693"	"DPSCF300010"	"DPOGS203693"	"A"	6
"DPOGS203661"	"DPSCF300010"	"DPOGS203661"	"A"	6
"DPOGS203864"	"DPSCF300010"	"DPOGS203864"	"A"	6
"DPOGS203742"	"DPSCF300010"	"DPOGS203742"	"A"	6
"DPOGS203861"	"DPSCF300010"	"DPOGS203861"	"A"	6
"DPOGS203655"	"DPSCF300010"	"DPOGS203655"	"A"	6
"DPOGS203841"	"DPSCF300010"	"DPOGS203841"	"A"	6
"DPOGS203722"	"DPSCF300010"	"DPOGS203722"	"A"	6
"DPOGS203662"	"DPSCF300010"	"DPOGS203662"	"A"	6
"DPOGS203858"	"DPSCF300010"	"DPOGS203858"	"A"	6
"DPOGS203812"	"DPSCF300010"	"DPOGS203812"	"A"	6
"DPOGS203745"	"DPSCF300010"	"DPOGS203745"	"A"	6
"DPOGS203813"	"DPSCF300010"	"DPOGS203813"	"A"	6
"DPOGS203691"	"DPSCF300010"	"DPOGS203691"	"A"	6
"DPOGS203821"	"DPSCF300010"	"DPOGS203821"	"A"	6
"DPOGS203798"	"DPSCF300010"	"DPOGS203798"	"A"	6
"DPOGS203831"	"DPSCF300010"	"DPOGS203831"	"A"	6
"DPOGS203737"	"DPSCF300010"	"DPOGS203737"	"A"	6
"DPOGS203668"	"DPSCF300010"	"DPOGS203668"	"A"	6
"DPOGS203754"	"DPSCF300010"	"DPOGS203754"	"A"	6
"DPOGS203840"	"DPSCF300010"	"DPOGS203840"	"A"	6
"DPOGS203688"	"DPSCF300010"	"DPOGS203688"	"A"	6
"DPOGS203736"	"DPSCF300010"	"DPOGS203736"	"A"	6
"DPOGS203732"	"DPSCF300010"	"DPOGS203732"	"A"	6
"DPOGS203856"	"DPSCF300010"	"DPOGS203856"	"A"	6
"DPOGS203695"	"DPSCF300010"	"DPOGS203695"	"A"	6
"DPOGS203797"	"DPSCF300010"	"DPOGS203797"	"A"	6
"DPOGS203723"	"DPSCF300010"	"DPOGS203723"	"A"	6
"DPOGS203749"	"DPSCF300010"	"DPOGS203749"	"A"	6
"DPOGS203842"	"DPSCF300010"	"DPOGS203842"	"A"	6
"DPOGS203740"	"DPSCF300010"	"DPOGS203740"	"A"	6
"DPOGS203751"	"DPSCF300010"	"DPOGS203751"	"A"	6
"DPOGS203719"	"DPSCF300010"	"DPOGS203719"	"A"	6
"DPOGS203750"	"DPSCF300010"	"DPOGS203750"	"A"	6
"DPOGS203665"	"DPSCF300010"	"DPOGS203665"	"A"	6
"DPOGS203796"	"DPSCF300010"	"DPOGS203796"	"A"	6
"DPOGS203748"	"DPSCF300010"	"DPOGS203748"	"A"	6
"DPOGS203712"	"DPSCF300010"	"DPOGS203712"	"A"	6
"DPOGS203747"	"DPSCF300010"	"DPOGS203747"	"A"	6
"DPOGS203663"	"DPSCF300010"	"DPOGS203663"	"A"	6
"DPOGS203739"	"DPSCF300010"	"DPOGS203739"	"A"	6
"DPOGS203744"	"DPSCF300010"	"DPOGS203744"	"A"	6
"DPOGS203711"	"DPSCF300010"	"DPOGS203711"	"A"	6
