"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS202347"	"DPSCF300104"	"DPOGS202347"	"A"	22
"DPOGS202385"	"DPSCF300104"	"DPOGS202385"	"A"	22
"DPOGS202357"	"DPSCF300104"	"DPOGS202357"	"A"	22
"DPOGS202364"	"DPSCF300104"	"DPOGS202364"	"A"	22
"DPOGS202384"	"DPSCF300104"	"DPOGS202384"	"A"	22
"DPOGS202350"	"DPSCF300104"	"DPOGS202350"	"A"	22
"DPOGS202363"	"DPSCF300104"	"DPOGS202363"	"A"	22
"DPOGS202373"	"DPSCF300104"	"DPOGS202373"	"A"	22
"DPOGS202375"	"DPSCF300104"	"DPOGS202375"	"A"	22
"DPOGS202370"	"DPSCF300104"	"DPOGS202370"	"A"	22
"DPOGS202360"	"DPSCF300104"	"DPOGS202360"	"A"	22
"DPOGS202361"	"DPSCF300104"	"DPOGS202361"	"A"	22
"DPOGS202369"	"DPSCF300104"	"DPOGS202369"	"A"	22
"DPOGS202377"	"DPSCF300104"	"DPOGS202377"	"A"	22
"DPOGS202372"	"DPSCF300104"	"DPOGS202372"	"A"	22
"DPOGS202349"	"DPSCF300104"	"DPOGS202349"	"A"	22
"DPOGS202352"	"DPSCF300104"	"DPOGS202352"	"A"	22
"DPOGS202371"	"DPSCF300104"	"DPOGS202371"	"A"	22
"DPOGS202351"	"DPSCF300104"	"DPOGS202351"	"A"	22
"DPOGS202383"	"DPSCF300104"	"DPOGS202383"	"A"	22
"DPOGS202382"	"DPSCF300104"	"DPOGS202382"	"A"	22
"DPOGS202381"	"DPSCF300104"	"DPOGS202381"	"A"	22
"DPOGS202362"	"DPSCF300104"	"DPOGS202362"	"A"	22
"DPOGS202376"	"DPSCF300104"	"DPOGS202376"	"A"	22
"DPOGS202374"	"DPSCF300104"	"DPOGS202374"	"A"	22
"DPOGS202358"	"DPSCF300104"	"DPOGS202358"	"A"	22
"DPOGS202379"	"DPSCF300104"	"DPOGS202379"	"A"	22
"DPOGS202380"	"DPSCF300104"	"DPOGS202380"	"A"	22
"DPOGS202368"	"DPSCF300104"	"DPOGS202368"	"A"	22
"DPOGS206558"	"DPSCF300108"	"DPOGS206558"	"A"	22
"DPOGS206574"	"DPSCF300108"	"DPOGS206574"	"A"	22
"DPOGS206559"	"DPSCF300108"	"DPOGS206559"	"A"	22
"DPOGS206555"	"DPSCF300108"	"DPOGS206555"	"A"	22
"DPOGS206569"	"DPSCF300108"	"DPOGS206569"	"A"	22
"DPOGS206565"	"DPSCF300108"	"DPOGS206565"	"A"	22
"DPOGS206575"	"DPSCF300108"	"DPOGS206575"	"A"	22
"DPOGS206564"	"DPSCF300108"	"DPOGS206564"	"A"	22
"DPOGS206579"	"DPSCF300108"	"DPOGS206579"	"A"	22
"DPOGS206571"	"DPSCF300108"	"DPOGS206571"	"A"	22
"DPOGS206570"	"DPSCF300108"	"DPOGS206570"	"A"	22
"DPOGS206566"	"DPSCF300108"	"DPOGS206566"	"A"	22
"DPOGS206560"	"DPSCF300108"	"DPOGS206560"	"A"	22
"DPOGS206576"	"DPSCF300108"	"DPOGS206576"	"A"	22
"DPOGS206584"	"DPSCF300108"	"DPOGS206584"	"A"	22
"DPOGS206568"	"DPSCF300108"	"DPOGS206568"	"A"	22
"DPOGS206567"	"DPSCF300108"	"DPOGS206567"	"A"	22
"DPOGS206572"	"DPSCF300108"	"DPOGS206572"	"A"	22
"DPOGS206581"	"DPSCF300108"	"DPOGS206581"	"A"	22
"DPOGS206583"	"DPSCF300108"	"DPOGS206583"	"A"	22
"DPOGS206582"	"DPSCF300108"	"DPOGS206582"	"A"	22
"DPOGS206556"	"DPSCF300108"	"DPOGS206556"	"A"	22
"DPOGS206586"	"DPSCF300108"	"DPOGS206586"	"A"	22
"DPOGS206580"	"DPSCF300108"	"DPOGS206580"	"A"	22
"DPOGS206573"	"DPSCF300108"	"DPOGS206573"	"A"	22
"DPOGS206585"	"DPSCF300108"	"DPOGS206585"	"A"	22
"DPOGS214915"	"DPSCF300153"	"DPOGS214915"	"A"	22
"DPOGS214908"	"DPSCF300153"	"DPOGS214908"	"A"	22
"DPOGS214912"	"DPSCF300153"	"DPOGS214912"	"A"	22
"DPOGS214913"	"DPSCF300153"	"DPOGS214913"	"A"	22
"DPOGS214920"	"DPSCF300153"	"DPOGS214920"	"A"	22
"DPOGS214916"	"DPSCF300153"	"DPOGS214916"	"A"	22
"DPOGS214917"	"DPSCF300153"	"DPOGS214917"	"A"	22
"DPOGS214921"	"DPSCF300153"	"DPOGS214921"	"A"	22
"DPOGS214918"	"DPSCF300153"	"DPOGS214918"	"A"	22
"DPOGS214911"	"DPSCF300153"	"DPOGS214911"	"A"	22
"DPOGS214910"	"DPSCF300153"	"DPOGS214910"	"A"	22
"DPOGS214919"	"DPSCF300153"	"DPOGS214919"	"A"	22
"DPOGS214909"	"DPSCF300153"	"DPOGS214909"	"A"	22
"DPOGS209535"	"DPSCF300157"	"DPOGS209535"	"A"	22
"DPOGS209530"	"DPSCF300157"	"DPOGS209530"	"A"	22
"DPOGS209532"	"DPSCF300157"	"DPOGS209532"	"A"	22
"DPOGS209533"	"DPSCF300157"	"DPOGS209533"	"A"	22
"DPOGS209527"	"DPSCF300157"	"DPOGS209527"	"A"	22
"DPOGS209528"	"DPSCF300157"	"DPOGS209528"	"A"	22
"DPOGS209534"	"DPSCF300157"	"DPOGS209534"	"A"	22
"DPOGS209538"	"DPSCF300157"	"DPOGS209538"	"A"	22
"DPOGS209536"	"DPSCF300157"	"DPOGS209536"	"A"	22
"DPOGS209537"	"DPSCF300157"	"DPOGS209537"	"A"	22
"DPOGS209531"	"DPSCF300157"	"DPOGS209531"	"A"	22
"DPOGS209539"	"DPSCF300157"	"DPOGS209539"	"A"	22
"DPOGS211557"	"DPSCF300159"	"DPOGS211557"	"A"	22
"DPOGS211554"	"DPSCF300159"	"DPOGS211554"	"A"	22
"DPOGS211558"	"DPSCF300159"	"DPOGS211558"	"A"	22
"DPOGS211537"	"DPSCF300159"	"DPOGS211537"	"A"	22
"DPOGS211542"	"DPSCF300159"	"DPOGS211542"	"A"	22
"DPOGS211541"	"DPSCF300159"	"DPOGS211541"	"A"	22
"DPOGS211556"	"DPSCF300159"	"DPOGS211556"	"A"	22
"DPOGS211553"	"DPSCF300159"	"DPOGS211553"	"A"	22
"DPOGS211536"	"DPSCF300159"	"DPOGS211536"	"A"	22
"DPOGS211552"	"DPSCF300159"	"DPOGS211552"	"A"	22
"DPOGS211538"	"DPSCF300159"	"DPOGS211538"	"A"	22
"DPOGS211543"	"DPSCF300159"	"DPOGS211543"	"A"	22
"DPOGS211555"	"DPSCF300159"	"DPOGS211555"	"A"	22
"DPOGS211547"	"DPSCF300159"	"DPOGS211547"	"A"	22
"DPOGS211550"	"DPSCF300159"	"DPOGS211550"	"A"	22
"DPOGS211549"	"DPSCF300159"	"DPOGS211549"	"A"	22
"DPOGS211546"	"DPSCF300159"	"DPOGS211546"	"A"	22
"DPOGS211548"	"DPSCF300159"	"DPOGS211548"	"A"	22
"DPOGS211560"	"DPSCF300159"	"DPOGS211560"	"A"	22
"DPOGS211535"	"DPSCF300159"	"DPOGS211535"	"A"	22
"DPOGS211559"	"DPSCF300159"	"DPOGS211559"	"A"	22
"DPOGS211534"	"DPSCF300159"	"DPOGS211534"	"A"	22
"DPOGS211545"	"DPSCF300159"	"DPOGS211545"	"A"	22
"DPOGS211544"	"DPSCF300159"	"DPOGS211544"	"A"	22
"DPOGS211551"	"DPSCF300159"	"DPOGS211551"	"A"	22
"DPOGS211562"	"DPSCF300159"	"DPOGS211562"	"A"	22
"DPOGS206428"	"DPSCF300181"	"DPOGS206428"	"A"	22
"DPOGS206430"	"DPSCF300181"	"DPOGS206430"	"A"	22
"DPOGS206426"	"DPSCF300181"	"DPOGS206426"	"A"	22
"DPOGS206422"	"DPSCF300181"	"DPOGS206422"	"A"	22
"DPOGS206424"	"DPSCF300181"	"DPOGS206424"	"A"	22
"DPOGS206429"	"DPSCF300181"	"DPOGS206429"	"A"	22
"DPOGS206427"	"DPSCF300181"	"DPOGS206427"	"A"	22
"DPOGS206407"	"DPSCF300181"	"DPOGS206407"	"A"	22
"DPOGS206425"	"DPSCF300181"	"DPOGS206425"	"A"	22
"DPOGS206410"	"DPSCF300181"	"DPOGS206410"	"A"	22
"DPOGS206417"	"DPSCF300181"	"DPOGS206417"	"A"	22
"DPOGS206412"	"DPSCF300181"	"DPOGS206412"	"A"	22
"DPOGS206416"	"DPSCF300181"	"DPOGS206416"	"A"	22
"DPOGS206420"	"DPSCF300181"	"DPOGS206420"	"A"	22
"DPOGS206423"	"DPSCF300181"	"DPOGS206423"	"A"	22
"DPOGS206413"	"DPSCF300181"	"DPOGS206413"	"A"	22
"DPOGS206415"	"DPSCF300181"	"DPOGS206415"	"A"	22
"DPOGS206419"	"DPSCF300181"	"DPOGS206419"	"A"	22
"DPOGS206408"	"DPSCF300181"	"DPOGS206408"	"A"	22
"DPOGS206421"	"DPSCF300181"	"DPOGS206421"	"A"	22
"DPOGS206411"	"DPSCF300181"	"DPOGS206411"	"A"	22
"DPOGS206414"	"DPSCF300181"	"DPOGS206414"	"A"	22
"DPOGS206409"	"DPSCF300181"	"DPOGS206409"	"A"	22
"DPOGS209330"	"DPSCF300234"	"DPOGS209330"	"A"	22
"DPOGS209320"	"DPSCF300234"	"DPOGS209320"	"A"	22
"DPOGS209323"	"DPSCF300234"	"DPOGS209323"	"A"	22
"DPOGS209313"	"DPSCF300234"	"DPOGS209313"	"A"	22
"DPOGS209307"	"DPSCF300234"	"DPOGS209307"	"A"	22
"DPOGS209322"	"DPSCF300234"	"DPOGS209322"	"A"	22
"DPOGS209308"	"DPSCF300234"	"DPOGS209308"	"A"	22
"DPOGS209301"	"DPSCF300234"	"DPOGS209301"	"A"	22
"DPOGS209311"	"DPSCF300234"	"DPOGS209311"	"A"	22
"DPOGS209306"	"DPSCF300234"	"DPOGS209306"	"A"	22
"DPOGS209312"	"DPSCF300234"	"DPOGS209312"	"A"	22
"DPOGS209325"	"DPSCF300234"	"DPOGS209325"	"A"	22
"DPOGS209321"	"DPSCF300234"	"DPOGS209321"	"A"	22
"DPOGS209305"	"DPSCF300234"	"DPOGS209305"	"A"	22
"DPOGS209319"	"DPSCF300234"	"DPOGS209319"	"A"	22
"DPOGS209303"	"DPSCF300234"	"DPOGS209303"	"A"	22
"DPOGS209331"	"DPSCF300234"	"DPOGS209331"	"A"	22
"DPOGS209310"	"DPSCF300234"	"DPOGS209310"	"A"	22
"DPOGS209302"	"DPSCF300234"	"DPOGS209302"	"A"	22
"DPOGS209309"	"DPSCF300234"	"DPOGS209309"	"A"	22
"DPOGS209318"	"DPSCF300234"	"DPOGS209318"	"A"	22
"DPOGS209317"	"DPSCF300234"	"DPOGS209317"	"A"	22
"DPOGS209328"	"DPSCF300234"	"DPOGS209328"	"A"	22
"DPOGS209304"	"DPSCF300234"	"DPOGS209304"	"A"	22
"DPOGS209327"	"DPSCF300234"	"DPOGS209327"	"A"	22
"DPOGS209316"	"DPSCF300234"	"DPOGS209316"	"A"	22
"DPOGS209315"	"DPSCF300234"	"DPOGS209315"	"A"	22
"DPOGS209326"	"DPSCF300234"	"DPOGS209326"	"A"	22
"DPOGS209314"	"DPSCF300234"	"DPOGS209314"	"A"	22
"DPOGS209329"	"DPSCF300234"	"DPOGS209329"	"A"	22
"DPOGS211734"	"DPSCF300239"	"DPOGS211734"	"A"	22
"DPOGS211720"	"DPSCF300239"	"DPOGS211720"	"A"	22
"DPOGS211716"	"DPSCF300239"	"DPOGS211716"	"A"	22
"DPOGS211732"	"DPSCF300239"	"DPOGS211732"	"A"	22
"DPOGS211731"	"DPSCF300239"	"DPOGS211731"	"A"	22
"DPOGS211730"	"DPSCF300239"	"DPOGS211730"	"A"	22
"DPOGS211719"	"DPSCF300239"	"DPOGS211719"	"A"	22
"DPOGS211724"	"DPSCF300239"	"DPOGS211724"	"A"	22
"DPOGS211718"	"DPSCF300239"	"DPOGS211718"	"A"	22
"DPOGS211728"	"DPSCF300239"	"DPOGS211728"	"A"	22
"DPOGS211722"	"DPSCF300239"	"DPOGS211722"	"A"	22
"DPOGS211733"	"DPSCF300239"	"DPOGS211733"	"A"	22
"DPOGS211727"	"DPSCF300239"	"DPOGS211727"	"A"	22
"DPOGS211729"	"DPSCF300239"	"DPOGS211729"	"A"	22
"DPOGS211723"	"DPSCF300239"	"DPOGS211723"	"A"	22
"DPOGS211721"	"DPSCF300239"	"DPOGS211721"	"A"	22
"DPOGS211726"	"DPSCF300239"	"DPOGS211726"	"A"	22
"DPOGS211725"	"DPSCF300239"	"DPOGS211725"	"A"	22
"DPOGS211717"	"DPSCF300239"	"DPOGS211717"	"A"	22
"DPOGS212913"	"DPSCF300285"	"DPOGS212913"	"A"	22
"DPOGS212912"	"DPSCF300285"	"DPOGS212912"	"A"	22
"DPOGS212906"	"DPSCF300285"	"DPOGS212906"	"A"	22
"DPOGS212921"	"DPSCF300285"	"DPOGS212921"	"A"	22
"DPOGS212922"	"DPSCF300285"	"DPOGS212922"	"A"	22
"DPOGS212908"	"DPSCF300285"	"DPOGS212908"	"A"	22
"DPOGS212916"	"DPSCF300285"	"DPOGS212916"	"A"	22
"DPOGS212914"	"DPSCF300285"	"DPOGS212914"	"A"	22
"DPOGS212915"	"DPSCF300285"	"DPOGS212915"	"A"	22
"DPOGS212905"	"DPSCF300285"	"DPOGS212905"	"A"	22
"DPOGS212910"	"DPSCF300285"	"DPOGS212910"	"A"	22
"DPOGS212918"	"DPSCF300285"	"DPOGS212918"	"A"	22
"DPOGS212911"	"DPSCF300285"	"DPOGS212911"	"A"	22
"DPOGS212920"	"DPSCF300285"	"DPOGS212920"	"A"	22
"DPOGS212909"	"DPSCF300285"	"DPOGS212909"	"A"	22
"DPOGS212919"	"DPSCF300285"	"DPOGS212919"	"A"	22
"DPOGS212907"	"DPSCF300285"	"DPOGS212907"	"A"	22
"DPOGS212917"	"DPSCF300285"	"DPOGS212917"	"A"	22
"DPOGS210306"	"DPSCF300305"	"DPOGS210306"	"A"	22
"DPOGS210299"	"DPSCF300305"	"DPOGS210299"	"A"	22
"DPOGS210298"	"DPSCF300305"	"DPOGS210298"	"A"	22
"DPOGS210301"	"DPSCF300305"	"DPOGS210301"	"A"	22
"DPOGS210300"	"DPSCF300305"	"DPOGS210300"	"A"	22
"DPOGS210308"	"DPSCF300305"	"DPOGS210308"	"A"	22
"DPOGS210307"	"DPSCF300305"	"DPOGS210307"	"A"	22
"DPOGS210305"	"DPSCF300305"	"DPOGS210305"	"A"	22
"DPOGS210302"	"DPSCF300305"	"DPOGS210302"	"A"	22
"DPOGS213972"	"DPSCF300306"	"DPOGS213972"	"A"	22
"DPOGS213973"	"DPSCF300306"	"DPOGS213973"	"A"	22
"DPOGS213974"	"DPSCF300306"	"DPOGS213974"	"A"	22
"DPOGS213975"	"DPSCF300306"	"DPOGS213975"	"A"	22
"DPOGS213976"	"DPSCF300306"	"DPOGS213976"	"A"	22
"DPOGS212653"	"DPSCF300319"	"DPOGS212653"	"A"	22
"DPOGS212648"	"DPSCF300319"	"DPOGS212648"	"A"	22
"DPOGS212651"	"DPSCF300319"	"DPOGS212651"	"A"	22
"DPOGS212645"	"DPSCF300319"	"DPOGS212645"	"A"	22
"DPOGS212652"	"DPSCF300319"	"DPOGS212652"	"A"	22
"DPOGS212650"	"DPSCF300319"	"DPOGS212650"	"A"	22
"DPOGS212647"	"DPSCF300319"	"DPOGS212647"	"A"	22
"DPOGS212649"	"DPSCF300319"	"DPOGS212649"	"A"	22
"DPOGS212646"	"DPSCF300319"	"DPOGS212646"	"A"	22
"DPOGS213319"	"DPSCF300341"	"DPOGS213319"	"A"	22
"DPOGS213317"	"DPSCF300341"	"DPOGS213317"	"A"	22
"DPOGS213320"	"DPSCF300341"	"DPOGS213320"	"A"	22
"DPOGS213318"	"DPSCF300341"	"DPOGS213318"	"A"	22
"DPOGS213332"	"DPSCF300341"	"DPOGS213332"	"A"	22
"DPOGS213322"	"DPSCF300341"	"DPOGS213322"	"A"	22
"DPOGS213321"	"DPSCF300341"	"DPOGS213321"	"A"	22
"DPOGS213328"	"DPSCF300341"	"DPOGS213328"	"A"	22
"DPOGS213333"	"DPSCF300341"	"DPOGS213333"	"A"	22
"DPOGS213327"	"DPSCF300341"	"DPOGS213327"	"A"	22
"DPOGS213326"	"DPSCF300341"	"DPOGS213326"	"A"	22
"DPOGS213324"	"DPSCF300341"	"DPOGS213324"	"A"	22
"DPOGS213325"	"DPSCF300341"	"DPOGS213325"	"A"	22
"DPOGS213329"	"DPSCF300341"	"DPOGS213329"	"A"	22
"DPOGS213331"	"DPSCF300341"	"DPOGS213331"	"A"	22
"DPOGS213330"	"DPSCF300341"	"DPOGS213330"	"A"	22
"DPOGS215160"	"DPSCF300348"	"DPOGS215160"	"A"	22
"DPOGS215155"	"DPSCF300348"	"DPOGS215155"	"A"	22
"DPOGS215159"	"DPSCF300348"	"DPOGS215159"	"A"	22
"DPOGS215156"	"DPSCF300348"	"DPOGS215156"	"A"	22
"DPOGS215157"	"DPSCF300348"	"DPOGS215157"	"A"	22
"DPOGS215158"	"DPSCF300348"	"DPOGS215158"	"A"	22
"DPOGS215153"	"DPSCF300348"	"DPOGS215153"	"A"	22
"DPOGS215154"	"DPSCF300348"	"DPOGS215154"	"A"	22
"DPOGS214959"	"DPSCF300358"	"DPOGS214959"	"A"	22
"DPOGS214958"	"DPSCF300358"	"DPOGS214958"	"A"	22
"DPOGS214960"	"DPSCF300358"	"DPOGS214960"	"A"	22
"DPOGS214957"	"DPSCF300358"	"DPOGS214957"	"A"	22
"DPOGS200047"	"DPSCF300365"	"DPOGS200047"	"A"	22
"DPOGS200046"	"DPSCF300365"	"DPOGS200046"	"A"	22
"DPOGS200051"	"DPSCF300365"	"DPOGS200051"	"A"	22
"DPOGS200048"	"DPSCF300365"	"DPOGS200048"	"A"	22
"DPOGS200050"	"DPSCF300365"	"DPOGS200050"	"A"	22
"DPOGS200049"	"DPSCF300365"	"DPOGS200049"	"A"	22
"DPOGS206517"	"DPSCF300421"	"DPOGS206517"	"A"	22
"DPOGS206513"	"DPSCF300421"	"DPOGS206513"	"A"	22
"DPOGS206520"	"DPSCF300421"	"DPOGS206520"	"A"	22
"DPOGS206518"	"DPSCF300421"	"DPOGS206518"	"A"	22
"DPOGS206514"	"DPSCF300421"	"DPOGS206514"	"A"	22
"DPOGS206519"	"DPSCF300421"	"DPOGS206519"	"A"	22
"DPOGS206516"	"DPSCF300421"	"DPOGS206516"	"A"	22
"DPOGS206515"	"DPSCF300421"	"DPOGS206515"	"A"	22
"DPOGS207540"	"DPSCF300456"	"DPOGS207540"	"A"	22
"DPOGS207542"	"DPSCF300456"	"DPOGS207542"	"A"	22
"DPOGS207537"	"DPSCF300456"	"DPOGS207537"	"A"	22
"DPOGS207541"	"DPSCF300456"	"DPOGS207541"	"A"	22
"DPOGS207539"	"DPSCF300456"	"DPOGS207539"	"A"	22
"DPOGS202485"	"DPSCF300463"	"DPOGS202485"	"A"	22
"DPOGS204214"	"DPSCF300493"	"DPOGS204214"	"A"	22
"DPOGS204212"	"DPSCF300493"	"DPOGS204212"	"A"	22
"DPOGS204213"	"DPSCF300493"	"DPOGS204213"	"A"	22
