"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS204469"	"DPSCF300002"	"DPOGS204469"	"A"	3
"DPOGS204392"	"DPSCF300002"	"DPOGS204392"	"A"	3
"DPOGS204458"	"DPSCF300002"	"DPOGS204458"	"A"	3
"DPOGS204382"	"DPSCF300002"	"DPOGS204382"	"A"	3
"DPOGS204496"	"DPSCF300002"	"DPOGS204496"	"A"	3
"DPOGS204480"	"DPSCF300002"	"DPOGS204480"	"A"	3
"DPOGS204376"	"DPSCF300002"	"DPOGS204376"	"A"	3
"DPOGS204483"	"DPSCF300002"	"DPOGS204483"	"A"	3
"DPOGS204482"	"DPSCF300002"	"DPOGS204482"	"A"	3
"DPOGS204473"	"DPSCF300002"	"DPOGS204473"	"A"	3
"DPOGS204470"	"DPSCF300002"	"DPOGS204470"	"A"	3
"DPOGS204431"	"DPSCF300002"	"DPOGS204431"	"A"	3
"DPOGS204487"	"DPSCF300002"	"DPOGS204487"	"A"	3
"DPOGS204503"	"DPSCF300002"	"DPOGS204503"	"A"	3
"DPOGS204474"	"DPSCF300002"	"DPOGS204474"	"A"	3
"DPOGS204381"	"DPSCF300002"	"DPOGS204381"	"A"	3
"DPOGS204394"	"DPSCF300002"	"DPOGS204394"	"A"	3
"DPOGS204417"	"DPSCF300002"	"DPOGS204417"	"A"	3
"DPOGS204456"	"DPSCF300002"	"DPOGS204456"	"A"	3
"DPOGS204455"	"DPSCF300002"	"DPOGS204455"	"A"	3
"DPOGS204459"	"DPSCF300002"	"DPOGS204459"	"A"	3
"DPOGS204412"	"DPSCF300002"	"DPOGS204412"	"A"	3
"DPOGS204497"	"DPSCF300002"	"DPOGS204497"	"A"	3
"DPOGS204495"	"DPSCF300002"	"DPOGS204495"	"A"	3
"DPOGS204492"	"DPSCF300002"	"DPOGS204492"	"A"	3
"DPOGS204388"	"DPSCF300002"	"DPOGS204388"	"A"	3
"DPOGS204379"	"DPSCF300002"	"DPOGS204379"	"A"	3
"DPOGS204484"	"DPSCF300002"	"DPOGS204484"	"A"	3
"DPOGS204380"	"DPSCF300002"	"DPOGS204380"	"A"	3
"DPOGS204454"	"DPSCF300002"	"DPOGS204454"	"A"	3
"DPOGS204427"	"DPSCF300002"	"DPOGS204427"	"A"	3
"DPOGS204385"	"DPSCF300002"	"DPOGS204385"	"A"	3
"DPOGS204386"	"DPSCF300002"	"DPOGS204386"	"A"	3
"DPOGS204506"	"DPSCF300002"	"DPOGS204506"	"A"	3
"DPOGS204432"	"DPSCF300002"	"DPOGS204432"	"A"	3
"DPOGS204435"	"DPSCF300002"	"DPOGS204435"	"A"	3
"DPOGS204434"	"DPSCF300002"	"DPOGS204434"	"A"	3
"DPOGS204472"	"DPSCF300002"	"DPOGS204472"	"A"	3
"DPOGS204486"	"DPSCF300002"	"DPOGS204486"	"A"	3
"DPOGS204437"	"DPSCF300002"	"DPOGS204437"	"A"	3
"DPOGS204464"	"DPSCF300002"	"DPOGS204464"	"A"	3
"DPOGS204442"	"DPSCF300002"	"DPOGS204442"	"A"	3
"DPOGS204501"	"DPSCF300002"	"DPOGS204501"	"A"	3
"DPOGS204479"	"DPSCF300002"	"DPOGS204479"	"A"	3
"DPOGS204439"	"DPSCF300002"	"DPOGS204439"	"A"	3
"DPOGS204384"	"DPSCF300002"	"DPOGS204384"	"A"	3
"DPOGS204416"	"DPSCF300002"	"DPOGS204416"	"A"	3
"DPOGS204494"	"DPSCF300002"	"DPOGS204494"	"A"	3
"DPOGS204443"	"DPSCF300002"	"DPOGS204443"	"A"	3
"DPOGS204411"	"DPSCF300002"	"DPOGS204411"	"A"	3
"DPOGS204391"	"DPSCF300002"	"DPOGS204391"	"A"	3
"DPOGS204389"	"DPSCF300002"	"DPOGS204389"	"A"	3
"DPOGS204400"	"DPSCF300002"	"DPOGS204400"	"A"	3
"DPOGS204488"	"DPSCF300002"	"DPOGS204488"	"A"	3
"DPOGS204429"	"DPSCF300002"	"DPOGS204429"	"A"	3
"DPOGS204481"	"DPSCF300002"	"DPOGS204481"	"A"	3
"DPOGS204410"	"DPSCF300002"	"DPOGS204410"	"A"	3
"DPOGS204457"	"DPSCF300002"	"DPOGS204457"	"A"	3
"DPOGS204478"	"DPSCF300002"	"DPOGS204478"	"A"	3
"DPOGS204467"	"DPSCF300002"	"DPOGS204467"	"A"	3
"DPOGS204468"	"DPSCF300002"	"DPOGS204468"	"A"	3
"DPOGS204466"	"DPSCF300002"	"DPOGS204466"	"A"	3
"DPOGS204430"	"DPSCF300002"	"DPOGS204430"	"A"	3
"DPOGS204390"	"DPSCF300002"	"DPOGS204390"	"A"	3
"DPOGS204485"	"DPSCF300002"	"DPOGS204485"	"A"	3
"DPOGS204438"	"DPSCF300002"	"DPOGS204438"	"A"	3
"DPOGS204399"	"DPSCF300002"	"DPOGS204399"	"A"	3
"DPOGS204441"	"DPSCF300002"	"DPOGS204441"	"A"	3
"DPOGS204453"	"DPSCF300002"	"DPOGS204453"	"A"	3
"DPOGS204451"	"DPSCF300002"	"DPOGS204451"	"A"	3
"DPOGS204507"	"DPSCF300002"	"DPOGS204507"	"A"	3
"DPOGS204452"	"DPSCF300002"	"DPOGS204452"	"A"	3
"DPOGS204504"	"DPSCF300002"	"DPOGS204504"	"A"	3
"DPOGS204395"	"DPSCF300002"	"DPOGS204395"	"A"	3
"DPOGS204502"	"DPSCF300002"	"DPOGS204502"	"A"	3
"DPOGS204398"	"DPSCF300002"	"DPOGS204398"	"A"	3
"DPOGS204375"	"DPSCF300002"	"DPOGS204375"	"A"	3
"DPOGS204477"	"DPSCF300002"	"DPOGS204477"	"A"	3
"DPOGS204446"	"DPSCF300002"	"DPOGS204446"	"A"	3
"DPOGS204476"	"DPSCF300002"	"DPOGS204476"	"A"	3
"DPOGS204500"	"DPSCF300002"	"DPOGS204500"	"A"	3
"DPOGS204471"	"DPSCF300002"	"DPOGS204471"	"A"	3
"DPOGS204505"	"DPSCF300002"	"DPOGS204505"	"A"	3
"DPOGS204404"	"DPSCF300002"	"DPOGS204404"	"A"	3
"DPOGS204383"	"DPSCF300002"	"DPOGS204383"	"A"	3
"DPOGS204444"	"DPSCF300002"	"DPOGS204444"	"A"	3
"DPOGS204409"	"DPSCF300002"	"DPOGS204409"	"A"	3
"DPOGS204450"	"DPSCF300002"	"DPOGS204450"	"A"	3
"DPOGS204447"	"DPSCF300002"	"DPOGS204447"	"A"	3
"DPOGS204402"	"DPSCF300002"	"DPOGS204402"	"A"	3
"DPOGS204401"	"DPSCF300002"	"DPOGS204401"	"A"	3
"DPOGS204406"	"DPSCF300002"	"DPOGS204406"	"A"	3
"DPOGS204449"	"DPSCF300002"	"DPOGS204449"	"A"	3
"DPOGS204396"	"DPSCF300002"	"DPOGS204396"	"A"	3
"DPOGS204475"	"DPSCF300002"	"DPOGS204475"	"A"	3
"DPOGS204490"	"DPSCF300002"	"DPOGS204490"	"A"	3
"DPOGS204403"	"DPSCF300002"	"DPOGS204403"	"A"	3
"DPOGS204489"	"DPSCF300002"	"DPOGS204489"	"A"	3
"DPOGS204491"	"DPSCF300002"	"DPOGS204491"	"A"	3
"DPOGS204448"	"DPSCF300002"	"DPOGS204448"	"A"	3
"DPOGS204405"	"DPSCF300002"	"DPOGS204405"	"A"	3
"DPOGS204407"	"DPSCF300002"	"DPOGS204407"	"A"	3
"DPOGS204445"	"DPSCF300002"	"DPOGS204445"	"A"	3
"DPOGS204408"	"DPSCF300002"	"DPOGS204408"	"A"	3
"DPOGS213085"	"DPSCF300016"	"DPOGS213085"	"A"	3
"DPOGS213122"	"DPSCF300016"	"DPOGS213122"	"A"	3
"DPOGS213054"	"DPSCF300016"	"DPOGS213054"	"A"	3
"DPOGS213081"	"DPSCF300016"	"DPOGS213081"	"A"	3
"DPOGS213125"	"DPSCF300016"	"DPOGS213125"	"A"	3
"DPOGS213084"	"DPSCF300016"	"DPOGS213084"	"A"	3
"DPOGS213083"	"DPSCF300016"	"DPOGS213083"	"A"	3
"DPOGS213136"	"DPSCF300016"	"DPOGS213136"	"A"	3
"DPOGS213120"	"DPSCF300016"	"DPOGS213120"	"A"	3
"DPOGS213068"	"DPSCF300016"	"DPOGS213068"	"A"	3
"DPOGS213082"	"DPSCF300016"	"DPOGS213082"	"A"	3
"DPOGS213124"	"DPSCF300016"	"DPOGS213124"	"A"	3
"DPOGS213123"	"DPSCF300016"	"DPOGS213123"	"A"	3
"DPOGS213067"	"DPSCF300016"	"DPOGS213067"	"A"	3
"DPOGS213055"	"DPSCF300016"	"DPOGS213055"	"A"	3
"DPOGS213080"	"DPSCF300016"	"DPOGS213080"	"A"	3
"DPOGS213118"	"DPSCF300016"	"DPOGS213118"	"A"	3
"DPOGS213110"	"DPSCF300016"	"DPOGS213110"	"A"	3
"DPOGS213121"	"DPSCF300016"	"DPOGS213121"	"A"	3
"DPOGS213108"	"DPSCF300016"	"DPOGS213108"	"A"	3
"DPOGS213135"	"DPSCF300016"	"DPOGS213135"	"A"	3
"DPOGS213079"	"DPSCF300016"	"DPOGS213079"	"A"	3
"DPOGS213141"	"DPSCF300016"	"DPOGS213141"	"A"	3
"DPOGS213087"	"DPSCF300016"	"DPOGS213087"	"A"	3
"DPOGS213086"	"DPSCF300016"	"DPOGS213086"	"A"	3
"DPOGS213109"	"DPSCF300016"	"DPOGS213109"	"A"	3
"DPOGS213119"	"DPSCF300016"	"DPOGS213119"	"A"	3
"DPOGS213094"	"DPSCF300016"	"DPOGS213094"	"A"	3
"DPOGS213160"	"DPSCF300016"	"DPOGS213160"	"A"	3
"DPOGS213052"	"DPSCF300016"	"DPOGS213052"	"A"	3
"DPOGS213137"	"DPSCF300016"	"DPOGS213137"	"A"	3
"DPOGS213139"	"DPSCF300016"	"DPOGS213139"	"A"	3
"DPOGS213107"	"DPSCF300016"	"DPOGS213107"	"A"	3
"DPOGS213149"	"DPSCF300016"	"DPOGS213149"	"A"	3
"DPOGS213105"	"DPSCF300016"	"DPOGS213105"	"A"	3
"DPOGS213053"	"DPSCF300016"	"DPOGS213053"	"A"	3
"DPOGS213152"	"DPSCF300016"	"DPOGS213152"	"A"	3
"DPOGS213142"	"DPSCF300016"	"DPOGS213142"	"A"	3
"DPOGS213092"	"DPSCF300016"	"DPOGS213092"	"A"	3
"DPOGS213151"	"DPSCF300016"	"DPOGS213151"	"A"	3
"DPOGS213078"	"DPSCF300016"	"DPOGS213078"	"A"	3
"DPOGS213051"	"DPSCF300016"	"DPOGS213051"	"A"	3
"DPOGS213074"	"DPSCF300016"	"DPOGS213074"	"A"	3
"DPOGS213113"	"DPSCF300016"	"DPOGS213113"	"A"	3
"DPOGS213147"	"DPSCF300016"	"DPOGS213147"	"A"	3
"DPOGS213093"	"DPSCF300016"	"DPOGS213093"	"A"	3
"DPOGS213134"	"DPSCF300016"	"DPOGS213134"	"A"	3
"DPOGS213150"	"DPSCF300016"	"DPOGS213150"	"A"	3
"DPOGS213106"	"DPSCF300016"	"DPOGS213106"	"A"	3
"DPOGS213077"	"DPSCF300016"	"DPOGS213077"	"A"	3
"DPOGS213140"	"DPSCF300016"	"DPOGS213140"	"A"	3
"DPOGS213128"	"DPSCF300016"	"DPOGS213128"	"A"	3
"DPOGS213129"	"DPSCF300016"	"DPOGS213129"	"A"	3
"DPOGS213158"	"DPSCF300016"	"DPOGS213158"	"A"	3
"DPOGS213076"	"DPSCF300016"	"DPOGS213076"	"A"	3
"DPOGS213089"	"DPSCF300016"	"DPOGS213089"	"A"	3
"DPOGS213090"	"DPSCF300016"	"DPOGS213090"	"A"	3
"DPOGS213148"	"DPSCF300016"	"DPOGS213148"	"A"	3
"DPOGS213161"	"DPSCF300016"	"DPOGS213161"	"A"	3
"DPOGS213065"	"DPSCF300016"	"DPOGS213065"	"A"	3
"DPOGS213091"	"DPSCF300016"	"DPOGS213091"	"A"	3
"DPOGS213143"	"DPSCF300016"	"DPOGS213143"	"A"	3
"DPOGS213144"	"DPSCF300016"	"DPOGS213144"	"A"	3
"DPOGS213056"	"DPSCF300016"	"DPOGS213056"	"A"	3
"DPOGS213127"	"DPSCF300016"	"DPOGS213127"	"A"	3
"DPOGS213116"	"DPSCF300016"	"DPOGS213116"	"A"	3
"DPOGS213131"	"DPSCF300016"	"DPOGS213131"	"A"	3
"DPOGS213088"	"DPSCF300016"	"DPOGS213088"	"A"	3
"DPOGS213146"	"DPSCF300016"	"DPOGS213146"	"A"	3
"DPOGS213066"	"DPSCF300016"	"DPOGS213066"	"A"	3
"DPOGS213098"	"DPSCF300016"	"DPOGS213098"	"A"	3
"DPOGS213132"	"DPSCF300016"	"DPOGS213132"	"A"	3
"DPOGS213117"	"DPSCF300016"	"DPOGS213117"	"A"	3
"DPOGS213099"	"DPSCF300016"	"DPOGS213099"	"A"	3
"DPOGS213130"	"DPSCF300016"	"DPOGS213130"	"A"	3
"DPOGS213097"	"DPSCF300016"	"DPOGS213097"	"A"	3
"DPOGS213069"	"DPSCF300016"	"DPOGS213069"	"A"	3
"DPOGS213115"	"DPSCF300016"	"DPOGS213115"	"A"	3
"DPOGS213133"	"DPSCF300016"	"DPOGS213133"	"A"	3
"DPOGS213104"	"DPSCF300016"	"DPOGS213104"	"A"	3
"DPOGS213145"	"DPSCF300016"	"DPOGS213145"	"A"	3
"DPOGS213063"	"DPSCF300016"	"DPOGS213063"	"A"	3
"DPOGS213057"	"DPSCF300016"	"DPOGS213057"	"A"	3
"DPOGS213096"	"DPSCF300016"	"DPOGS213096"	"A"	3
"DPOGS213064"	"DPSCF300016"	"DPOGS213064"	"A"	3
"DPOGS213100"	"DPSCF300016"	"DPOGS213100"	"A"	3
"DPOGS213101"	"DPSCF300016"	"DPOGS213101"	"A"	3
"DPOGS213103"	"DPSCF300016"	"DPOGS213103"	"A"	3
"DPOGS213159"	"DPSCF300016"	"DPOGS213159"	"A"	3
"DPOGS213073"	"DPSCF300016"	"DPOGS213073"	"A"	3
"DPOGS213114"	"DPSCF300016"	"DPOGS213114"	"A"	3
"DPOGS213062"	"DPSCF300016"	"DPOGS213062"	"A"	3
"DPOGS213157"	"DPSCF300016"	"DPOGS213157"	"A"	3
"DPOGS213155"	"DPSCF300016"	"DPOGS213155"	"A"	3
"DPOGS213112"	"DPSCF300016"	"DPOGS213112"	"A"	3
"DPOGS213095"	"DPSCF300016"	"DPOGS213095"	"A"	3
"DPOGS213061"	"DPSCF300016"	"DPOGS213061"	"A"	3
"DPOGS213060"	"DPSCF300016"	"DPOGS213060"	"A"	3
"DPOGS213102"	"DPSCF300016"	"DPOGS213102"	"A"	3
"DPOGS213059"	"DPSCF300016"	"DPOGS213059"	"A"	3
"DPOGS213111"	"DPSCF300016"	"DPOGS213111"	"A"	3
"DPOGS213154"	"DPSCF300016"	"DPOGS213154"	"A"	3
"DPOGS213058"	"DPSCF300016"	"DPOGS213058"	"A"	3
"DPOGS213075"	"DPSCF300016"	"DPOGS213075"	"A"	3
"DPOGS213072"	"DPSCF300016"	"DPOGS213072"	"A"	3
"DPOGS213156"	"DPSCF300016"	"DPOGS213156"	"A"	3
"DPOGS213153"	"DPSCF300016"	"DPOGS213153"	"A"	3
"DPOGS213070"	"DPSCF300016"	"DPOGS213070"	"A"	3
"DPOGS213071"	"DPSCF300016"	"DPOGS213071"	"A"	3
"DPOGS208843"	"DPSCF300036"	"DPOGS208843"	"A"	3
"DPOGS208805"	"DPSCF300036"	"DPOGS208805"	"A"	3
"DPOGS208786"	"DPSCF300036"	"DPOGS208786"	"A"	3
"DPOGS208837"	"DPSCF300036"	"DPOGS208837"	"A"	3
"DPOGS208797"	"DPSCF300036"	"DPOGS208797"	"A"	3
"DPOGS208840"	"DPSCF300036"	"DPOGS208840"	"A"	3
"DPOGS208795"	"DPSCF300036"	"DPOGS208795"	"A"	3
"DPOGS208841"	"DPSCF300036"	"DPOGS208841"	"A"	3
"DPOGS208842"	"DPSCF300036"	"DPOGS208842"	"A"	3
"DPOGS208796"	"DPSCF300036"	"DPOGS208796"	"A"	3
"DPOGS208770"	"DPSCF300036"	"DPOGS208770"	"A"	3
"DPOGS208802"	"DPSCF300036"	"DPOGS208802"	"A"	3
"DPOGS208804"	"DPSCF300036"	"DPOGS208804"	"A"	3
"DPOGS208836"	"DPSCF300036"	"DPOGS208836"	"A"	3
"DPOGS208775"	"DPSCF300036"	"DPOGS208775"	"A"	3
"DPOGS208794"	"DPSCF300036"	"DPOGS208794"	"A"	3
"DPOGS208793"	"DPSCF300036"	"DPOGS208793"	"A"	3
"DPOGS208839"	"DPSCF300036"	"DPOGS208839"	"A"	3
"DPOGS208825"	"DPSCF300036"	"DPOGS208825"	"A"	3
"DPOGS208821"	"DPSCF300036"	"DPOGS208821"	"A"	3
"DPOGS208824"	"DPSCF300036"	"DPOGS208824"	"A"	3
"DPOGS208789"	"DPSCF300036"	"DPOGS208789"	"A"	3
"DPOGS208845"	"DPSCF300036"	"DPOGS208845"	"A"	3
"DPOGS208832"	"DPSCF300036"	"DPOGS208832"	"A"	3
"DPOGS208826"	"DPSCF300036"	"DPOGS208826"	"A"	3
"DPOGS208835"	"DPSCF300036"	"DPOGS208835"	"A"	3
"DPOGS208833"	"DPSCF300036"	"DPOGS208833"	"A"	3
"DPOGS208788"	"DPSCF300036"	"DPOGS208788"	"A"	3
"DPOGS208806"	"DPSCF300036"	"DPOGS208806"	"A"	3
"DPOGS208838"	"DPSCF300036"	"DPOGS208838"	"A"	3
"DPOGS208810"	"DPSCF300036"	"DPOGS208810"	"A"	3
"DPOGS208846"	"DPSCF300036"	"DPOGS208846"	"A"	3
"DPOGS208766"	"DPSCF300036"	"DPOGS208766"	"A"	3
"DPOGS208818"	"DPSCF300036"	"DPOGS208818"	"A"	3
"DPOGS208787"	"DPSCF300036"	"DPOGS208787"	"A"	3
"DPOGS208844"	"DPSCF300036"	"DPOGS208844"	"A"	3
"DPOGS208803"	"DPSCF300036"	"DPOGS208803"	"A"	3
"DPOGS208776"	"DPSCF300036"	"DPOGS208776"	"A"	3
"DPOGS208792"	"DPSCF300036"	"DPOGS208792"	"A"	3
"DPOGS208834"	"DPSCF300036"	"DPOGS208834"	"A"	3
"DPOGS208830"	"DPSCF300036"	"DPOGS208830"	"A"	3
"DPOGS208785"	"DPSCF300036"	"DPOGS208785"	"A"	3
"DPOGS208784"	"DPSCF300036"	"DPOGS208784"	"A"	3
"DPOGS208781"	"DPSCF300036"	"DPOGS208781"	"A"	3
"DPOGS208823"	"DPSCF300036"	"DPOGS208823"	"A"	3
"DPOGS208820"	"DPSCF300036"	"DPOGS208820"	"A"	3
"DPOGS208765"	"DPSCF300036"	"DPOGS208765"	"A"	3
"DPOGS208816"	"DPSCF300036"	"DPOGS208816"	"A"	3
"DPOGS208828"	"DPSCF300036"	"DPOGS208828"	"A"	3
"DPOGS208790"	"DPSCF300036"	"DPOGS208790"	"A"	3
"DPOGS208829"	"DPSCF300036"	"DPOGS208829"	"A"	3
"DPOGS208801"	"DPSCF300036"	"DPOGS208801"	"A"	3
"DPOGS208791"	"DPSCF300036"	"DPOGS208791"	"A"	3
"DPOGS208774"	"DPSCF300036"	"DPOGS208774"	"A"	3
"DPOGS208768"	"DPSCF300036"	"DPOGS208768"	"A"	3
"DPOGS208809"	"DPSCF300036"	"DPOGS208809"	"A"	3
"DPOGS208782"	"DPSCF300036"	"DPOGS208782"	"A"	3
"DPOGS208822"	"DPSCF300036"	"DPOGS208822"	"A"	3
"DPOGS208799"	"DPSCF300036"	"DPOGS208799"	"A"	3
"DPOGS208817"	"DPSCF300036"	"DPOGS208817"	"A"	3
"DPOGS208847"	"DPSCF300036"	"DPOGS208847"	"A"	3
"DPOGS208827"	"DPSCF300036"	"DPOGS208827"	"A"	3
"DPOGS208783"	"DPSCF300036"	"DPOGS208783"	"A"	3
"DPOGS208800"	"DPSCF300036"	"DPOGS208800"	"A"	3
"DPOGS208813"	"DPSCF300036"	"DPOGS208813"	"A"	3
"DPOGS208779"	"DPSCF300036"	"DPOGS208779"	"A"	3
"DPOGS208812"	"DPSCF300036"	"DPOGS208812"	"A"	3
"DPOGS208780"	"DPSCF300036"	"DPOGS208780"	"A"	3
"DPOGS208808"	"DPSCF300036"	"DPOGS208808"	"A"	3
"DPOGS208815"	"DPSCF300036"	"DPOGS208815"	"A"	3
"DPOGS208831"	"DPSCF300036"	"DPOGS208831"	"A"	3
"DPOGS208772"	"DPSCF300036"	"DPOGS208772"	"A"	3
"DPOGS208807"	"DPSCF300036"	"DPOGS208807"	"A"	3
"DPOGS208777"	"DPSCF300036"	"DPOGS208777"	"A"	3
"DPOGS208773"	"DPSCF300036"	"DPOGS208773"	"A"	3
"DPOGS208814"	"DPSCF300036"	"DPOGS208814"	"A"	3
"DPOGS208778"	"DPSCF300036"	"DPOGS208778"	"A"	3
"DPOGS208819"	"DPSCF300036"	"DPOGS208819"	"A"	3
"DPOGS208811"	"DPSCF300036"	"DPOGS208811"	"A"	3
"DPOGS208771"	"DPSCF300036"	"DPOGS208771"	"A"	3
"DPOGS208675"	"DPSCF300043"	"DPOGS208675"	"A"	3
"DPOGS208756"	"DPSCF300043"	"DPOGS208756"	"A"	3
"DPOGS208711"	"DPSCF300043"	"DPOGS208711"	"A"	3
"DPOGS208717"	"DPSCF300043"	"DPOGS208717"	"A"	3
"DPOGS208700"	"DPSCF300043"	"DPOGS208700"	"A"	3
"DPOGS208715"	"DPSCF300043"	"DPOGS208715"	"A"	3
"DPOGS208714"	"DPSCF300043"	"DPOGS208714"	"A"	3
"DPOGS208673"	"DPSCF300043"	"DPOGS208673"	"A"	3
"DPOGS208754"	"DPSCF300043"	"DPOGS208754"	"A"	3
"DPOGS208710"	"DPSCF300043"	"DPOGS208710"	"A"	3
"DPOGS208728"	"DPSCF300043"	"DPOGS208728"	"A"	3
"DPOGS208670"	"DPSCF300043"	"DPOGS208670"	"A"	3
"DPOGS208672"	"DPSCF300043"	"DPOGS208672"	"A"	3
"DPOGS208707"	"DPSCF300043"	"DPOGS208707"	"A"	3
"DPOGS208678"	"DPSCF300043"	"DPOGS208678"	"A"	3
"DPOGS208745"	"DPSCF300043"	"DPOGS208745"	"A"	3
"DPOGS208727"	"DPSCF300043"	"DPOGS208727"	"A"	3
"DPOGS208677"	"DPSCF300043"	"DPOGS208677"	"A"	3
"DPOGS208751"	"DPSCF300043"	"DPOGS208751"	"A"	3
"DPOGS208752"	"DPSCF300043"	"DPOGS208752"	"A"	3
"DPOGS208674"	"DPSCF300043"	"DPOGS208674"	"A"	3
"DPOGS208726"	"DPSCF300043"	"DPOGS208726"	"A"	3
"DPOGS208701"	"DPSCF300043"	"DPOGS208701"	"A"	3
"DPOGS208698"	"DPSCF300043"	"DPOGS208698"	"A"	3
"DPOGS208750"	"DPSCF300043"	"DPOGS208750"	"A"	3
"DPOGS208747"	"DPSCF300043"	"DPOGS208747"	"A"	3
"DPOGS208716"	"DPSCF300043"	"DPOGS208716"	"A"	3
"DPOGS208676"	"DPSCF300043"	"DPOGS208676"	"A"	3
"DPOGS208753"	"DPSCF300043"	"DPOGS208753"	"A"	3
"DPOGS208688"	"DPSCF300043"	"DPOGS208688"	"A"	3
"DPOGS208682"	"DPSCF300043"	"DPOGS208682"	"A"	3
"DPOGS208709"	"DPSCF300043"	"DPOGS208709"	"A"	3
"DPOGS208702"	"DPSCF300043"	"DPOGS208702"	"A"	3
"DPOGS208741"	"DPSCF300043"	"DPOGS208741"	"A"	3
"DPOGS208679"	"DPSCF300043"	"DPOGS208679"	"A"	3
"DPOGS208681"	"DPSCF300043"	"DPOGS208681"	"A"	3
"DPOGS208749"	"DPSCF300043"	"DPOGS208749"	"A"	3
"DPOGS208748"	"DPSCF300043"	"DPOGS208748"	"A"	3
"DPOGS208744"	"DPSCF300043"	"DPOGS208744"	"A"	3
"DPOGS208713"	"DPSCF300043"	"DPOGS208713"	"A"	3
"DPOGS208718"	"DPSCF300043"	"DPOGS208718"	"A"	3
"DPOGS208697"	"DPSCF300043"	"DPOGS208697"	"A"	3
"DPOGS208683"	"DPSCF300043"	"DPOGS208683"	"A"	3
"DPOGS208721"	"DPSCF300043"	"DPOGS208721"	"A"	3
"DPOGS208722"	"DPSCF300043"	"DPOGS208722"	"A"	3
"DPOGS208684"	"DPSCF300043"	"DPOGS208684"	"A"	3
"DPOGS208757"	"DPSCF300043"	"DPOGS208757"	"A"	3
"DPOGS208703"	"DPSCF300043"	"DPOGS208703"	"A"	3
"DPOGS208669"	"DPSCF300043"	"DPOGS208669"	"A"	3
"DPOGS208761"	"DPSCF300043"	"DPOGS208761"	"A"	3
"DPOGS208708"	"DPSCF300043"	"DPOGS208708"	"A"	3
"DPOGS208680"	"DPSCF300043"	"DPOGS208680"	"A"	3
"DPOGS208759"	"DPSCF300043"	"DPOGS208759"	"A"	3
"DPOGS208712"	"DPSCF300043"	"DPOGS208712"	"A"	3
"DPOGS208725"	"DPSCF300043"	"DPOGS208725"	"A"	3
"DPOGS208695"	"DPSCF300043"	"DPOGS208695"	"A"	3
"DPOGS208690"	"DPSCF300043"	"DPOGS208690"	"A"	3
"DPOGS208686"	"DPSCF300043"	"DPOGS208686"	"A"	3
"DPOGS208720"	"DPSCF300043"	"DPOGS208720"	"A"	3
"DPOGS208743"	"DPSCF300043"	"DPOGS208743"	"A"	3
"DPOGS208755"	"DPSCF300043"	"DPOGS208755"	"A"	3
"DPOGS208706"	"DPSCF300043"	"DPOGS208706"	"A"	3
"DPOGS208738"	"DPSCF300043"	"DPOGS208738"	"A"	3
"DPOGS208760"	"DPSCF300043"	"DPOGS208760"	"A"	3
"DPOGS208746"	"DPSCF300043"	"DPOGS208746"	"A"	3
