gene.id	stat_value
DPOGS200267	0.022190
DPOGS200270	0.021139
DPOGS200271	0.021604
DPOGS200272	0.044985
DPOGS200274	0.037031
DPOGS200279	0.025881
DPOGS200290	0.035631
DPOGS200291	0.035432
DPOGS200294	0.037848
DPOGS200295	0.041729
DPOGS200297	0.047272
DPOGS200298	0.054343
DPOGS200299	0.046325
DPOGS200302	0.030714
DPOGS200305	0.037054
DPOGS200306	0.036467
DPOGS200307	0.050615
DPOGS200308	0.037381
DPOGS200309	0.066614
DPOGS200312	0.043398
DPOGS200316	0.030614
DPOGS200317	0.045135
DPOGS200323	0.035063
DPOGS200330	0.012405
DPOGS200333	0.036616
DPOGS200337	0.041636
DPOGS200342	0.029094
DPOGS200344	0.059009
DPOGS200345	0.038299
DPOGS200346	0.053772
DPOGS200347	0.044351
DPOGS200349	0.034072
DPOGS200352	0.046417
DPOGS200356	0.040695
DPOGS200358	0.025165
DPOGS200360	0.028201
DPOGS200362	0.037666
DPOGS200363	0.031802
DPOGS200364	0.045089
DPOGS200366	0.028246
DPOGS200367	0.047936
DPOGS200368	0.056481
DPOGS200369	0.017683
DPOGS200371	0.071206
DPOGS200372	0.017994
DPOGS200373	0.027020
DPOGS200381	0.032379
DPOGS200382	0.038843
DPOGS200383	0.027015
DPOGS200385	0.036875
DPOGS200386	0.159020
DPOGS200394	0.027091
DPOGS200395	0.038061
DPOGS200396	0.040495
DPOGS200397	0.029886
DPOGS200398	0.020254
DPOGS200399	0.027393
DPOGS200403	0.039340
DPOGS200409	0.038938
DPOGS200412	0.043867
DPOGS200417	0.031228
DPOGS200421	0.037433
DPOGS200422	0.027344
DPOGS200427	0.041344
DPOGS200437	0.036356
DPOGS200439	0.032203
DPOGS200445	0.041572
DPOGS200446	0.039796
DPOGS200447	0.045694
DPOGS200448	0.038670
DPOGS200450	0.047533
DPOGS200452	0.027991
DPOGS200454	0.034835
DPOGS200460	0.040107
DPOGS200463	0.037528
DPOGS200466	0.037538
DPOGS200467	0.040227
DPOGS200468	0.039295
DPOGS200469	0.025888
DPOGS200471	0.057789
DPOGS200472	0.026873
DPOGS200473	0.045249
DPOGS200474	0.035809
DPOGS200499	0.032174
DPOGS200519	0.029695
DPOGS200575	0.036333
DPOGS200663	0.039529
DPOGS200664	0.015111
DPOGS200666	0.018600
DPOGS200667	0.040666
DPOGS200693	0.023764
DPOGS200698	0.035566
DPOGS200699	0.029877
DPOGS200762	0.041372
DPOGS200763	0.055634
DPOGS200764	0.033316
DPOGS200765	0.049065
DPOGS200766	0.041654
DPOGS200769	0.022549
DPOGS200770	0.026337
DPOGS200771	0.029768
DPOGS200773	0.022285
DPOGS200793	0.018628
DPOGS200815	0.034106
DPOGS200879	0.027030
DPOGS200880	0.026797
DPOGS200883	0.036474
DPOGS200884	0.018214
DPOGS200885	0.038346
DPOGS200886	0.018728
DPOGS200946	0.037958
DPOGS200949	0.025012
DPOGS200950	0.032946
DPOGS200953	0.035821
DPOGS200962	0.023709
DPOGS200964	0.036460
DPOGS200972	0.040305
DPOGS200973	0.053655
DPOGS200976	0.037400
DPOGS200977	0.028755
DPOGS200984	0.042242
DPOGS200986	0.020532
DPOGS200987	0.026486
DPOGS200988	0.021045
DPOGS200992	0.046586
DPOGS200995	0.038396
DPOGS200996	0.064872
DPOGS200997	0.034832
DPOGS200998	0.043169
DPOGS201008	0.047511
DPOGS201010	0.041363
DPOGS201014	0.045643
DPOGS201015	0.054618
DPOGS201020	0.037028
DPOGS201026	0.042658
DPOGS201053	0.030811
DPOGS201099	0.027686
DPOGS201128	0.032297
DPOGS201210	0.055131
DPOGS201214	0.021813
DPOGS201215	0.045952
DPOGS201217	0.045861
DPOGS201218	0.062053
DPOGS201219	0.030979
DPOGS201268	0.057697
DPOGS201272	0.092022
DPOGS201274	0.057328
DPOGS201405	0.026834
DPOGS201407	0.033423
DPOGS201409	0.035692
DPOGS201410	0.055023
DPOGS201411	0.030795
DPOGS201412	0.039685
DPOGS201414	0.061192
DPOGS201416	0.032255
DPOGS201420	0.032971
DPOGS201426	0.051917
DPOGS201428	0.029547
DPOGS201429	0.017585
DPOGS201430	0.033901
DPOGS201432	0.020307
DPOGS201433	0.025030
DPOGS201434	0.031701
DPOGS201435	0.043018
DPOGS201437	0.033762
DPOGS201440	0.023559
DPOGS201442	0.021320
DPOGS201443	0.008818
DPOGS201444	0.029074
DPOGS201453	0.046768
DPOGS201456	0.033850
DPOGS201469	0.040380
DPOGS201472	0.034248
DPOGS201476	0.039187
DPOGS201477	0.051893
DPOGS201482	0.030612
DPOGS201491	0.038108
DPOGS201503	0.044557
DPOGS201505	0.046955
DPOGS201508	0.029541
DPOGS201510	0.031090
DPOGS201511	0.068084
DPOGS201513	0.050491
DPOGS201523	0.026967
DPOGS201530	0.022020
DPOGS201539	0.046983
DPOGS201542	0.027992
DPOGS201548	0.062633
DPOGS201580	0.048750
DPOGS201582	0.034963
DPOGS201584	0.040972
DPOGS201586	0.038527
DPOGS201588	0.021829
DPOGS201589	0.029901
DPOGS201590	0.036635
DPOGS201591	0.051954
DPOGS201594	0.018507
DPOGS201595	0.032060
DPOGS201596	0.052705
DPOGS201597	0.042742
DPOGS201599	0.037650
DPOGS201600	0.043327
DPOGS201603	0.036554
DPOGS201604	0.035216
DPOGS201605	0.036622
DPOGS201606	0.034847
DPOGS201609	0.061614
DPOGS201612	0.030237
DPOGS201613	0.036112
DPOGS201614	0.040208
DPOGS201618	0.024432
DPOGS201628	0.069028
DPOGS201629	0.045548
DPOGS201630	0.050522
DPOGS201632	0.028604
DPOGS201634	0.040574
DPOGS201635	0.019678
DPOGS201636	0.032657
DPOGS201660	0.039152
DPOGS201663	0.033051
DPOGS201666	0.018292
DPOGS201668	0.025229
DPOGS201669	0.032203
DPOGS201670	0.020997
DPOGS201672	0.043546
DPOGS201674	0.035721
DPOGS201677	0.021016
DPOGS201678	0.046009
DPOGS201680	0.043638
DPOGS201682	0.047683
DPOGS201683	0.030600
DPOGS201685	0.048473
DPOGS201687	0.015237
DPOGS201694	0.032768
DPOGS201699	0.131649
DPOGS201707	0.040857
DPOGS201726	0.048606
DPOGS201728	0.054402
DPOGS201730	0.020793
DPOGS201735	0.038126
DPOGS201736	0.034682
DPOGS201767	0.031162
DPOGS201768	0.050968
DPOGS201769	0.039746
DPOGS201825	0.053520
DPOGS201826	0.046062
DPOGS201945	0.014865
DPOGS201956	0.038216
DPOGS201957	0.040950
DPOGS201958	0.030791
DPOGS201959	0.024401
DPOGS201962	0.032543
DPOGS201965	0.027023
DPOGS201966	0.038945
DPOGS201969	0.015942
DPOGS201984	0.035886
DPOGS201985	0.025379
DPOGS201988	0.028358
DPOGS201993	0.024176
DPOGS201994	0.040036
DPOGS201998	0.042430
DPOGS202076	0.038462
DPOGS202077	0.042992
DPOGS202078	0.028375
DPOGS202079	0.019318
DPOGS202080	0.044039
DPOGS202081	0.040474
DPOGS202082	0.023681
DPOGS202083	0.029441
DPOGS202087	0.031985
DPOGS202088	0.046966
DPOGS202089	0.064362
DPOGS202093	0.034200
DPOGS202094	0.036979
DPOGS202104	0.026818
DPOGS202110	0.032466
DPOGS202114	0.045872
DPOGS202118	0.019597
DPOGS202125	0.027278
DPOGS202128	0.023811
DPOGS202133	0.112693
DPOGS202147	0.033723
DPOGS202152	0.032234
DPOGS202153	0.035415
DPOGS202154	0.022644
DPOGS202157	0.041263
DPOGS202161	0.033491
DPOGS202163	0.035978
DPOGS202165	0.031471
DPOGS202167	0.031309
DPOGS202176	0.025729
DPOGS202177	0.044364
DPOGS202178	0.040598
DPOGS202179	0.030835
DPOGS202184	0.032629
DPOGS202238	0.027731
DPOGS202239	0.043984
DPOGS202242	0.037155
DPOGS202244	0.050660
DPOGS202245	0.019396
DPOGS202248	0.031604
DPOGS202249	0.037118
DPOGS202250	0.025418
DPOGS202251	0.022859
DPOGS202252	0.029956
DPOGS202255	0.056004
DPOGS202256	0.067276
DPOGS202258	0.043674
DPOGS202262	0.054237
DPOGS202263	0.036671
DPOGS202265	0.037307
DPOGS202266	0.042806
DPOGS202267	0.038007
DPOGS202269	0.052353
DPOGS202272	0.057230
DPOGS202274	0.026839
DPOGS202280	0.056413
DPOGS202281	0.047031
DPOGS202282	0.054860
DPOGS202292	0.011081
DPOGS202293	0.040212
DPOGS202303	0.044572
DPOGS202307	0.054605
DPOGS202309	0.047579
DPOGS202313	0.050317
DPOGS202317	0.056699
DPOGS202320	0.048828
DPOGS202321	0.037353
DPOGS202322	0.029445
DPOGS202324	0.038699
DPOGS202326	0.034058
DPOGS202328	0.030142
DPOGS202329	0.021069
DPOGS202332	0.033327
DPOGS202333	0.046702
DPOGS202336	0.029561
DPOGS202338	0.063241
DPOGS202340	0.041135
DPOGS202345	0.050326
DPOGS202346	0.020065
DPOGS202349	0.032795
DPOGS202351	0.025325
DPOGS202353	0.035809
DPOGS202354	0.026442
DPOGS202356	0.038136
DPOGS202358	0.026084
DPOGS202363	0.032999
DPOGS202364	0.049330
DPOGS202366	0.030601
DPOGS202368	0.040712
DPOGS202376	0.064313
DPOGS202380	0.029813
DPOGS202381	0.021589
DPOGS202382	0.020941
DPOGS202384	0.033831
DPOGS202386	0.033127
DPOGS202387	0.034640
DPOGS202389	0.027718
DPOGS202390	0.029569
DPOGS202391	0.021092
DPOGS202393	0.039258
DPOGS202395	0.059951
DPOGS202396	0.032031
DPOGS202397	0.031471
DPOGS202398	0.019951
DPOGS202401	0.032605
DPOGS202404	0.038344
DPOGS202409	0.030626
DPOGS202412	0.036040
DPOGS202435	0.062304
DPOGS202474	0.023258
DPOGS202477	0.016554
DPOGS202478	0.056568
DPOGS202479	0.089090
DPOGS202480	0.031922
DPOGS202481	0.018427
DPOGS202482	0.027117
DPOGS202483	0.006461
DPOGS202484	0.042261
DPOGS202485	0.026482
DPOGS202489	0.025507
DPOGS202541	0.027832
DPOGS202545	0.012183
DPOGS202547	0.030513
DPOGS202549	0.069218
DPOGS202550	0.026946
DPOGS202553	0.029373
DPOGS202554	0.029714
DPOGS202555	0.046493
DPOGS202556	0.036886
DPOGS202561	0.040107
DPOGS202562	0.038105
DPOGS202564	0.037508
DPOGS202565	0.028650
DPOGS202566	0.036745
DPOGS202569	0.034344
DPOGS202571	0.021541
DPOGS202572	0.026202
DPOGS202574	0.050985
DPOGS202579	0.026647
DPOGS202581	0.021410
DPOGS202582	0.019105
DPOGS202583	0.007153
DPOGS202585	0.020572
DPOGS202587	0.024322
DPOGS202592	0.023035
DPOGS202595	0.049152
DPOGS202597	0.046671
DPOGS202599	0.016102
DPOGS202600	0.038835
DPOGS202601	0.028862
DPOGS202602	0.041613
DPOGS202604	0.028338
DPOGS202607	0.054832
DPOGS202611	0.031117
DPOGS202617	0.031048
DPOGS202618	0.025466
DPOGS202622	0.039144
DPOGS202626	0.028861
DPOGS202640	0.043120
DPOGS202644	0.041130
DPOGS202646	0.047516
DPOGS202647	0.021598
DPOGS202650	0.046513
DPOGS202657	0.037402
DPOGS202658	0.028199
DPOGS202662	0.041507
DPOGS202665	0.023829
DPOGS202671	0.025404
DPOGS202674	0.026730
DPOGS202676	0.029011
DPOGS202677	0.048062
DPOGS202680	0.038289
DPOGS202683	0.018659
DPOGS202684	0.028064
DPOGS202685	0.033445
DPOGS202686	0.036566
DPOGS202689	0.032863
DPOGS202692	0.036380
DPOGS202697	0.026012
DPOGS202700	0.033145
DPOGS202701	0.049114
DPOGS202703	0.023274
DPOGS202704	0.008190
DPOGS202744	0.051729
DPOGS202745	0.014572
DPOGS202746	0.051777
DPOGS202747	0.079528
DPOGS202749	0.050413
DPOGS202763	0.048010
DPOGS202774	0.020862
DPOGS202775	0.043689
DPOGS202779	0.042547
DPOGS202785	0.035445
DPOGS202787	0.032990
DPOGS202794	0.046442
DPOGS202795	0.043638
DPOGS202796	0.034328
DPOGS202797	0.035013
DPOGS202798	0.058887
DPOGS202799	0.047052
DPOGS202801	0.033865
DPOGS202802	0.053314
DPOGS202806	0.046530
DPOGS202807	0.042339
DPOGS202808	0.027790
DPOGS202810	0.032726
DPOGS202817	0.031209
DPOGS202822	0.039909
DPOGS202826	0.028476
DPOGS202827	0.043460
DPOGS202835	0.034832
DPOGS202836	0.048294
DPOGS202840	0.049800
DPOGS202841	0.033849
DPOGS202846	0.027425
DPOGS202855	0.041603
DPOGS202862	0.022545
DPOGS202868	0.044650
DPOGS202873	0.046491
DPOGS202875	0.046558
DPOGS202877	0.036159
DPOGS202881	0.020157
DPOGS202884	0.034564
DPOGS202885	0.019360
DPOGS202887	0.019804
DPOGS202888	0.016586
DPOGS202891	0.015079
DPOGS202892	0.028095
DPOGS202893	0.016433
DPOGS202899	0.019381
DPOGS202901	0.026341
DPOGS202903	0.047405
DPOGS202904	0.028064
DPOGS202907	0.047775
DPOGS202910	0.028765
DPOGS202911	0.020164
DPOGS202912	0.030975
DPOGS202916	0.025135
DPOGS202917	0.031406
DPOGS202919	0.029282
DPOGS202921	0.062272
DPOGS202924	0.034059
DPOGS202937	0.028646
DPOGS202940	0.016591
DPOGS202941	0.017075
DPOGS202942	0.037823
DPOGS202945	0.040779
DPOGS202946	0.034361
DPOGS202947	0.042247
DPOGS202948	0.051130
DPOGS202949	0.046819
DPOGS202950	0.025956
DPOGS202954	0.023470
DPOGS202955	0.019892
DPOGS202956	0.018984
DPOGS202958	0.027342
DPOGS202959	0.031433
DPOGS202961	0.025987
DPOGS202962	0.036961
DPOGS202963	0.027107
DPOGS202964	0.037733
DPOGS202965	0.071553
DPOGS202967	0.047119
DPOGS202968	0.040536
DPOGS202972	0.032247
DPOGS202973	0.039540
DPOGS203040	0.042569
DPOGS203057	0.029196
DPOGS203058	0.028594
DPOGS203060	0.041107
DPOGS203061	0.027341
DPOGS203062	0.038711
DPOGS203063	0.040301
DPOGS203064	0.019309
DPOGS203065	0.064649
DPOGS203068	0.023540
DPOGS203069	0.017386
DPOGS203070	0.016291
DPOGS203071	0.030442
DPOGS203072	0.030203
DPOGS203073	0.036289
DPOGS203075	0.066942
DPOGS203076	0.044189
DPOGS203077	0.040504
DPOGS203080	0.022469
DPOGS203083	0.051363
DPOGS203084	0.031130
DPOGS203094	0.026986
DPOGS203095	0.037141
DPOGS203096	0.039956
DPOGS203097	0.056145
DPOGS203099	0.046578
DPOGS203100	0.064836
DPOGS203101	0.058488
DPOGS203103	0.032473
DPOGS203106	0.042460
DPOGS203109	0.026686
DPOGS203135	0.016053
DPOGS203136	0.040179
DPOGS203137	0.020751
DPOGS203140	0.025105
DPOGS203142	0.030016
DPOGS203143	0.046930
DPOGS203147	0.033023
DPOGS203149	0.020740
DPOGS203152	0.015908
DPOGS203153	0.029803
DPOGS203155	0.053060
DPOGS203162	0.042407
DPOGS203163	0.038197
DPOGS203165	0.034514
DPOGS203167	0.023421
DPOGS203168	0.042433
DPOGS203170	0.034793
DPOGS203173	0.048927
DPOGS203178	0.016300
DPOGS203179	0.048598
DPOGS203180	0.042203
DPOGS203181	0.030111
DPOGS203182	0.039445
DPOGS203183	0.033478
DPOGS203184	0.042514
DPOGS203185	0.043771
DPOGS203186	0.046143
DPOGS203187	0.040003
DPOGS203188	0.038281
DPOGS203189	0.044113
DPOGS203191	0.038428
DPOGS203195	0.030245
DPOGS203196	0.038004
DPOGS203197	0.036876
DPOGS203198	0.025644
DPOGS203199	0.010153
DPOGS203200	0.025819
DPOGS203202	0.043593
DPOGS203203	0.056587
DPOGS203205	0.037506
DPOGS203206	0.039011
DPOGS203207	0.039000
DPOGS203208	0.033067
DPOGS203210	0.048532
DPOGS203211	0.052983
DPOGS203216	0.049912
DPOGS203217	0.022328
DPOGS203219	0.045351
DPOGS203221	0.045328
DPOGS203222	0.054641
DPOGS203226	0.053184
DPOGS203227	0.042159
DPOGS203228	0.033096
DPOGS203229	0.061307
DPOGS203230	0.041192
DPOGS203232	0.040513
DPOGS203233	0.051098
DPOGS203420	0.027727
DPOGS203421	0.046306
DPOGS203424	0.035126
DPOGS203425	0.062307
DPOGS203433	0.014402
DPOGS203437	0.048170
DPOGS203438	0.034088
DPOGS203439	0.039371
DPOGS203440	0.038702
DPOGS203443	0.050297
DPOGS203448	0.043876
DPOGS203451	0.041581
DPOGS203452	0.049203
DPOGS203454	0.041394
DPOGS203460	0.037009
DPOGS203461	0.017017
DPOGS203462	0.059080
DPOGS203463	0.039367
DPOGS203465	0.002707
DPOGS203466	0.027879
DPOGS203467	0.076527
DPOGS203468	0.019489
DPOGS203469	0.036499
DPOGS203471	0.045234
DPOGS203473	0.033897
DPOGS203474	0.071094
DPOGS203582	0.047557
DPOGS203638	0.041292
DPOGS203639	0.053499
DPOGS203641	0.036098
DPOGS203649	0.023698
DPOGS203650	0.032293
DPOGS203651	0.018092
DPOGS203654	0.015735
DPOGS203655	0.029649
DPOGS203657	0.027353
DPOGS203661	0.024016
DPOGS203664	0.035916
DPOGS203670	0.053228
DPOGS203671	0.041202
DPOGS203672	0.040226
DPOGS203674	0.035820
DPOGS203675	0.030196
DPOGS203683	0.039743
DPOGS203686	0.038314
DPOGS203687	0.046831
DPOGS203690	0.043104
DPOGS203696	0.034466
DPOGS203701	0.045372
DPOGS203702	0.044884
DPOGS203704	0.032549
DPOGS203710	0.061729
DPOGS203711	0.049101
DPOGS203712	0.036637
DPOGS203713	0.041228
DPOGS203719	0.023839
DPOGS203720	0.042437
DPOGS203721	0.055206
DPOGS203726	0.025236
DPOGS203727	0.037432
DPOGS203731	0.056092
DPOGS203734	0.028152
DPOGS203740	0.038388
DPOGS203741	0.042986
DPOGS203747	0.060593
DPOGS203750	0.004804
DPOGS203751	0.002473
DPOGS203752	0.000472
DPOGS203758	0.045579
DPOGS203759	0.051537
DPOGS203767	0.038764
DPOGS203768	0.047621
DPOGS203770	0.022540
DPOGS203772	0.039089
DPOGS203775	0.041887
DPOGS203785	0.038663
DPOGS203788	0.018900
DPOGS203791	0.022720
DPOGS203792	0.040304
DPOGS203796	0.053715
DPOGS203797	0.043490
DPOGS203798	0.030469
DPOGS203801	0.024215
DPOGS203802	0.038246
DPOGS203804	0.040917
DPOGS203806	0.018562
DPOGS203809	0.037260
DPOGS203810	0.041431
DPOGS203812	0.022270
DPOGS203814	0.023677
DPOGS203815	0.042959
DPOGS203824	0.051748
DPOGS203825	0.053960
DPOGS203829	0.043048
DPOGS203830	0.055108
DPOGS203831	0.020720
DPOGS203832	0.036488
DPOGS203833	0.030654
DPOGS203835	0.037133
DPOGS203836	0.031709
DPOGS203837	0.016473
DPOGS203839	0.030646
DPOGS203843	0.035987
DPOGS203850	0.048352
DPOGS203851	0.031351
DPOGS203857	0.039623
DPOGS203859	0.048157
DPOGS203861	0.038419
DPOGS203862	0.042413
DPOGS203866	0.017791
DPOGS203867	0.026163
DPOGS203868	0.019102
DPOGS203870	0.036369
DPOGS203871	0.040870
DPOGS203873	0.038226
DPOGS203876	0.043957
DPOGS203878	0.024677
DPOGS203880	0.020478
DPOGS203881	0.051814
DPOGS203882	0.039544
DPOGS203885	0.034973
DPOGS203886	0.044312
DPOGS203888	0.062104
DPOGS203889	0.031802
DPOGS203896	0.043309
DPOGS203897	0.064015
DPOGS203999	0.006458
DPOGS204005	0.045418
DPOGS204007	0.029923
DPOGS204009	0.022713
DPOGS204010	0.034387
DPOGS204011	0.032163
DPOGS204012	0.010782
DPOGS204014	0.026298
DPOGS204016	0.019405
DPOGS204017	0.029830
DPOGS204024	0.057696
DPOGS204030	0.041008
DPOGS204032	0.029303
DPOGS204033	0.039815
DPOGS204036	0.039519
DPOGS204038	0.049809
DPOGS204043	0.032420
DPOGS204045	0.031647
DPOGS204048	0.043574
DPOGS204051	0.049946
DPOGS204063	0.044521
DPOGS204065	0.055225
DPOGS204074	0.023241
DPOGS204079	0.011565
DPOGS204080	0.017525
DPOGS204086	0.038189
DPOGS204089	0.031495
DPOGS204090	0.039888
DPOGS204093	0.044015
DPOGS204095	0.047568
DPOGS204143	0.058169
DPOGS204144	0.037115
DPOGS204146	0.035751
DPOGS204147	0.027421
DPOGS204148	0.034177
DPOGS204153	0.020244
DPOGS204155	0.028429
DPOGS204156	0.049473
DPOGS204159	0.031840
DPOGS204161	0.037662
DPOGS204162	0.064773
DPOGS204163	0.033046
DPOGS204164	0.043516
DPOGS204167	0.031994
DPOGS204169	0.048054
DPOGS204170	0.039596
DPOGS204172	0.050018
DPOGS204174	0.036683
DPOGS204176	0.019287
DPOGS204178	0.033094
DPOGS204179	0.035067
DPOGS204181	0.040654
DPOGS204183	0.028788
DPOGS204184	0.041194
DPOGS204187	0.016210
DPOGS204190	0.041533
DPOGS204194	0.039300
DPOGS204195	0.041366
DPOGS204199	0.046067
DPOGS204200	0.033212
DPOGS204202	0.051512
DPOGS204203	0.030308
DPOGS204210	0.031409
DPOGS204211	0.024043
DPOGS204212	0.026070
DPOGS204217	0.038278
DPOGS204220	0.028612
DPOGS204222	0.044435
DPOGS204227	0.029199
DPOGS204228	0.047345
DPOGS204229	0.033345
DPOGS204230	0.030263
DPOGS204231	0.032966
DPOGS204236	0.030448
DPOGS204238	0.049486
DPOGS204239	0.014277
DPOGS204248	0.065971
DPOGS204253	0.027752
DPOGS204255	0.031419
DPOGS204260	0.033506
DPOGS204262	0.032934
DPOGS204276	0.041104
DPOGS204278	0.034124
DPOGS204279	0.039754
DPOGS204284	0.033331
DPOGS204288	0.048380
DPOGS204290	0.042543
DPOGS204293	0.018965
DPOGS204294	0.031957
DPOGS204296	0.033168
DPOGS204297	0.040488
DPOGS204300	0.031209
DPOGS204303	0.034126
DPOGS204308	0.043454
DPOGS204311	0.023062
DPOGS204314	0.038893
DPOGS204316	0.050634
DPOGS204318	0.041954
DPOGS204321	0.018270
DPOGS204378	0.028789
DPOGS204381	0.031925
DPOGS204383	0.034717
DPOGS204387	0.026357
DPOGS204388	0.029379
DPOGS204390	0.039065
DPOGS204393	0.027158
DPOGS204399	0.051704
DPOGS204402	0.020963
DPOGS204404	0.030766
DPOGS204406	0.032484
DPOGS204407	0.013192
DPOGS204409	0.032791
DPOGS204410	0.021847
DPOGS204412	0.047179
DPOGS204414	0.032917
DPOGS204415	0.041594
DPOGS204418	0.027154
DPOGS204420	0.038520
DPOGS204423	0.037569
DPOGS204424	0.031786
DPOGS204429	0.038040
DPOGS204430	0.036375
DPOGS204431	0.046967
DPOGS204433	0.043186
DPOGS204434	0.042402
DPOGS204437	0.041464
DPOGS204440	0.039168
DPOGS204443	0.040257
DPOGS204444	0.028922
DPOGS204445	0.029836
DPOGS204448	0.029307
DPOGS204450	0.023827
DPOGS204453	0.047005
DPOGS204454	0.039777
DPOGS204455	0.051774
DPOGS204456	0.021777
DPOGS204457	0.034862
DPOGS204458	0.029350
DPOGS204459	0.031719
DPOGS204460	0.037221
DPOGS204461	0.030976
DPOGS204462	0.024987
DPOGS204463	0.058136
DPOGS204466	0.036171
DPOGS204467	0.034875
DPOGS204468	0.038672
DPOGS204472	0.032441
DPOGS204473	0.041828
DPOGS204474	0.021788
DPOGS204475	0.043118
DPOGS204476	0.032915
DPOGS204480	0.015283
DPOGS204481	0.038356
DPOGS204482	0.032181
DPOGS204483	0.032272
DPOGS204485	0.018639
DPOGS204487	0.043333
DPOGS204495	0.019417
DPOGS204496	0.018233
DPOGS204497	0.032857
DPOGS204500	0.024571
DPOGS204502	0.026411
DPOGS204503	0.029919
DPOGS204504	0.038750
DPOGS204508	0.053419
DPOGS204524	0.033150
DPOGS204525	0.038122
DPOGS204526	0.040432
DPOGS204527	0.037168
DPOGS204528	0.060839
DPOGS204532	0.049633
DPOGS204533	0.049650
DPOGS204534	0.031261
DPOGS204536	0.034746
DPOGS204537	0.019662
DPOGS204538	0.011233
DPOGS204541	0.023519
DPOGS204543	0.017571
DPOGS204544	0.020391
DPOGS204546	0.029221
DPOGS204548	0.037124
DPOGS204549	0.054402
DPOGS204550	0.039816
DPOGS204551	0.039321
DPOGS204552	0.034303
DPOGS204553	0.040824
DPOGS204554	0.061753
DPOGS204555	0.050265
DPOGS204556	0.042552
DPOGS204557	0.039082
DPOGS204558	0.045733
DPOGS204559	0.036830
DPOGS204561	0.024782
DPOGS204562	0.036204
DPOGS204563	0.023886
DPOGS204572	0.031168
DPOGS204574	0.041906
DPOGS204577	0.021556
DPOGS204592	0.033392
DPOGS204596	0.053777
DPOGS204610	0.038648
DPOGS204613	0.035253
DPOGS204615	0.049326
DPOGS204617	0.031994
DPOGS204621	0.040206
DPOGS204622	0.038473
DPOGS204623	0.053346
DPOGS204625	0.017321
DPOGS204626	0.032727
DPOGS204627	0.036244
DPOGS204628	0.021275
DPOGS204629	0.037850
DPOGS204630	0.032869
DPOGS204635	0.047608
DPOGS204636	0.026432
DPOGS204637	0.021417
DPOGS204638	0.029645
DPOGS204640	0.040492
DPOGS204641	0.030649
DPOGS204643	0.033814
DPOGS204648	0.036800
DPOGS204649	0.035146
DPOGS204651	0.024949
DPOGS204735	0.056912
DPOGS204736	0.052788
DPOGS204737	0.041063
DPOGS204738	0.039091
DPOGS204740	0.023776
DPOGS204741	0.037373
DPOGS204742	0.076308
DPOGS204743	0.047509
DPOGS204744	0.042283
DPOGS204746	0.027929
DPOGS204747	0.024502
DPOGS204748	0.031610
DPOGS204749	0.044865
DPOGS204750	0.030943
DPOGS204751	0.064549
DPOGS204752	0.012927
DPOGS204753	0.025989
DPOGS204755	0.035922
DPOGS204756	0.028856
