"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS209644"	"DPSCF300015"	"DPOGS209644"	"A"	9
"DPOGS209617"	"DPSCF300015"	"DPOGS209617"	"A"	9
"DPOGS209567"	"DPSCF300015"	"DPOGS209567"	"A"	9
"DPOGS209602"	"DPSCF300015"	"DPOGS209602"	"A"	9
"DPOGS209594"	"DPSCF300015"	"DPOGS209594"	"A"	9
"DPOGS209599"	"DPSCF300015"	"DPOGS209599"	"A"	9
"DPOGS209608"	"DPSCF300015"	"DPOGS209608"	"A"	9
"DPOGS209611"	"DPSCF300015"	"DPOGS209611"	"A"	9
"DPOGS209630"	"DPSCF300015"	"DPOGS209630"	"A"	9
"DPOGS209583"	"DPSCF300015"	"DPOGS209583"	"A"	9
"DPOGS209574"	"DPSCF300015"	"DPOGS209574"	"A"	9
"DPOGS209640"	"DPSCF300015"	"DPOGS209640"	"A"	9
"DPOGS209615"	"DPSCF300015"	"DPOGS209615"	"A"	9
"DPOGS209573"	"DPSCF300015"	"DPOGS209573"	"A"	9
"DPOGS209634"	"DPSCF300015"	"DPOGS209634"	"A"	9
"DPOGS209592"	"DPSCF300015"	"DPOGS209592"	"A"	9
"DPOGS209649"	"DPSCF300015"	"DPOGS209649"	"A"	9
"DPOGS209601"	"DPSCF300015"	"DPOGS209601"	"A"	9
"DPOGS209596"	"DPSCF300015"	"DPOGS209596"	"A"	9
"DPOGS209633"	"DPSCF300015"	"DPOGS209633"	"A"	9
"DPOGS209581"	"DPSCF300015"	"DPOGS209581"	"A"	9
"DPOGS209639"	"DPSCF300015"	"DPOGS209639"	"A"	9
"DPOGS209600"	"DPSCF300015"	"DPOGS209600"	"A"	9
"DPOGS209586"	"DPSCF300015"	"DPOGS209586"	"A"	9
"DPOGS209613"	"DPSCF300015"	"DPOGS209613"	"A"	9
"DPOGS209597"	"DPSCF300015"	"DPOGS209597"	"A"	9
"DPOGS209638"	"DPSCF300015"	"DPOGS209638"	"A"	9
"DPOGS209595"	"DPSCF300015"	"DPOGS209595"	"A"	9
"DPOGS209636"	"DPSCF300015"	"DPOGS209636"	"A"	9
"DPOGS209632"	"DPSCF300015"	"DPOGS209632"	"A"	9
"DPOGS209593"	"DPSCF300015"	"DPOGS209593"	"A"	9
"DPOGS209591"	"DPSCF300015"	"DPOGS209591"	"A"	9
"DPOGS209584"	"DPSCF300015"	"DPOGS209584"	"A"	9
"DPOGS209641"	"DPSCF300015"	"DPOGS209641"	"A"	9
"DPOGS209642"	"DPSCF300015"	"DPOGS209642"	"A"	9
"DPOGS209598"	"DPSCF300015"	"DPOGS209598"	"A"	9
"DPOGS209648"	"DPSCF300015"	"DPOGS209648"	"A"	9
"DPOGS212997"	"DPSCF300024"	"DPOGS212997"	"A"	9
"DPOGS212996"	"DPSCF300024"	"DPOGS212996"	"A"	9
"DPOGS213044"	"DPSCF300024"	"DPOGS213044"	"A"	9
"DPOGS212995"	"DPSCF300024"	"DPOGS212995"	"A"	9
"DPOGS212998"	"DPSCF300024"	"DPOGS212998"	"A"	9
"DPOGS213041"	"DPSCF300024"	"DPOGS213041"	"A"	9
"DPOGS213014"	"DPSCF300024"	"DPOGS213014"	"A"	9
"DPOGS213025"	"DPSCF300024"	"DPOGS213025"	"A"	9
"DPOGS213008"	"DPSCF300024"	"DPOGS213008"	"A"	9
"DPOGS213039"	"DPSCF300024"	"DPOGS213039"	"A"	9
"DPOGS213038"	"DPSCF300024"	"DPOGS213038"	"A"	9
"DPOGS213024"	"DPSCF300024"	"DPOGS213024"	"A"	9
"DPOGS213006"	"DPSCF300024"	"DPOGS213006"	"A"	9
"DPOGS213040"	"DPSCF300024"	"DPOGS213040"	"A"	9
"DPOGS213012"	"DPSCF300024"	"DPOGS213012"	"A"	9
"DPOGS212994"	"DPSCF300024"	"DPOGS212994"	"A"	9
"DPOGS212999"	"DPSCF300024"	"DPOGS212999"	"A"	9
"DPOGS213023"	"DPSCF300024"	"DPOGS213023"	"A"	9
"DPOGS212992"	"DPSCF300024"	"DPOGS212992"	"A"	9
"DPOGS213026"	"DPSCF300024"	"DPOGS213026"	"A"	9
"DPOGS213007"	"DPSCF300024"	"DPOGS213007"	"A"	9
"DPOGS213000"	"DPSCF300024"	"DPOGS213000"	"A"	9
"DPOGS213016"	"DPSCF300024"	"DPOGS213016"	"A"	9
"DPOGS213036"	"DPSCF300024"	"DPOGS213036"	"A"	9
"DPOGS213035"	"DPSCF300024"	"DPOGS213035"	"A"	9
"DPOGS213020"	"DPSCF300024"	"DPOGS213020"	"A"	9
"DPOGS213037"	"DPSCF300024"	"DPOGS213037"	"A"	9
"DPOGS213021"	"DPSCF300024"	"DPOGS213021"	"A"	9
"DPOGS213046"	"DPSCF300024"	"DPOGS213046"	"A"	9
"DPOGS213015"	"DPSCF300024"	"DPOGS213015"	"A"	9
"DPOGS213010"	"DPSCF300024"	"DPOGS213010"	"A"	9
"DPOGS212991"	"DPSCF300024"	"DPOGS212991"	"A"	9
"DPOGS213003"	"DPSCF300024"	"DPOGS213003"	"A"	9
"DPOGS213022"	"DPSCF300024"	"DPOGS213022"	"A"	9
"DPOGS212988"	"DPSCF300024"	"DPOGS212988"	"A"	9
"DPOGS213011"	"DPSCF300024"	"DPOGS213011"	"A"	9
"DPOGS213032"	"DPSCF300024"	"DPOGS213032"	"A"	9
"DPOGS213005"	"DPSCF300024"	"DPOGS213005"	"A"	9
"DPOGS213034"	"DPSCF300024"	"DPOGS213034"	"A"	9
"DPOGS212990"	"DPSCF300024"	"DPOGS212990"	"A"	9
"DPOGS212989"	"DPSCF300024"	"DPOGS212989"	"A"	9
"DPOGS213017"	"DPSCF300024"	"DPOGS213017"	"A"	9
"DPOGS213033"	"DPSCF300024"	"DPOGS213033"	"A"	9
"DPOGS213030"	"DPSCF300024"	"DPOGS213030"	"A"	9
"DPOGS213001"	"DPSCF300024"	"DPOGS213001"	"A"	9
"DPOGS213031"	"DPSCF300024"	"DPOGS213031"	"A"	9
"DPOGS213028"	"DPSCF300024"	"DPOGS213028"	"A"	9
"DPOGS213004"	"DPSCF300024"	"DPOGS213004"	"A"	9
"DPOGS213019"	"DPSCF300024"	"DPOGS213019"	"A"	9
"DPOGS213029"	"DPSCF300024"	"DPOGS213029"	"A"	9
"DPOGS213018"	"DPSCF300024"	"DPOGS213018"	"A"	9
"DPOGS213027"	"DPSCF300024"	"DPOGS213027"	"A"	9
"DPOGS212104"	"DPSCF300038"	"DPOGS212104"	"A"	9
"DPOGS212120"	"DPSCF300038"	"DPOGS212120"	"A"	9
"DPOGS212161"	"DPSCF300038"	"DPOGS212161"	"A"	9
"DPOGS212092"	"DPSCF300038"	"DPOGS212092"	"A"	9
"DPOGS212090"	"DPSCF300038"	"DPOGS212090"	"A"	9
"DPOGS212160"	"DPSCF300038"	"DPOGS212160"	"A"	9
"DPOGS212102"	"DPSCF300038"	"DPOGS212102"	"A"	9
"DPOGS212119"	"DPSCF300038"	"DPOGS212119"	"A"	9
"DPOGS212121"	"DPSCF300038"	"DPOGS212121"	"A"	9
"DPOGS212085"	"DPSCF300038"	"DPOGS212085"	"A"	9
"DPOGS212100"	"DPSCF300038"	"DPOGS212100"	"A"	9
"DPOGS212145"	"DPSCF300038"	"DPOGS212145"	"A"	9
"DPOGS212132"	"DPSCF300038"	"DPOGS212132"	"A"	9
"DPOGS212094"	"DPSCF300038"	"DPOGS212094"	"A"	9
"DPOGS212158"	"DPSCF300038"	"DPOGS212158"	"A"	9
"DPOGS212170"	"DPSCF300038"	"DPOGS212170"	"A"	9
"DPOGS212118"	"DPSCF300038"	"DPOGS212118"	"A"	9
"DPOGS212144"	"DPSCF300038"	"DPOGS212144"	"A"	9
"DPOGS212087"	"DPSCF300038"	"DPOGS212087"	"A"	9
"DPOGS212114"	"DPSCF300038"	"DPOGS212114"	"A"	9
"DPOGS212101"	"DPSCF300038"	"DPOGS212101"	"A"	9
"DPOGS212131"	"DPSCF300038"	"DPOGS212131"	"A"	9
"DPOGS212159"	"DPSCF300038"	"DPOGS212159"	"A"	9
"DPOGS212089"	"DPSCF300038"	"DPOGS212089"	"A"	9
"DPOGS212091"	"DPSCF300038"	"DPOGS212091"	"A"	9
"DPOGS212082"	"DPSCF300038"	"DPOGS212082"	"A"	9
"DPOGS212124"	"DPSCF300038"	"DPOGS212124"	"A"	9
"DPOGS212157"	"DPSCF300038"	"DPOGS212157"	"A"	9
"DPOGS212129"	"DPSCF300038"	"DPOGS212129"	"A"	9
"DPOGS212169"	"DPSCF300038"	"DPOGS212169"	"A"	9
"DPOGS212143"	"DPSCF300038"	"DPOGS212143"	"A"	9
"DPOGS212088"	"DPSCF300038"	"DPOGS212088"	"A"	9
"DPOGS212117"	"DPSCF300038"	"DPOGS212117"	"A"	9
"DPOGS212172"	"DPSCF300038"	"DPOGS212172"	"A"	9
"DPOGS212162"	"DPSCF300038"	"DPOGS212162"	"A"	9
"DPOGS212123"	"DPSCF300038"	"DPOGS212123"	"A"	9
"DPOGS212165"	"DPSCF300038"	"DPOGS212165"	"A"	9
"DPOGS212182"	"DPSCF300038"	"DPOGS212182"	"A"	9
"DPOGS212141"	"DPSCF300038"	"DPOGS212141"	"A"	9
"DPOGS212116"	"DPSCF300038"	"DPOGS212116"	"A"	9
"DPOGS212086"	"DPSCF300038"	"DPOGS212086"	"A"	9
"DPOGS212171"	"DPSCF300038"	"DPOGS212171"	"A"	9
"DPOGS212156"	"DPSCF300038"	"DPOGS212156"	"A"	9
"DPOGS212167"	"DPSCF300038"	"DPOGS212167"	"A"	9
"DPOGS212139"	"DPSCF300038"	"DPOGS212139"	"A"	9
"DPOGS212176"	"DPSCF300038"	"DPOGS212176"	"A"	9
"DPOGS212125"	"DPSCF300038"	"DPOGS212125"	"A"	9
"DPOGS212095"	"DPSCF300038"	"DPOGS212095"	"A"	9
"DPOGS212108"	"DPSCF300038"	"DPOGS212108"	"A"	9
"DPOGS212115"	"DPSCF300038"	"DPOGS212115"	"A"	9
"DPOGS212113"	"DPSCF300038"	"DPOGS212113"	"A"	9
"DPOGS212151"	"DPSCF300038"	"DPOGS212151"	"A"	9
"DPOGS212130"	"DPSCF300038"	"DPOGS212130"	"A"	9
"DPOGS212178"	"DPSCF300038"	"DPOGS212178"	"A"	9
"DPOGS212137"	"DPSCF300038"	"DPOGS212137"	"A"	9
"DPOGS212168"	"DPSCF300038"	"DPOGS212168"	"A"	9
"DPOGS212142"	"DPSCF300038"	"DPOGS212142"	"A"	9
"DPOGS212127"	"DPSCF300038"	"DPOGS212127"	"A"	9
"DPOGS212163"	"DPSCF300038"	"DPOGS212163"	"A"	9
"DPOGS212173"	"DPSCF300038"	"DPOGS212173"	"A"	9
"DPOGS212155"	"DPSCF300038"	"DPOGS212155"	"A"	9
"DPOGS212103"	"DPSCF300038"	"DPOGS212103"	"A"	9
"DPOGS212166"	"DPSCF300038"	"DPOGS212166"	"A"	9
"DPOGS212099"	"DPSCF300038"	"DPOGS212099"	"A"	9
"DPOGS212138"	"DPSCF300038"	"DPOGS212138"	"A"	9
"DPOGS212126"	"DPSCF300038"	"DPOGS212126"	"A"	9
"DPOGS212136"	"DPSCF300038"	"DPOGS212136"	"A"	9
"DPOGS212134"	"DPSCF300038"	"DPOGS212134"	"A"	9
"DPOGS212083"	"DPSCF300038"	"DPOGS212083"	"A"	9
"DPOGS212140"	"DPSCF300038"	"DPOGS212140"	"A"	9
"DPOGS212112"	"DPSCF300038"	"DPOGS212112"	"A"	9
"DPOGS212181"	"DPSCF300038"	"DPOGS212181"	"A"	9
"DPOGS212152"	"DPSCF300038"	"DPOGS212152"	"A"	9
"DPOGS212110"	"DPSCF300038"	"DPOGS212110"	"A"	9
"DPOGS212122"	"DPSCF300038"	"DPOGS212122"	"A"	9
"DPOGS212084"	"DPSCF300038"	"DPOGS212084"	"A"	9
"DPOGS212106"	"DPSCF300038"	"DPOGS212106"	"A"	9
"DPOGS212180"	"DPSCF300038"	"DPOGS212180"	"A"	9
"DPOGS212153"	"DPSCF300038"	"DPOGS212153"	"A"	9
"DPOGS212150"	"DPSCF300038"	"DPOGS212150"	"A"	9
"DPOGS212154"	"DPSCF300038"	"DPOGS212154"	"A"	9
"DPOGS212177"	"DPSCF300038"	"DPOGS212177"	"A"	9
"DPOGS212175"	"DPSCF300038"	"DPOGS212175"	"A"	9
"DPOGS212135"	"DPSCF300038"	"DPOGS212135"	"A"	9
"DPOGS212098"	"DPSCF300038"	"DPOGS212098"	"A"	9
"DPOGS212164"	"DPSCF300038"	"DPOGS212164"	"A"	9
"DPOGS212149"	"DPSCF300038"	"DPOGS212149"	"A"	9
"DPOGS212146"	"DPSCF300038"	"DPOGS212146"	"A"	9
"DPOGS212096"	"DPSCF300038"	"DPOGS212096"	"A"	9
"DPOGS212109"	"DPSCF300038"	"DPOGS212109"	"A"	9
"DPOGS212111"	"DPSCF300038"	"DPOGS212111"	"A"	9
"DPOGS212179"	"DPSCF300038"	"DPOGS212179"	"A"	9
"DPOGS212105"	"DPSCF300038"	"DPOGS212105"	"A"	9
"DPOGS212174"	"DPSCF300038"	"DPOGS212174"	"A"	9
"DPOGS212097"	"DPSCF300038"	"DPOGS212097"	"A"	9
"DPOGS212107"	"DPSCF300038"	"DPOGS212107"	"A"	9
"DPOGS212148"	"DPSCF300038"	"DPOGS212148"	"A"	9
"DPOGS212147"	"DPSCF300038"	"DPOGS212147"	"A"	9
"DPOGS212133"	"DPSCF300038"	"DPOGS212133"	"A"	9
"DPOGS205072"	"DPSCF300074"	"DPOGS205072"	"A"	9
"DPOGS205070"	"DPSCF300074"	"DPOGS205070"	"A"	9
"DPOGS205069"	"DPSCF300074"	"DPOGS205069"	"A"	9
"DPOGS205073"	"DPSCF300074"	"DPOGS205073"	"A"	9
"DPOGS205063"	"DPSCF300074"	"DPOGS205063"	"A"	9
"DPOGS205066"	"DPSCF300074"	"DPOGS205066"	"A"	9
"DPOGS205091"	"DPSCF300074"	"DPOGS205091"	"A"	9
"DPOGS205065"	"DPSCF300074"	"DPOGS205065"	"A"	9
"DPOGS205067"	"DPSCF300074"	"DPOGS205067"	"A"	9
"DPOGS205071"	"DPSCF300074"	"DPOGS205071"	"A"	9
"DPOGS205064"	"DPSCF300074"	"DPOGS205064"	"A"	9
"DPOGS205068"	"DPSCF300074"	"DPOGS205068"	"A"	9
"DPOGS205043"	"DPSCF300074"	"DPOGS205043"	"A"	9
"DPOGS205061"	"DPSCF300074"	"DPOGS205061"	"A"	9
"DPOGS205085"	"DPSCF300074"	"DPOGS205085"	"A"	9
"DPOGS205058"	"DPSCF300074"	"DPOGS205058"	"A"	9
"DPOGS205059"	"DPSCF300074"	"DPOGS205059"	"A"	9
"DPOGS205087"	"DPSCF300074"	"DPOGS205087"	"A"	9
"DPOGS205089"	"DPSCF300074"	"DPOGS205089"	"A"	9
"DPOGS205079"	"DPSCF300074"	"DPOGS205079"	"A"	9
"DPOGS205076"	"DPSCF300074"	"DPOGS205076"	"A"	9
"DPOGS205093"	"DPSCF300074"	"DPOGS205093"	"A"	9
"DPOGS205090"	"DPSCF300074"	"DPOGS205090"	"A"	9
"DPOGS205095"	"DPSCF300074"	"DPOGS205095"	"A"	9
"DPOGS205062"	"DPSCF300074"	"DPOGS205062"	"A"	9
"DPOGS205086"	"DPSCF300074"	"DPOGS205086"	"A"	9
"DPOGS205042"	"DPSCF300074"	"DPOGS205042"	"A"	9
"DPOGS205084"	"DPSCF300074"	"DPOGS205084"	"A"	9
"DPOGS205046"	"DPSCF300074"	"DPOGS205046"	"A"	9
"DPOGS205077"	"DPSCF300074"	"DPOGS205077"	"A"	9
"DPOGS205074"	"DPSCF300074"	"DPOGS205074"	"A"	9
"DPOGS205047"	"DPSCF300074"	"DPOGS205047"	"A"	9
"DPOGS205045"	"DPSCF300074"	"DPOGS205045"	"A"	9
"DPOGS205048"	"DPSCF300074"	"DPOGS205048"	"A"	9
"DPOGS205044"	"DPSCF300074"	"DPOGS205044"	"A"	9
"DPOGS205092"	"DPSCF300074"	"DPOGS205092"	"A"	9
"DPOGS205083"	"DPSCF300074"	"DPOGS205083"	"A"	9
"DPOGS205080"	"DPSCF300074"	"DPOGS205080"	"A"	9
"DPOGS205053"	"DPSCF300074"	"DPOGS205053"	"A"	9
"DPOGS205060"	"DPSCF300074"	"DPOGS205060"	"A"	9
"DPOGS205098"	"DPSCF300074"	"DPOGS205098"	"A"	9
"DPOGS205052"	"DPSCF300074"	"DPOGS205052"	"A"	9
"DPOGS205081"	"DPSCF300074"	"DPOGS205081"	"A"	9
"DPOGS205101"	"DPSCF300074"	"DPOGS205101"	"A"	9
"DPOGS205078"	"DPSCF300074"	"DPOGS205078"	"A"	9
"DPOGS205050"	"DPSCF300074"	"DPOGS205050"	"A"	9
"DPOGS205056"	"DPSCF300074"	"DPOGS205056"	"A"	9
"DPOGS205051"	"DPSCF300074"	"DPOGS205051"	"A"	9
"DPOGS205099"	"DPSCF300074"	"DPOGS205099"	"A"	9
"DPOGS205075"	"DPSCF300074"	"DPOGS205075"	"A"	9
"DPOGS205057"	"DPSCF300074"	"DPOGS205057"	"A"	9
"DPOGS205049"	"DPSCF300074"	"DPOGS205049"	"A"	9
"DPOGS205096"	"DPSCF300074"	"DPOGS205096"	"A"	9
"DPOGS205082"	"DPSCF300074"	"DPOGS205082"	"A"	9
"DPOGS205097"	"DPSCF300074"	"DPOGS205097"	"A"	9
"DPOGS205054"	"DPSCF300074"	"DPOGS205054"	"A"	9
"DPOGS205094"	"DPSCF300074"	"DPOGS205094"	"A"	9
"DPOGS205055"	"DPSCF300074"	"DPOGS205055"	"A"	9
"DPOGS213817"	"DPSCF300106"	"DPOGS213817"	"A"	9
"DPOGS213801"	"DPSCF300106"	"DPOGS213801"	"A"	9
"DPOGS213802"	"DPSCF300106"	"DPOGS213802"	"A"	9
"DPOGS213815"	"DPSCF300106"	"DPOGS213815"	"A"	9
"DPOGS213800"	"DPSCF300106"	"DPOGS213800"	"A"	9
"DPOGS213811"	"DPSCF300106"	"DPOGS213811"	"A"	9
"DPOGS213816"	"DPSCF300106"	"DPOGS213816"	"A"	9
"DPOGS213812"	"DPSCF300106"	"DPOGS213812"	"A"	9
"DPOGS213820"	"DPSCF300106"	"DPOGS213820"	"A"	9
"DPOGS213818"	"DPSCF300106"	"DPOGS213818"	"A"	9
"DPOGS213819"	"DPSCF300106"	"DPOGS213819"	"A"	9
"DPOGS213813"	"DPSCF300106"	"DPOGS213813"	"A"	9
"DPOGS213799"	"DPSCF300106"	"DPOGS213799"	"A"	9
"DPOGS213822"	"DPSCF300106"	"DPOGS213822"	"A"	9
"DPOGS213814"	"DPSCF300106"	"DPOGS213814"	"A"	9
"DPOGS213804"	"DPSCF300106"	"DPOGS213804"	"A"	9
"DPOGS213798"	"DPSCF300106"	"DPOGS213798"	"A"	9
"DPOGS213809"	"DPSCF300106"	"DPOGS213809"	"A"	9
"DPOGS213794"	"DPSCF300106"	"DPOGS213794"	"A"	9
"DPOGS213795"	"DPSCF300106"	"DPOGS213795"	"A"	9
"DPOGS213821"	"DPSCF300106"	"DPOGS213821"	"A"	9
"DPOGS213807"	"DPSCF300106"	"DPOGS213807"	"A"	9
"DPOGS213797"	"DPSCF300106"	"DPOGS213797"	"A"	9
"DPOGS213810"	"DPSCF300106"	"DPOGS213810"	"A"	9
"DPOGS213796"	"DPSCF300106"	"DPOGS213796"	"A"	9
"DPOGS213805"	"DPSCF300106"	"DPOGS213805"	"A"	9
"DPOGS213808"	"DPSCF300106"	"DPOGS213808"	"A"	9
"DPOGS213806"	"DPSCF300106"	"DPOGS213806"	"A"	9
"DPOGS200182"	"DPSCF300128"	"DPOGS200182"	"A"	9
"DPOGS200139"	"DPSCF300128"	"DPOGS200139"	"A"	9
"DPOGS200183"	"DPSCF300128"	"DPOGS200183"	"A"	9
"DPOGS200138"	"DPSCF300128"	"DPOGS200138"	"A"	9
"DPOGS200164"	"DPSCF300128"	"DPOGS200164"	"A"	9
"DPOGS200163"	"DPSCF300128"	"DPOGS200163"	"A"	9
"DPOGS200162"	"DPSCF300128"	"DPOGS200162"	"A"	9
"DPOGS200178"	"DPSCF300128"	"DPOGS200178"	"A"	9
"DPOGS200137"	"DPSCF300128"	"DPOGS200137"	"A"	9
"DPOGS200131"	"DPSCF300128"	"DPOGS200131"	"A"	9
"DPOGS200187"	"DPSCF300128"	"DPOGS200187"	"A"	9
"DPOGS200148"	"DPSCF300128"	"DPOGS200148"	"A"	9
"DPOGS200180"	"DPSCF300128"	"DPOGS200180"	"A"	9
"DPOGS200141"	"DPSCF300128"	"DPOGS200141"	"A"	9
"DPOGS200171"	"DPSCF300128"	"DPOGS200171"	"A"	9
"DPOGS200169"	"DPSCF300128"	"DPOGS200169"	"A"	9
"DPOGS200181"	"DPSCF300128"	"DPOGS200181"	"A"	9
"DPOGS200133"	"DPSCF300128"	"DPOGS200133"	"A"	9
"DPOGS200132"	"DPSCF300128"	"DPOGS200132"	"A"	9
"DPOGS200188"	"DPSCF300128"	"DPOGS200188"	"A"	9
"DPOGS200186"	"DPSCF300128"	"DPOGS200186"	"A"	9
"DPOGS200147"	"DPSCF300128"	"DPOGS200147"	"A"	9
"DPOGS200140"	"DPSCF300128"	"DPOGS200140"	"A"	9
"DPOGS200161"	"DPSCF300128"	"DPOGS200161"	"A"	9
"DPOGS200179"	"DPSCF300128"	"DPOGS200179"	"A"	9
"DPOGS200145"	"DPSCF300128"	"DPOGS200145"	"A"	9
"DPOGS200185"	"DPSCF300128"	"DPOGS200185"	"A"	9
"DPOGS200149"	"DPSCF300128"	"DPOGS200149"	"A"	9
"DPOGS200170"	"DPSCF300128"	"DPOGS200170"	"A"	9
"DPOGS200134"	"DPSCF300128"	"DPOGS200134"	"A"	9
"DPOGS200146"	"DPSCF300128"	"DPOGS200146"	"A"	9
"DPOGS200168"	"DPSCF300128"	"DPOGS200168"	"A"	9
"DPOGS200165"	"DPSCF300128"	"DPOGS200165"	"A"	9
"DPOGS200151"	"DPSCF300128"	"DPOGS200151"	"A"	9
"DPOGS200136"	"DPSCF300128"	"DPOGS200136"	"A"	9
"DPOGS200184"	"DPSCF300128"	"DPOGS200184"	"A"	9
"DPOGS200153"	"DPSCF300128"	"DPOGS200153"	"A"	9
"DPOGS200172"	"DPSCF300128"	"DPOGS200172"	"A"	9
"DPOGS200154"	"DPSCF300128"	"DPOGS200154"	"A"	9
"DPOGS200157"	"DPSCF300128"	"DPOGS200157"	"A"	9
"DPOGS200177"	"DPSCF300128"	"DPOGS200177"	"A"	9
"DPOGS200166"	"DPSCF300128"	"DPOGS200166"	"A"	9
"DPOGS200156"	"DPSCF300128"	"DPOGS200156"	"A"	9
"DPOGS200167"	"DPSCF300128"	"DPOGS200167"	"A"	9
"DPOGS200150"	"DPSCF300128"	"DPOGS200150"	"A"	9
"DPOGS200176"	"DPSCF300128"	"DPOGS200176"	"A"	9
"DPOGS200159"	"DPSCF300128"	"DPOGS200159"	"A"	9
"DPOGS200175"	"DPSCF300128"	"DPOGS200175"	"A"	9
"DPOGS200144"	"DPSCF300128"	"DPOGS200144"	"A"	9
"DPOGS200158"	"DPSCF300128"	"DPOGS200158"	"A"	9
"DPOGS200135"	"DPSCF300128"	"DPOGS200135"	"A"	9
"DPOGS200155"	"DPSCF300128"	"DPOGS200155"	"A"	9
"DPOGS200174"	"DPSCF300128"	"DPOGS200174"	"A"	9
"DPOGS200143"	"DPSCF300128"	"DPOGS200143"	"A"	9
"DPOGS200173"	"DPSCF300128"	"DPOGS200173"	"A"	9
"DPOGS200142"	"DPSCF300128"	"DPOGS200142"	"A"	9
"DPOGS202114"	"DPSCF300150"	"DPOGS202114"	"A"	9
"DPOGS202092"	"DPSCF300150"	"DPOGS202092"	"A"	9
"DPOGS202113"	"DPSCF300150"	"DPOGS202113"	"A"	9
"DPOGS202099"	"DPSCF300150"	"DPOGS202099"	"A"	9
"DPOGS202128"	"DPSCF300150"	"DPOGS202128"	"A"	9
"DPOGS202119"	"DPSCF300150"	"DPOGS202119"	"A"	9
"DPOGS202121"	"DPSCF300150"	"DPOGS202121"	"A"	9
"DPOGS202104"	"DPSCF300150"	"DPOGS202104"	"A"	9
"DPOGS202098"	"DPSCF300150"	"DPOGS202098"	"A"	9
"DPOGS202100"	"DPSCF300150"	"DPOGS202100"	"A"	9
"DPOGS202127"	"DPSCF300150"	"DPOGS202127"	"A"	9
"DPOGS202095"	"DPSCF300150"	"DPOGS202095"	"A"	9
