"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS214840"	"DPSCF300091"	"DPOGS214840"	"A"	20
"DPOGS214873"	"DPSCF300091"	"DPOGS214873"	"A"	20
"DPOGS214856"	"DPSCF300091"	"DPOGS214856"	"A"	20
"DPOGS214858"	"DPSCF300091"	"DPOGS214858"	"A"	20
"DPOGS214872"	"DPSCF300091"	"DPOGS214872"	"A"	20
"DPOGS214878"	"DPSCF300091"	"DPOGS214878"	"A"	20
"DPOGS214847"	"DPSCF300091"	"DPOGS214847"	"A"	20
"DPOGS214861"	"DPSCF300091"	"DPOGS214861"	"A"	20
"DPOGS214837"	"DPSCF300091"	"DPOGS214837"	"A"	20
"DPOGS214857"	"DPSCF300091"	"DPOGS214857"	"A"	20
"DPOGS214862"	"DPSCF300091"	"DPOGS214862"	"A"	20
"DPOGS214846"	"DPSCF300091"	"DPOGS214846"	"A"	20
"DPOGS214845"	"DPSCF300091"	"DPOGS214845"	"A"	20
"DPOGS214860"	"DPSCF300091"	"DPOGS214860"	"A"	20
"DPOGS214871"	"DPSCF300091"	"DPOGS214871"	"A"	20
"DPOGS214850"	"DPSCF300091"	"DPOGS214850"	"A"	20
"DPOGS214876"	"DPSCF300091"	"DPOGS214876"	"A"	20
"DPOGS214843"	"DPSCF300091"	"DPOGS214843"	"A"	20
"DPOGS214863"	"DPSCF300091"	"DPOGS214863"	"A"	20
"DPOGS214844"	"DPSCF300091"	"DPOGS214844"	"A"	20
"DPOGS214859"	"DPSCF300091"	"DPOGS214859"	"A"	20
"DPOGS214842"	"DPSCF300091"	"DPOGS214842"	"A"	20
"DPOGS214849"	"DPSCF300091"	"DPOGS214849"	"A"	20
"DPOGS209041"	"DPSCF300102"	"DPOGS209041"	"A"	20
"DPOGS209046"	"DPSCF300102"	"DPOGS209046"	"A"	20
"DPOGS209059"	"DPSCF300102"	"DPOGS209059"	"A"	20
"DPOGS209061"	"DPSCF300102"	"DPOGS209061"	"A"	20
"DPOGS209035"	"DPSCF300102"	"DPOGS209035"	"A"	20
"DPOGS209049"	"DPSCF300102"	"DPOGS209049"	"A"	20
"DPOGS209038"	"DPSCF300102"	"DPOGS209038"	"A"	20
"DPOGS209048"	"DPSCF300102"	"DPOGS209048"	"A"	20
"DPOGS209040"	"DPSCF300102"	"DPOGS209040"	"A"	20
"DPOGS209032"	"DPSCF300102"	"DPOGS209032"	"A"	20
"DPOGS209042"	"DPSCF300102"	"DPOGS209042"	"A"	20
"DPOGS209047"	"DPSCF300102"	"DPOGS209047"	"A"	20
"DPOGS209031"	"DPSCF300102"	"DPOGS209031"	"A"	20
"DPOGS209057"	"DPSCF300102"	"DPOGS209057"	"A"	20
"DPOGS209030"	"DPSCF300102"	"DPOGS209030"	"A"	20
"DPOGS209056"	"DPSCF300102"	"DPOGS209056"	"A"	20
"DPOGS209045"	"DPSCF300102"	"DPOGS209045"	"A"	20
"DPOGS209062"	"DPSCF300102"	"DPOGS209062"	"A"	20
"DPOGS209039"	"DPSCF300102"	"DPOGS209039"	"A"	20
"DPOGS209044"	"DPSCF300102"	"DPOGS209044"	"A"	20
"DPOGS209050"	"DPSCF300102"	"DPOGS209050"	"A"	20
"DPOGS209055"	"DPSCF300102"	"DPOGS209055"	"A"	20
"DPOGS209060"	"DPSCF300102"	"DPOGS209060"	"A"	20
"DPOGS209068"	"DPSCF300102"	"DPOGS209068"	"A"	20
"DPOGS209024"	"DPSCF300102"	"DPOGS209024"	"A"	20
"DPOGS209065"	"DPSCF300102"	"DPOGS209065"	"A"	20
"DPOGS209026"	"DPSCF300102"	"DPOGS209026"	"A"	20
"DPOGS209054"	"DPSCF300102"	"DPOGS209054"	"A"	20
"DPOGS209043"	"DPSCF300102"	"DPOGS209043"	"A"	20
"DPOGS209034"	"DPSCF300102"	"DPOGS209034"	"A"	20
"DPOGS209070"	"DPSCF300102"	"DPOGS209070"	"A"	20
"DPOGS209064"	"DPSCF300102"	"DPOGS209064"	"A"	20
"DPOGS209067"	"DPSCF300102"	"DPOGS209067"	"A"	20
"DPOGS209029"	"DPSCF300102"	"DPOGS209029"	"A"	20
"DPOGS209028"	"DPSCF300102"	"DPOGS209028"	"A"	20
"DPOGS209071"	"DPSCF300102"	"DPOGS209071"	"A"	20
"DPOGS209053"	"DPSCF300102"	"DPOGS209053"	"A"	20
"DPOGS209025"	"DPSCF300102"	"DPOGS209025"	"A"	20
"DPOGS209033"	"DPSCF300102"	"DPOGS209033"	"A"	20
"DPOGS209023"	"DPSCF300102"	"DPOGS209023"	"A"	20
"DPOGS209066"	"DPSCF300102"	"DPOGS209066"	"A"	20
"DPOGS209069"	"DPSCF300102"	"DPOGS209069"	"A"	20
"DPOGS209037"	"DPSCF300102"	"DPOGS209037"	"A"	20
"DPOGS209027"	"DPSCF300102"	"DPOGS209027"	"A"	20
"DPOGS209036"	"DPSCF300102"	"DPOGS209036"	"A"	20
"DPOGS209063"	"DPSCF300102"	"DPOGS209063"	"A"	20
"DPOGS209052"	"DPSCF300102"	"DPOGS209052"	"A"	20
"DPOGS209051"	"DPSCF300102"	"DPOGS209051"	"A"	20
"DPOGS204987"	"DPSCF300123"	"DPOGS204987"	"A"	20
"DPOGS204982"	"DPSCF300123"	"DPOGS204982"	"A"	20
"DPOGS205013"	"DPSCF300123"	"DPOGS205013"	"A"	20
"DPOGS204978"	"DPSCF300123"	"DPOGS204978"	"A"	20
"DPOGS204996"	"DPSCF300123"	"DPOGS204996"	"A"	20
"DPOGS204972"	"DPSCF300123"	"DPOGS204972"	"A"	20
"DPOGS204981"	"DPSCF300123"	"DPOGS204981"	"A"	20
"DPOGS204968"	"DPSCF300123"	"DPOGS204968"	"A"	20
"DPOGS205011"	"DPSCF300123"	"DPOGS205011"	"A"	20
"DPOGS204995"	"DPSCF300123"	"DPOGS204995"	"A"	20
"DPOGS204983"	"DPSCF300123"	"DPOGS204983"	"A"	20
"DPOGS204998"	"DPSCF300123"	"DPOGS204998"	"A"	20
"DPOGS205010"	"DPSCF300123"	"DPOGS205010"	"A"	20
"DPOGS205001"	"DPSCF300123"	"DPOGS205001"	"A"	20
"DPOGS204997"	"DPSCF300123"	"DPOGS204997"	"A"	20
"DPOGS205002"	"DPSCF300123"	"DPOGS205002"	"A"	20
"DPOGS204980"	"DPSCF300123"	"DPOGS204980"	"A"	20
"DPOGS204986"	"DPSCF300123"	"DPOGS204986"	"A"	20
"DPOGS204970"	"DPSCF300123"	"DPOGS204970"	"A"	20
"DPOGS204993"	"DPSCF300123"	"DPOGS204993"	"A"	20
"DPOGS205003"	"DPSCF300123"	"DPOGS205003"	"A"	20
"DPOGS204979"	"DPSCF300123"	"DPOGS204979"	"A"	20
"DPOGS205012"	"DPSCF300123"	"DPOGS205012"	"A"	20
"DPOGS204984"	"DPSCF300123"	"DPOGS204984"	"A"	20
"DPOGS204991"	"DPSCF300123"	"DPOGS204991"	"A"	20
"DPOGS204985"	"DPSCF300123"	"DPOGS204985"	"A"	20
"DPOGS204994"	"DPSCF300123"	"DPOGS204994"	"A"	20
"DPOGS205009"	"DPSCF300123"	"DPOGS205009"	"A"	20
"DPOGS204973"	"DPSCF300123"	"DPOGS204973"	"A"	20
"DPOGS204992"	"DPSCF300123"	"DPOGS204992"	"A"	20
"DPOGS204999"	"DPSCF300123"	"DPOGS204999"	"A"	20
"DPOGS205005"	"DPSCF300123"	"DPOGS205005"	"A"	20
"DPOGS205007"	"DPSCF300123"	"DPOGS205007"	"A"	20
"DPOGS205008"	"DPSCF300123"	"DPOGS205008"	"A"	20
"DPOGS204989"	"DPSCF300123"	"DPOGS204989"	"A"	20
"DPOGS204974"	"DPSCF300123"	"DPOGS204974"	"A"	20
"DPOGS204990"	"DPSCF300123"	"DPOGS204990"	"A"	20
"DPOGS204975"	"DPSCF300123"	"DPOGS204975"	"A"	20
"DPOGS205006"	"DPSCF300123"	"DPOGS205006"	"A"	20
"DPOGS204988"	"DPSCF300123"	"DPOGS204988"	"A"	20
"DPOGS205000"	"DPSCF300123"	"DPOGS205000"	"A"	20
"DPOGS204971"	"DPSCF300123"	"DPOGS204971"	"A"	20
"DPOGS204969"	"DPSCF300123"	"DPOGS204969"	"A"	20
"DPOGS204976"	"DPSCF300123"	"DPOGS204976"	"A"	20
"DPOGS205004"	"DPSCF300123"	"DPOGS205004"	"A"	20
"DPOGS204977"	"DPSCF300123"	"DPOGS204977"	"A"	20
"DPOGS215164"	"DPSCF300143"	"DPOGS215164"	"A"	20
"DPOGS215177"	"DPSCF300143"	"DPOGS215177"	"A"	20
"DPOGS215172"	"DPSCF300143"	"DPOGS215172"	"A"	20
"DPOGS215186"	"DPSCF300143"	"DPOGS215186"	"A"	20
"DPOGS215178"	"DPSCF300143"	"DPOGS215178"	"A"	20
"DPOGS215166"	"DPSCF300143"	"DPOGS215166"	"A"	20
"DPOGS215175"	"DPSCF300143"	"DPOGS215175"	"A"	20
"DPOGS215176"	"DPSCF300143"	"DPOGS215176"	"A"	20
"DPOGS215187"	"DPSCF300143"	"DPOGS215187"	"A"	20
"DPOGS215174"	"DPSCF300143"	"DPOGS215174"	"A"	20
"DPOGS215179"	"DPSCF300143"	"DPOGS215179"	"A"	20
"DPOGS215167"	"DPSCF300143"	"DPOGS215167"	"A"	20
"DPOGS215192"	"DPSCF300143"	"DPOGS215192"	"A"	20
"DPOGS215193"	"DPSCF300143"	"DPOGS215193"	"A"	20
"DPOGS215198"	"DPSCF300143"	"DPOGS215198"	"A"	20
"DPOGS215184"	"DPSCF300143"	"DPOGS215184"	"A"	20
"DPOGS215200"	"DPSCF300143"	"DPOGS215200"	"A"	20
"DPOGS215169"	"DPSCF300143"	"DPOGS215169"	"A"	20
"DPOGS215203"	"DPSCF300143"	"DPOGS215203"	"A"	20
"DPOGS215205"	"DPSCF300143"	"DPOGS215205"	"A"	20
"DPOGS215201"	"DPSCF300143"	"DPOGS215201"	"A"	20
"DPOGS215208"	"DPSCF300143"	"DPOGS215208"	"A"	20
"DPOGS215209"	"DPSCF300143"	"DPOGS215209"	"A"	20
"DPOGS215206"	"DPSCF300143"	"DPOGS215206"	"A"	20
"DPOGS215213"	"DPSCF300143"	"DPOGS215213"	"A"	20
"DPOGS215199"	"DPSCF300143"	"DPOGS215199"	"A"	20
"DPOGS215215"	"DPSCF300143"	"DPOGS215215"	"A"	20
"DPOGS215216"	"DPSCF300143"	"DPOGS215216"	"A"	20
"DPOGS215173"	"DPSCF300143"	"DPOGS215173"	"A"	20
"DPOGS215218"	"DPSCF300143"	"DPOGS215218"	"A"	20
"DPOGS215219"	"DPSCF300143"	"DPOGS215219"	"A"	20
"DPOGS215221"	"DPSCF300143"	"DPOGS215221"	"A"	20
"DPOGS215222"	"DPSCF300143"	"DPOGS215222"	"A"	20
"DPOGS215210"	"DPSCF300143"	"DPOGS215210"	"A"	20
"DPOGS215211"	"DPSCF300143"	"DPOGS215211"	"A"	20
"DPOGS215226"	"DPSCF300143"	"DPOGS215226"	"A"	20
"DPOGS215227"	"DPSCF300143"	"DPOGS215227"	"A"	20
"DPOGS215229"	"DPSCF300143"	"DPOGS215229"	"A"	20
"DPOGS215230"	"DPSCF300143"	"DPOGS215230"	"A"	20
"DPOGS215231"	"DPSCF300143"	"DPOGS215231"	"A"	20
"DPOGS215232"	"DPSCF300143"	"DPOGS215232"	"A"	20
"DPOGS215233"	"DPSCF300143"	"DPOGS215233"	"A"	20
"DPOGS215234"	"DPSCF300143"	"DPOGS215234"	"A"	20
"DPOGS215235"	"DPSCF300143"	"DPOGS215235"	"A"	20
"DPOGS215236"	"DPSCF300143"	"DPOGS215236"	"A"	20
"DPOGS215223"	"DPSCF300143"	"DPOGS215223"	"A"	20
"DPOGS215224"	"DPSCF300143"	"DPOGS215224"	"A"	20
"DPOGS215195"	"DPSCF300143"	"DPOGS215195"	"A"	20
"DPOGS215197"	"DPSCF300143"	"DPOGS215197"	"A"	20
"DPOGS215196"	"DPSCF300143"	"DPOGS215196"	"A"	20
"DPOGS215212"	"DPSCF300143"	"DPOGS215212"	"A"	20
"DPOGS215170"	"DPSCF300143"	"DPOGS215170"	"A"	20
"DPOGS215171"	"DPSCF300143"	"DPOGS215171"	"A"	20
"DPOGS215202"	"DPSCF300143"	"DPOGS215202"	"A"	20
"DPOGS215217"	"DPSCF300143"	"DPOGS215217"	"A"	20
"DPOGS215214"	"DPSCF300143"	"DPOGS215214"	"A"	20
"DPOGS215189"	"DPSCF300143"	"DPOGS215189"	"A"	20
"DPOGS215190"	"DPSCF300143"	"DPOGS215190"	"A"	20
"DPOGS215225"	"DPSCF300143"	"DPOGS215225"	"A"	20
"DPOGS215237"	"DPSCF300143"	"DPOGS215237"	"A"	20
"DPOGS215194"	"DPSCF300143"	"DPOGS215194"	"A"	20
"DPOGS215168"	"DPSCF300143"	"DPOGS215168"	"A"	20
"DPOGS207363"	"DPSCF300188"	"DPOGS207363"	"A"	20
"DPOGS207358"	"DPSCF300188"	"DPOGS207358"	"A"	20
"DPOGS207322"	"DPSCF300188"	"DPOGS207322"	"A"	20
"DPOGS207324"	"DPSCF300188"	"DPOGS207324"	"A"	20
"DPOGS207326"	"DPSCF300188"	"DPOGS207326"	"A"	20
"DPOGS207365"	"DPSCF300188"	"DPOGS207365"	"A"	20
"DPOGS207338"	"DPSCF300188"	"DPOGS207338"	"A"	20
"DPOGS207334"	"DPSCF300188"	"DPOGS207334"	"A"	20
"DPOGS207341"	"DPSCF300188"	"DPOGS207341"	"A"	20
"DPOGS207330"	"DPSCF300188"	"DPOGS207330"	"A"	20
"DPOGS207328"	"DPSCF300188"	"DPOGS207328"	"A"	20
"DPOGS207327"	"DPSCF300188"	"DPOGS207327"	"A"	20
"DPOGS207321"	"DPSCF300188"	"DPOGS207321"	"A"	20
"DPOGS207362"	"DPSCF300188"	"DPOGS207362"	"A"	20
"DPOGS207325"	"DPSCF300188"	"DPOGS207325"	"A"	20
"DPOGS207364"	"DPSCF300188"	"DPOGS207364"	"A"	20
"DPOGS207359"	"DPSCF300188"	"DPOGS207359"	"A"	20
"DPOGS207355"	"DPSCF300188"	"DPOGS207355"	"A"	20
"DPOGS207354"	"DPSCF300188"	"DPOGS207354"	"A"	20
"DPOGS207340"	"DPSCF300188"	"DPOGS207340"	"A"	20
"DPOGS207349"	"DPSCF300188"	"DPOGS207349"	"A"	20
"DPOGS207348"	"DPSCF300188"	"DPOGS207348"	"A"	20
"DPOGS207331"	"DPSCF300188"	"DPOGS207331"	"A"	20
"DPOGS207337"	"DPSCF300188"	"DPOGS207337"	"A"	20
"DPOGS207357"	"DPSCF300188"	"DPOGS207357"	"A"	20
"DPOGS207356"	"DPSCF300188"	"DPOGS207356"	"A"	20
"DPOGS207360"	"DPSCF300188"	"DPOGS207360"	"A"	20
"DPOGS207333"	"DPSCF300188"	"DPOGS207333"	"A"	20
"DPOGS207332"	"DPSCF300188"	"DPOGS207332"	"A"	20
"DPOGS207323"	"DPSCF300188"	"DPOGS207323"	"A"	20
"DPOGS207329"	"DPSCF300188"	"DPOGS207329"	"A"	20
"DPOGS207352"	"DPSCF300188"	"DPOGS207352"	"A"	20
"DPOGS207353"	"DPSCF300188"	"DPOGS207353"	"A"	20
"DPOGS207336"	"DPSCF300188"	"DPOGS207336"	"A"	20
"DPOGS207342"	"DPSCF300188"	"DPOGS207342"	"A"	20
"DPOGS207347"	"DPSCF300188"	"DPOGS207347"	"A"	20
"DPOGS207344"	"DPSCF300188"	"DPOGS207344"	"A"	20
"DPOGS207361"	"DPSCF300188"	"DPOGS207361"	"A"	20
"DPOGS207345"	"DPSCF300188"	"DPOGS207345"	"A"	20
"DPOGS207339"	"DPSCF300188"	"DPOGS207339"	"A"	20
"DPOGS207335"	"DPSCF300188"	"DPOGS207335"	"A"	20
"DPOGS207350"	"DPSCF300188"	"DPOGS207350"	"A"	20
"DPOGS207351"	"DPSCF300188"	"DPOGS207351"	"A"	20
"DPOGS207346"	"DPSCF300188"	"DPOGS207346"	"A"	20
"DPOGS208188"	"DPSCF300207"	"DPOGS208188"	"A"	20
"DPOGS208186"	"DPSCF300207"	"DPOGS208186"	"A"	20
"DPOGS208185"	"DPSCF300207"	"DPOGS208185"	"A"	20
"DPOGS208187"	"DPSCF300207"	"DPOGS208187"	"A"	20
"DPOGS208170"	"DPSCF300207"	"DPOGS208170"	"A"	20
"DPOGS208181"	"DPSCF300207"	"DPOGS208181"	"A"	20
"DPOGS208177"	"DPSCF300207"	"DPOGS208177"	"A"	20
"DPOGS208174"	"DPSCF300207"	"DPOGS208174"	"A"	20
"DPOGS208172"	"DPSCF300207"	"DPOGS208172"	"A"	20
"DPOGS208182"	"DPSCF300207"	"DPOGS208182"	"A"	20
"DPOGS208184"	"DPSCF300207"	"DPOGS208184"	"A"	20
"DPOGS208178"	"DPSCF300207"	"DPOGS208178"	"A"	20
"DPOGS208180"	"DPSCF300207"	"DPOGS208180"	"A"	20
"DPOGS208175"	"DPSCF300207"	"DPOGS208175"	"A"	20
"DPOGS208183"	"DPSCF300207"	"DPOGS208183"	"A"	20
"DPOGS208179"	"DPSCF300207"	"DPOGS208179"	"A"	20
"DPOGS208173"	"DPSCF300207"	"DPOGS208173"	"A"	20
"DPOGS208189"	"DPSCF300207"	"DPOGS208189"	"A"	20
"DPOGS208171"	"DPSCF300207"	"DPOGS208171"	"A"	20
"DPOGS208176"	"DPSCF300207"	"DPOGS208176"	"A"	20
"DPOGS206243"	"DPSCF300211"	"DPOGS206243"	"A"	20
"DPOGS206242"	"DPSCF300211"	"DPOGS206242"	"A"	20
"DPOGS216144"	"DPSCF300214"	"DPOGS216144"	"A"	20
"DPOGS216145"	"DPSCF300214"	"DPOGS216145"	"A"	20
"DPOGS216147"	"DPSCF300214"	"DPOGS216147"	"A"	20
"DPOGS216146"	"DPSCF300214"	"DPOGS216146"	"A"	20
"DPOGS200952"	"DPSCF300215"	"DPOGS200952"	"A"	20
"DPOGS200950"	"DPSCF300215"	"DPOGS200950"	"A"	20
"DPOGS200963"	"DPSCF300215"	"DPOGS200963"	"A"	20
"DPOGS200947"	"DPSCF300215"	"DPOGS200947"	"A"	20
"DPOGS200945"	"DPSCF300215"	"DPOGS200945"	"A"	20
"DPOGS200940"	"DPSCF300215"	"DPOGS200940"	"A"	20
"DPOGS200944"	"DPSCF300215"	"DPOGS200944"	"A"	20
"DPOGS200961"	"DPSCF300215"	"DPOGS200961"	"A"	20
"DPOGS200942"	"DPSCF300215"	"DPOGS200942"	"A"	20
"DPOGS200943"	"DPSCF300215"	"DPOGS200943"	"A"	20
"DPOGS200951"	"DPSCF300215"	"DPOGS200951"	"A"	20
"DPOGS200959"	"DPSCF300215"	"DPOGS200959"	"A"	20
"DPOGS200939"	"DPSCF300215"	"DPOGS200939"	"A"	20
"DPOGS200962"	"DPSCF300215"	"DPOGS200962"	"A"	20
"DPOGS200960"	"DPSCF300215"	"DPOGS200960"	"A"	20
"DPOGS200949"	"DPSCF300215"	"DPOGS200949"	"A"	20
"DPOGS200958"	"DPSCF300215"	"DPOGS200958"	"A"	20
"DPOGS200941"	"DPSCF300215"	"DPOGS200941"	"A"	20
"DPOGS200956"	"DPSCF300215"	"DPOGS200956"	"A"	20
"DPOGS200946"	"DPSCF300215"	"DPOGS200946"	"A"	20
"DPOGS200957"	"DPSCF300215"	"DPOGS200957"	"A"	20
"DPOGS200948"	"DPSCF300215"	"DPOGS200948"	"A"	20
"DPOGS200953"	"DPSCF300215"	"DPOGS200953"	"A"	20
"DPOGS201628"	"DPSCF300311"	"DPOGS201628"	"A"	20
"DPOGS200213"	"DPSCF300328"	"DPOGS200213"	"A"	20
"DPOGS200215"	"DPSCF300328"	"DPOGS200215"	"A"	20
"DPOGS200214"	"DPSCF300328"	"DPOGS200214"	"A"	20
"DPOGS200211"	"DPSCF300328"	"DPOGS200211"	"A"	20
"DPOGS200212"	"DPSCF300328"	"DPOGS200212"	"A"	20
"DPOGS200216"	"DPSCF300328"	"DPOGS200216"	"A"	20
"DPOGS207681"	"DPSCF300357"	"DPOGS207681"	"A"	20
"DPOGS207670"	"DPSCF300357"	"DPOGS207670"	"A"	20
"DPOGS207673"	"DPSCF300357"	"DPOGS207673"	"A"	20
"DPOGS207684"	"DPSCF300357"	"DPOGS207684"	"A"	20
"DPOGS207683"	"DPSCF300357"	"DPOGS207683"	"A"	20
"DPOGS207678"	"DPSCF300357"	"DPOGS207678"	"A"	20
"DPOGS207671"	"DPSCF300357"	"DPOGS207671"	"A"	20
"DPOGS207679"	"DPSCF300357"	"DPOGS207679"	"A"	20
"DPOGS207686"	"DPSCF300357"	"DPOGS207686"	"A"	20
"DPOGS207682"	"DPSCF300357"	"DPOGS207682"	"A"	20
"DPOGS207672"	"DPSCF300357"	"DPOGS207672"	"A"	20
"DPOGS207676"	"DPSCF300357"	"DPOGS207676"	"A"	20
"DPOGS207680"	"DPSCF300357"	"DPOGS207680"	"A"	20
"DPOGS207677"	"DPSCF300357"	"DPOGS207677"	"A"	20
"DPOGS207675"	"DPSCF300357"	"DPOGS207675"	"A"	20
"DPOGS207674"	"DPSCF300357"	"DPOGS207674"	"A"	20
"DPOGS209769"	"DPSCF300397"	"DPOGS209769"	"A"	20
"DPOGS209770"	"DPSCF300397"	"DPOGS209770"	"A"	20
"DPOGS209771"	"DPSCF300397"	"DPOGS209771"	"A"	20
"DPOGS209775"	"DPSCF300397"	"DPOGS209775"	"A"	20
"DPOGS209774"	"DPSCF300397"	"DPOGS209774"	"A"	20
"DPOGS209773"	"DPSCF300397"	"DPOGS209773"	"A"	20
"DPOGS209780"	"DPSCF300397"	"DPOGS209780"	"A"	20
"DPOGS209778"	"DPSCF300397"	"DPOGS209778"	"A"	20
"DPOGS209777"	"DPSCF300397"	"DPOGS209777"	"A"	20
"DPOGS209772"	"DPSCF300397"	"DPOGS209772"	"A"	20
"DPOGS209776"	"DPSCF300397"	"DPOGS209776"	"A"	20
"DPOGS209779"	"DPSCF300397"	"DPOGS209779"	"A"	20
"DPOGS202683"	"DPSCF300412"	"DPOGS202683"	"A"	20
"DPOGS207317"	"DPSCF300416"	"DPOGS207317"	"A"	20
"DPOGS207315"	"DPSCF300416"	"DPOGS207315"	"A"	20
"DPOGS207316"	"DPSCF300416"	"DPOGS207316"	"A"	20
"DPOGS211714"	"DPSCF300423"	"DPOGS211714"	"A"	20
"DPOGS211711"	"DPSCF300423"	"DPOGS211711"	"A"	20
"DPOGS211713"	"DPSCF300423"	"DPOGS211713"	"A"	20
"DPOGS211707"	"DPSCF300423"	"DPOGS211707"	"A"	20
"DPOGS211710"	"DPSCF300423"	"DPOGS211710"	"A"	20
"DPOGS211712"	"DPSCF300423"	"DPOGS211712"	"A"	20
"DPOGS211709"	"DPSCF300423"	"DPOGS211709"	"A"	20
"DPOGS211705"	"DPSCF300423"	"DPOGS211705"	"A"	20
"DPOGS211708"	"DPSCF300423"	"DPOGS211708"	"A"	20
"DPOGS211706"	"DPSCF300423"	"DPOGS211706"	"A"	20
"DPOGS210151"	"DPSCF300465"	"DPOGS210151"	"A"	20
"DPOGS210152"	"DPSCF300465"	"DPOGS210152"	"A"	20
"DPOGS210153"	"DPSCF300465"	"DPOGS210153"	"A"	20
