"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS208619"	"DPSCF300052"	"DPOGS208619"	"A"	24
"DPOGS208587"	"DPSCF300052"	"DPOGS208587"	"A"	24
"DPOGS208606"	"DPSCF300052"	"DPOGS208606"	"A"	24
"DPOGS208601"	"DPSCF300052"	"DPOGS208601"	"A"	24
"DPOGS208602"	"DPSCF300052"	"DPOGS208602"	"A"	24
"DPOGS208604"	"DPSCF300052"	"DPOGS208604"	"A"	24
"DPOGS208605"	"DPSCF300052"	"DPOGS208605"	"A"	24
"DPOGS216181"	"DPSCF300080"	"DPOGS216181"	"A"	24
"DPOGS216180"	"DPSCF300080"	"DPOGS216180"	"A"	24
"DPOGS216185"	"DPSCF300080"	"DPOGS216185"	"A"	24
"DPOGS216182"	"DPSCF300080"	"DPOGS216182"	"A"	24
"DPOGS216183"	"DPSCF300080"	"DPOGS216183"	"A"	24
"DPOGS216184"	"DPSCF300080"	"DPOGS216184"	"A"	24
"DPOGS216189"	"DPSCF300080"	"DPOGS216189"	"A"	24
"DPOGS216190"	"DPSCF300080"	"DPOGS216190"	"A"	24
"DPOGS216191"	"DPSCF300080"	"DPOGS216191"	"A"	24
"DPOGS216192"	"DPSCF300080"	"DPOGS216192"	"A"	24
"DPOGS216193"	"DPSCF300080"	"DPOGS216193"	"A"	24
"DPOGS216194"	"DPSCF300080"	"DPOGS216194"	"A"	24
"DPOGS216195"	"DPSCF300080"	"DPOGS216195"	"A"	24
"DPOGS216196"	"DPSCF300080"	"DPOGS216196"	"A"	24
"DPOGS216197"	"DPSCF300080"	"DPOGS216197"	"A"	24
"DPOGS216198"	"DPSCF300080"	"DPOGS216198"	"A"	24
"DPOGS216186"	"DPSCF300080"	"DPOGS216186"	"A"	24
"DPOGS216187"	"DPSCF300080"	"DPOGS216187"	"A"	24
"DPOGS216188"	"DPSCF300080"	"DPOGS216188"	"A"	24
"DPOGS216202"	"DPSCF300080"	"DPOGS216202"	"A"	24
"DPOGS216203"	"DPSCF300080"	"DPOGS216203"	"A"	24
"DPOGS216204"	"DPSCF300080"	"DPOGS216204"	"A"	24
"DPOGS216205"	"DPSCF300080"	"DPOGS216205"	"A"	24
"DPOGS216206"	"DPSCF300080"	"DPOGS216206"	"A"	24
"DPOGS216207"	"DPSCF300080"	"DPOGS216207"	"A"	24
"DPOGS216208"	"DPSCF300080"	"DPOGS216208"	"A"	24
"DPOGS216209"	"DPSCF300080"	"DPOGS216209"	"A"	24
"DPOGS216210"	"DPSCF300080"	"DPOGS216210"	"A"	24
"DPOGS216211"	"DPSCF300080"	"DPOGS216211"	"A"	24
"DPOGS216199"	"DPSCF300080"	"DPOGS216199"	"A"	24
"DPOGS216200"	"DPSCF300080"	"DPOGS216200"	"A"	24
"DPOGS216201"	"DPSCF300080"	"DPOGS216201"	"A"	24
"DPOGS214474"	"DPSCF300122"	"DPOGS214474"	"A"	24
"DPOGS214478"	"DPSCF300122"	"DPOGS214478"	"A"	24
"DPOGS214476"	"DPSCF300122"	"DPOGS214476"	"A"	24
"DPOGS214473"	"DPSCF300122"	"DPOGS214473"	"A"	24
"DPOGS214486"	"DPSCF300122"	"DPOGS214486"	"A"	24
"DPOGS214475"	"DPSCF300122"	"DPOGS214475"	"A"	24
"DPOGS214502"	"DPSCF300122"	"DPOGS214502"	"A"	24
"DPOGS214477"	"DPSCF300122"	"DPOGS214477"	"A"	24
"DPOGS214480"	"DPSCF300122"	"DPOGS214480"	"A"	24
"DPOGS214487"	"DPSCF300122"	"DPOGS214487"	"A"	24
"DPOGS214501"	"DPSCF300122"	"DPOGS214501"	"A"	24
"DPOGS214471"	"DPSCF300122"	"DPOGS214471"	"A"	24
"DPOGS214483"	"DPSCF300122"	"DPOGS214483"	"A"	24
"DPOGS214488"	"DPSCF300122"	"DPOGS214488"	"A"	24
"DPOGS214498"	"DPSCF300122"	"DPOGS214498"	"A"	24
"DPOGS214494"	"DPSCF300122"	"DPOGS214494"	"A"	24
"DPOGS214482"	"DPSCF300122"	"DPOGS214482"	"A"	24
"DPOGS214497"	"DPSCF300122"	"DPOGS214497"	"A"	24
"DPOGS214496"	"DPSCF300122"	"DPOGS214496"	"A"	24
"DPOGS214481"	"DPSCF300122"	"DPOGS214481"	"A"	24
"DPOGS214466"	"DPSCF300122"	"DPOGS214466"	"A"	24
"DPOGS214489"	"DPSCF300122"	"DPOGS214489"	"A"	24
"DPOGS214470"	"DPSCF300122"	"DPOGS214470"	"A"	24
"DPOGS214485"	"DPSCF300122"	"DPOGS214485"	"A"	24
"DPOGS214484"	"DPSCF300122"	"DPOGS214484"	"A"	24
"DPOGS214468"	"DPSCF300122"	"DPOGS214468"	"A"	24
"DPOGS214472"	"DPSCF300122"	"DPOGS214472"	"A"	24
"DPOGS214479"	"DPSCF300122"	"DPOGS214479"	"A"	24
"DPOGS214467"	"DPSCF300122"	"DPOGS214467"	"A"	24
"DPOGS214493"	"DPSCF300122"	"DPOGS214493"	"A"	24
"DPOGS214492"	"DPSCF300122"	"DPOGS214492"	"A"	24
"DPOGS214495"	"DPSCF300122"	"DPOGS214495"	"A"	24
"DPOGS214490"	"DPSCF300122"	"DPOGS214490"	"A"	24
"DPOGS214491"	"DPSCF300122"	"DPOGS214491"	"A"	24
"DPOGS214469"	"DPSCF300122"	"DPOGS214469"	"A"	24
"DPOGS212004"	"DPSCF300136"	"DPOGS212004"	"A"	24
"DPOGS212007"	"DPSCF300136"	"DPOGS212007"	"A"	24
"DPOGS212008"	"DPSCF300136"	"DPOGS212008"	"A"	24
"DPOGS212002"	"DPSCF300136"	"DPOGS212002"	"A"	24
"DPOGS212003"	"DPSCF300136"	"DPOGS212003"	"A"	24
"DPOGS212010"	"DPSCF300136"	"DPOGS212010"	"A"	24
"DPOGS212009"	"DPSCF300136"	"DPOGS212009"	"A"	24
"DPOGS213640"	"DPSCF300165"	"DPOGS213640"	"A"	24
"DPOGS213652"	"DPSCF300165"	"DPOGS213652"	"A"	24
"DPOGS213642"	"DPSCF300165"	"DPOGS213642"	"A"	24
"DPOGS213639"	"DPSCF300165"	"DPOGS213639"	"A"	24
"DPOGS213651"	"DPSCF300165"	"DPOGS213651"	"A"	24
"DPOGS213654"	"DPSCF300165"	"DPOGS213654"	"A"	24
"DPOGS213653"	"DPSCF300165"	"DPOGS213653"	"A"	24
"DPOGS213638"	"DPSCF300165"	"DPOGS213638"	"A"	24
"DPOGS213643"	"DPSCF300165"	"DPOGS213643"	"A"	24
"DPOGS213633"	"DPSCF300165"	"DPOGS213633"	"A"	24
"DPOGS213646"	"DPSCF300165"	"DPOGS213646"	"A"	24
"DPOGS213641"	"DPSCF300165"	"DPOGS213641"	"A"	24
"DPOGS213637"	"DPSCF300165"	"DPOGS213637"	"A"	24
"DPOGS213634"	"DPSCF300165"	"DPOGS213634"	"A"	24
"DPOGS213635"	"DPSCF300165"	"DPOGS213635"	"A"	24
"DPOGS213650"	"DPSCF300165"	"DPOGS213650"	"A"	24
"DPOGS213649"	"DPSCF300165"	"DPOGS213649"	"A"	24
"DPOGS213647"	"DPSCF300165"	"DPOGS213647"	"A"	24
"DPOGS213645"	"DPSCF300165"	"DPOGS213645"	"A"	24
"DPOGS213644"	"DPSCF300165"	"DPOGS213644"	"A"	24
"DPOGS213914"	"DPSCF300218"	"DPOGS213914"	"A"	24
"DPOGS213916"	"DPSCF300218"	"DPOGS213916"	"A"	24
"DPOGS213905"	"DPSCF300218"	"DPOGS213905"	"A"	24
"DPOGS213902"	"DPSCF300218"	"DPOGS213902"	"A"	24
"DPOGS213928"	"DPSCF300218"	"DPOGS213928"	"A"	24
"DPOGS213900"	"DPSCF300218"	"DPOGS213900"	"A"	24
"DPOGS213903"	"DPSCF300218"	"DPOGS213903"	"A"	24
"DPOGS213901"	"DPSCF300218"	"DPOGS213901"	"A"	24
"DPOGS213912"	"DPSCF300218"	"DPOGS213912"	"A"	24
"DPOGS213913"	"DPSCF300218"	"DPOGS213913"	"A"	24
"DPOGS213904"	"DPSCF300218"	"DPOGS213904"	"A"	24
"DPOGS213915"	"DPSCF300218"	"DPOGS213915"	"A"	24
"DPOGS213906"	"DPSCF300218"	"DPOGS213906"	"A"	24
"DPOGS213917"	"DPSCF300218"	"DPOGS213917"	"A"	24
"DPOGS213897"	"DPSCF300218"	"DPOGS213897"	"A"	24
"DPOGS213896"	"DPSCF300218"	"DPOGS213896"	"A"	24
"DPOGS213898"	"DPSCF300218"	"DPOGS213898"	"A"	24
"DPOGS213911"	"DPSCF300218"	"DPOGS213911"	"A"	24
"DPOGS213927"	"DPSCF300218"	"DPOGS213927"	"A"	24
"DPOGS213907"	"DPSCF300218"	"DPOGS213907"	"A"	24
"DPOGS213908"	"DPSCF300218"	"DPOGS213908"	"A"	24
"DPOGS213910"	"DPSCF300218"	"DPOGS213910"	"A"	24
"DPOGS213922"	"DPSCF300218"	"DPOGS213922"	"A"	24
"DPOGS213899"	"DPSCF300218"	"DPOGS213899"	"A"	24
"DPOGS213925"	"DPSCF300218"	"DPOGS213925"	"A"	24
"DPOGS213921"	"DPSCF300218"	"DPOGS213921"	"A"	24
"DPOGS213895"	"DPSCF300218"	"DPOGS213895"	"A"	24
"DPOGS213909"	"DPSCF300218"	"DPOGS213909"	"A"	24
"DPOGS213920"	"DPSCF300218"	"DPOGS213920"	"A"	24
"DPOGS213924"	"DPSCF300218"	"DPOGS213924"	"A"	24
"DPOGS213918"	"DPSCF300218"	"DPOGS213918"	"A"	24
"DPOGS213926"	"DPSCF300218"	"DPOGS213926"	"A"	24
"DPOGS213923"	"DPSCF300218"	"DPOGS213923"	"A"	24
"DPOGS215435"	"DPSCF300298"	"DPOGS215435"	"A"	24
"DPOGS215439"	"DPSCF300298"	"DPOGS215439"	"A"	24
"DPOGS215434"	"DPSCF300298"	"DPOGS215434"	"A"	24
"DPOGS215440"	"DPSCF300298"	"DPOGS215440"	"A"	24
"DPOGS215438"	"DPSCF300298"	"DPOGS215438"	"A"	24
"DPOGS215448"	"DPSCF300298"	"DPOGS215448"	"A"	24
"DPOGS215449"	"DPSCF300298"	"DPOGS215449"	"A"	24
"DPOGS215441"	"DPSCF300298"	"DPOGS215441"	"A"	24
"DPOGS215442"	"DPSCF300298"	"DPOGS215442"	"A"	24
"DPOGS215447"	"DPSCF300298"	"DPOGS215447"	"A"	24
"DPOGS215446"	"DPSCF300298"	"DPOGS215446"	"A"	24
"DPOGS215445"	"DPSCF300298"	"DPOGS215445"	"A"	24
"DPOGS215437"	"DPSCF300298"	"DPOGS215437"	"A"	24
"DPOGS215436"	"DPSCF300298"	"DPOGS215436"	"A"	24
"DPOGS215444"	"DPSCF300298"	"DPOGS215444"	"A"	24
"DPOGS215443"	"DPSCF300298"	"DPOGS215443"	"A"	24
"DPOGS208167"	"DPSCF300486"	"DPOGS208167"	"A"	24
"DPOGS208166"	"DPSCF300486"	"DPOGS208166"	"A"	24
