"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS203194"	"DPSCF300035"	"DPOGS203194"	"A"	14
"DPOGS203155"	"DPSCF300035"	"DPOGS203155"	"A"	14
"DPOGS203195"	"DPSCF300035"	"DPOGS203195"	"A"	14
"DPOGS203162"	"DPSCF300035"	"DPOGS203162"	"A"	14
"DPOGS203183"	"DPSCF300035"	"DPOGS203183"	"A"	14
"DPOGS203196"	"DPSCF300035"	"DPOGS203196"	"A"	14
"DPOGS203207"	"DPSCF300035"	"DPOGS203207"	"A"	14
"DPOGS203232"	"DPSCF300035"	"DPOGS203232"	"A"	14
"DPOGS203154"	"DPSCF300035"	"DPOGS203154"	"A"	14
"DPOGS203191"	"DPSCF300035"	"DPOGS203191"	"A"	14
"DPOGS203135"	"DPSCF300035"	"DPOGS203135"	"A"	14
"DPOGS203149"	"DPSCF300035"	"DPOGS203149"	"A"	14
"DPOGS203197"	"DPSCF300035"	"DPOGS203197"	"A"	14
"DPOGS203184"	"DPSCF300035"	"DPOGS203184"	"A"	14
"DPOGS203188"	"DPSCF300035"	"DPOGS203188"	"A"	14
"DPOGS203189"	"DPSCF300035"	"DPOGS203189"	"A"	14
"DPOGS203190"	"DPSCF300035"	"DPOGS203190"	"A"	14
"DPOGS203216"	"DPSCF300035"	"DPOGS203216"	"A"	14
"DPOGS203134"	"DPSCF300035"	"DPOGS203134"	"A"	14
"DPOGS203192"	"DPSCF300035"	"DPOGS203192"	"A"	14
"DPOGS203217"	"DPSCF300035"	"DPOGS203217"	"A"	14
"DPOGS203233"	"DPSCF300035"	"DPOGS203233"	"A"	14
"DPOGS203215"	"DPSCF300035"	"DPOGS203215"	"A"	14
"DPOGS203159"	"DPSCF300035"	"DPOGS203159"	"A"	14
"DPOGS203171"	"DPSCF300035"	"DPOGS203171"	"A"	14
"DPOGS203220"	"DPSCF300035"	"DPOGS203220"	"A"	14
"DPOGS203182"	"DPSCF300035"	"DPOGS203182"	"A"	14
"DPOGS203185"	"DPSCF300035"	"DPOGS203185"	"A"	14
"DPOGS203221"	"DPSCF300035"	"DPOGS203221"	"A"	14
"DPOGS203151"	"DPSCF300035"	"DPOGS203151"	"A"	14
"DPOGS203169"	"DPSCF300035"	"DPOGS203169"	"A"	14
"DPOGS203219"	"DPSCF300035"	"DPOGS203219"	"A"	14
"DPOGS203223"	"DPSCF300035"	"DPOGS203223"	"A"	14
"DPOGS203226"	"DPSCF300035"	"DPOGS203226"	"A"	14
"DPOGS203224"	"DPSCF300035"	"DPOGS203224"	"A"	14
"DPOGS203187"	"DPSCF300035"	"DPOGS203187"	"A"	14
"DPOGS203201"	"DPSCF300035"	"DPOGS203201"	"A"	14
"DPOGS203153"	"DPSCF300035"	"DPOGS203153"	"A"	14
"DPOGS203203"	"DPSCF300035"	"DPOGS203203"	"A"	14
"DPOGS203222"	"DPSCF300035"	"DPOGS203222"	"A"	14
"DPOGS203227"	"DPSCF300035"	"DPOGS203227"	"A"	14
"DPOGS203214"	"DPSCF300035"	"DPOGS203214"	"A"	14
"DPOGS203142"	"DPSCF300035"	"DPOGS203142"	"A"	14
"DPOGS203230"	"DPSCF300035"	"DPOGS203230"	"A"	14
"DPOGS203136"	"DPSCF300035"	"DPOGS203136"	"A"	14
"DPOGS203231"	"DPSCF300035"	"DPOGS203231"	"A"	14
"DPOGS203170"	"DPSCF300035"	"DPOGS203170"	"A"	14
"DPOGS203157"	"DPSCF300035"	"DPOGS203157"	"A"	14
"DPOGS203206"	"DPSCF300035"	"DPOGS203206"	"A"	14
"DPOGS203229"	"DPSCF300035"	"DPOGS203229"	"A"	14
"DPOGS203164"	"DPSCF300035"	"DPOGS203164"	"A"	14
"DPOGS203178"	"DPSCF300035"	"DPOGS203178"	"A"	14
"DPOGS203202"	"DPSCF300035"	"DPOGS203202"	"A"	14
"DPOGS203161"	"DPSCF300035"	"DPOGS203161"	"A"	14
"DPOGS203160"	"DPSCF300035"	"DPOGS203160"	"A"	14
"DPOGS203150"	"DPSCF300035"	"DPOGS203150"	"A"	14
"DPOGS203199"	"DPSCF300035"	"DPOGS203199"	"A"	14
"DPOGS203168"	"DPSCF300035"	"DPOGS203168"	"A"	14
"DPOGS203225"	"DPSCF300035"	"DPOGS203225"	"A"	14
"DPOGS203218"	"DPSCF300035"	"DPOGS203218"	"A"	14
"DPOGS203172"	"DPSCF300035"	"DPOGS203172"	"A"	14
"DPOGS203177"	"DPSCF300035"	"DPOGS203177"	"A"	14
"DPOGS203179"	"DPSCF300035"	"DPOGS203179"	"A"	14
"DPOGS203204"	"DPSCF300035"	"DPOGS203204"	"A"	14
"DPOGS203167"	"DPSCF300035"	"DPOGS203167"	"A"	14
"DPOGS203139"	"DPSCF300035"	"DPOGS203139"	"A"	14
"DPOGS203186"	"DPSCF300035"	"DPOGS203186"	"A"	14
"DPOGS203213"	"DPSCF300035"	"DPOGS203213"	"A"	14
"DPOGS203205"	"DPSCF300035"	"DPOGS203205"	"A"	14
"DPOGS203181"	"DPSCF300035"	"DPOGS203181"	"A"	14
"DPOGS203165"	"DPSCF300035"	"DPOGS203165"	"A"	14
"DPOGS203212"	"DPSCF300035"	"DPOGS203212"	"A"	14
"DPOGS203173"	"DPSCF300035"	"DPOGS203173"	"A"	14
"DPOGS203174"	"DPSCF300035"	"DPOGS203174"	"A"	14
"DPOGS203176"	"DPSCF300035"	"DPOGS203176"	"A"	14
"DPOGS203141"	"DPSCF300035"	"DPOGS203141"	"A"	14
"DPOGS203211"	"DPSCF300035"	"DPOGS203211"	"A"	14
"DPOGS203156"	"DPSCF300035"	"DPOGS203156"	"A"	14
"DPOGS203175"	"DPSCF300035"	"DPOGS203175"	"A"	14
"DPOGS203143"	"DPSCF300035"	"DPOGS203143"	"A"	14
"DPOGS203228"	"DPSCF300035"	"DPOGS203228"	"A"	14
"DPOGS203208"	"DPSCF300035"	"DPOGS203208"	"A"	14
"DPOGS203137"	"DPSCF300035"	"DPOGS203137"	"A"	14
"DPOGS203147"	"DPSCF300035"	"DPOGS203147"	"A"	14
"DPOGS203210"	"DPSCF300035"	"DPOGS203210"	"A"	14
"DPOGS203138"	"DPSCF300035"	"DPOGS203138"	"A"	14
"DPOGS203209"	"DPSCF300035"	"DPOGS203209"	"A"	14
"DPOGS203140"	"DPSCF300035"	"DPOGS203140"	"A"	14
"DPOGS203163"	"DPSCF300035"	"DPOGS203163"	"A"	14
"DPOGS203146"	"DPSCF300035"	"DPOGS203146"	"A"	14
"DPOGS209179"	"DPSCF300061"	"DPOGS209179"	"A"	14
"DPOGS209176"	"DPSCF300061"	"DPOGS209176"	"A"	14
"DPOGS209180"	"DPSCF300061"	"DPOGS209180"	"A"	14
"DPOGS209138"	"DPSCF300061"	"DPOGS209138"	"A"	14
"DPOGS209137"	"DPSCF300061"	"DPOGS209137"	"A"	14
"DPOGS209134"	"DPSCF300061"	"DPOGS209134"	"A"	14
"DPOGS209174"	"DPSCF300061"	"DPOGS209174"	"A"	14
"DPOGS209175"	"DPSCF300061"	"DPOGS209175"	"A"	14
"DPOGS209190"	"DPSCF300061"	"DPOGS209190"	"A"	14
"DPOGS209167"	"DPSCF300061"	"DPOGS209167"	"A"	14
"DPOGS209140"	"DPSCF300061"	"DPOGS209140"	"A"	14
"DPOGS209181"	"DPSCF300061"	"DPOGS209181"	"A"	14
"DPOGS209169"	"DPSCF300061"	"DPOGS209169"	"A"	14
"DPOGS209136"	"DPSCF300061"	"DPOGS209136"	"A"	14
"DPOGS209135"	"DPSCF300061"	"DPOGS209135"	"A"	14
"DPOGS209143"	"DPSCF300061"	"DPOGS209143"	"A"	14
"DPOGS209163"	"DPSCF300061"	"DPOGS209163"	"A"	14
"DPOGS209132"	"DPSCF300061"	"DPOGS209132"	"A"	14
"DPOGS209189"	"DPSCF300061"	"DPOGS209189"	"A"	14
"DPOGS209193"	"DPSCF300061"	"DPOGS209193"	"A"	14
"DPOGS209133"	"DPSCF300061"	"DPOGS209133"	"A"	14
"DPOGS209151"	"DPSCF300061"	"DPOGS209151"	"A"	14
"DPOGS209207"	"DPSCF300061"	"DPOGS209207"	"A"	14
"DPOGS209147"	"DPSCF300061"	"DPOGS209147"	"A"	14
"DPOGS209168"	"DPSCF300061"	"DPOGS209168"	"A"	14
"DPOGS209188"	"DPSCF300061"	"DPOGS209188"	"A"	14
"DPOGS209161"	"DPSCF300061"	"DPOGS209161"	"A"	14
"DPOGS209210"	"DPSCF300061"	"DPOGS209210"	"A"	14
"DPOGS209139"	"DPSCF300061"	"DPOGS209139"	"A"	14
"DPOGS209146"	"DPSCF300061"	"DPOGS209146"	"A"	14
"DPOGS209145"	"DPSCF300061"	"DPOGS209145"	"A"	14
"DPOGS209159"	"DPSCF300061"	"DPOGS209159"	"A"	14
"DPOGS209173"	"DPSCF300061"	"DPOGS209173"	"A"	14
"DPOGS209164"	"DPSCF300061"	"DPOGS209164"	"A"	14
"DPOGS209206"	"DPSCF300061"	"DPOGS209206"	"A"	14
"DPOGS209150"	"DPSCF300061"	"DPOGS209150"	"A"	14
"DPOGS209162"	"DPSCF300061"	"DPOGS209162"	"A"	14
"DPOGS209142"	"DPSCF300061"	"DPOGS209142"	"A"	14
"DPOGS209130"	"DPSCF300061"	"DPOGS209130"	"A"	14
"DPOGS209186"	"DPSCF300061"	"DPOGS209186"	"A"	14
"DPOGS209184"	"DPSCF300061"	"DPOGS209184"	"A"	14
"DPOGS209185"	"DPSCF300061"	"DPOGS209185"	"A"	14
"DPOGS209157"	"DPSCF300061"	"DPOGS209157"	"A"	14
"DPOGS209214"	"DPSCF300061"	"DPOGS209214"	"A"	14
"DPOGS209129"	"DPSCF300061"	"DPOGS209129"	"A"	14
"DPOGS209194"	"DPSCF300061"	"DPOGS209194"	"A"	14
"DPOGS209165"	"DPSCF300061"	"DPOGS209165"	"A"	14
"DPOGS209205"	"DPSCF300061"	"DPOGS209205"	"A"	14
"DPOGS209204"	"DPSCF300061"	"DPOGS209204"	"A"	14
"DPOGS209203"	"DPSCF300061"	"DPOGS209203"	"A"	14
"DPOGS209211"	"DPSCF300061"	"DPOGS209211"	"A"	14
"DPOGS209183"	"DPSCF300061"	"DPOGS209183"	"A"	14
"DPOGS209160"	"DPSCF300061"	"DPOGS209160"	"A"	14
"DPOGS209197"	"DPSCF300061"	"DPOGS209197"	"A"	14
"DPOGS209158"	"DPSCF300061"	"DPOGS209158"	"A"	14
"DPOGS209216"	"DPSCF300061"	"DPOGS209216"	"A"	14
"DPOGS209144"	"DPSCF300061"	"DPOGS209144"	"A"	14
"DPOGS209156"	"DPSCF300061"	"DPOGS209156"	"A"	14
"DPOGS209177"	"DPSCF300061"	"DPOGS209177"	"A"	14
"DPOGS209192"	"DPSCF300061"	"DPOGS209192"	"A"	14
"DPOGS209170"	"DPSCF300061"	"DPOGS209170"	"A"	14
"DPOGS209149"	"DPSCF300061"	"DPOGS209149"	"A"	14
"DPOGS209202"	"DPSCF300061"	"DPOGS209202"	"A"	14
"DPOGS209209"	"DPSCF300061"	"DPOGS209209"	"A"	14
"DPOGS209198"	"DPSCF300061"	"DPOGS209198"	"A"	14
"DPOGS209171"	"DPSCF300061"	"DPOGS209171"	"A"	14
"DPOGS209213"	"DPSCF300061"	"DPOGS209213"	"A"	14
"DPOGS209152"	"DPSCF300061"	"DPOGS209152"	"A"	14
"DPOGS209128"	"DPSCF300061"	"DPOGS209128"	"A"	14
"DPOGS209155"	"DPSCF300061"	"DPOGS209155"	"A"	14
"DPOGS209172"	"DPSCF300061"	"DPOGS209172"	"A"	14
"DPOGS209166"	"DPSCF300061"	"DPOGS209166"	"A"	14
"DPOGS209208"	"DPSCF300061"	"DPOGS209208"	"A"	14
"DPOGS209178"	"DPSCF300061"	"DPOGS209178"	"A"	14
"DPOGS209199"	"DPSCF300061"	"DPOGS209199"	"A"	14
"DPOGS209191"	"DPSCF300061"	"DPOGS209191"	"A"	14
"DPOGS209200"	"DPSCF300061"	"DPOGS209200"	"A"	14
"DPOGS209201"	"DPSCF300061"	"DPOGS209201"	"A"	14
"DPOGS209141"	"DPSCF300061"	"DPOGS209141"	"A"	14
"DPOGS209154"	"DPSCF300061"	"DPOGS209154"	"A"	14
"DPOGS209153"	"DPSCF300061"	"DPOGS209153"	"A"	14
"DPOGS209215"	"DPSCF300061"	"DPOGS209215"	"A"	14
"DPOGS209131"	"DPSCF300061"	"DPOGS209131"	"A"	14
"DPOGS209195"	"DPSCF300061"	"DPOGS209195"	"A"	14
"DPOGS209148"	"DPSCF300061"	"DPOGS209148"	"A"	14
"DPOGS209212"	"DPSCF300061"	"DPOGS209212"	"A"	14
"DPOGS212290"	"DPSCF300077"	"DPOGS212290"	"A"	14
"DPOGS212291"	"DPSCF300077"	"DPOGS212291"	"A"	14
"DPOGS212274"	"DPSCF300077"	"DPOGS212274"	"A"	14
"DPOGS212294"	"DPSCF300077"	"DPOGS212294"	"A"	14
"DPOGS212262"	"DPSCF300077"	"DPOGS212262"	"A"	14
"DPOGS212251"	"DPSCF300077"	"DPOGS212251"	"A"	14
"DPOGS212292"	"DPSCF300077"	"DPOGS212292"	"A"	14
"DPOGS212295"	"DPSCF300077"	"DPOGS212295"	"A"	14
"DPOGS212293"	"DPSCF300077"	"DPOGS212293"	"A"	14
"DPOGS212275"	"DPSCF300077"	"DPOGS212275"	"A"	14
"DPOGS212263"	"DPSCF300077"	"DPOGS212263"	"A"	14
"DPOGS212269"	"DPSCF300077"	"DPOGS212269"	"A"	14
"DPOGS212271"	"DPSCF300077"	"DPOGS212271"	"A"	14
"DPOGS212276"	"DPSCF300077"	"DPOGS212276"	"A"	14
"DPOGS212260"	"DPSCF300077"	"DPOGS212260"	"A"	14
"DPOGS212273"	"DPSCF300077"	"DPOGS212273"	"A"	14
"DPOGS212252"	"DPSCF300077"	"DPOGS212252"	"A"	14
"DPOGS212250"	"DPSCF300077"	"DPOGS212250"	"A"	14
"DPOGS212289"	"DPSCF300077"	"DPOGS212289"	"A"	14
"DPOGS212261"	"DPSCF300077"	"DPOGS212261"	"A"	14
"DPOGS212258"	"DPSCF300077"	"DPOGS212258"	"A"	14
"DPOGS212277"	"DPSCF300077"	"DPOGS212277"	"A"	14
"DPOGS212284"	"DPSCF300077"	"DPOGS212284"	"A"	14
"DPOGS212286"	"DPSCF300077"	"DPOGS212286"	"A"	14
"DPOGS212265"	"DPSCF300077"	"DPOGS212265"	"A"	14
"DPOGS212268"	"DPSCF300077"	"DPOGS212268"	"A"	14
"DPOGS212259"	"DPSCF300077"	"DPOGS212259"	"A"	14
"DPOGS212270"	"DPSCF300077"	"DPOGS212270"	"A"	14
"DPOGS212254"	"DPSCF300077"	"DPOGS212254"	"A"	14
"DPOGS212253"	"DPSCF300077"	"DPOGS212253"	"A"	14
"DPOGS212285"	"DPSCF300077"	"DPOGS212285"	"A"	14
"DPOGS212257"	"DPSCF300077"	"DPOGS212257"	"A"	14
"DPOGS212282"	"DPSCF300077"	"DPOGS212282"	"A"	14
"DPOGS212288"	"DPSCF300077"	"DPOGS212288"	"A"	14
"DPOGS212278"	"DPSCF300077"	"DPOGS212278"	"A"	14
"DPOGS212297"	"DPSCF300077"	"DPOGS212297"	"A"	14
"DPOGS212256"	"DPSCF300077"	"DPOGS212256"	"A"	14
"DPOGS212296"	"DPSCF300077"	"DPOGS212296"	"A"	14
"DPOGS212267"	"DPSCF300077"	"DPOGS212267"	"A"	14
"DPOGS212287"	"DPSCF300077"	"DPOGS212287"	"A"	14
"DPOGS212266"	"DPSCF300077"	"DPOGS212266"	"A"	14
"DPOGS212281"	"DPSCF300077"	"DPOGS212281"	"A"	14
"DPOGS212283"	"DPSCF300077"	"DPOGS212283"	"A"	14
"DPOGS212264"	"DPSCF300077"	"DPOGS212264"	"A"	14
"DPOGS212255"	"DPSCF300077"	"DPOGS212255"	"A"	14
"DPOGS209951"	"DPSCF300148"	"DPOGS209951"	"A"	14
"DPOGS209970"	"DPSCF300148"	"DPOGS209970"	"A"	14
"DPOGS209979"	"DPSCF300148"	"DPOGS209979"	"A"	14
"DPOGS209959"	"DPSCF300148"	"DPOGS209959"	"A"	14
"DPOGS209950"	"DPSCF300148"	"DPOGS209950"	"A"	14
"DPOGS209958"	"DPSCF300148"	"DPOGS209958"	"A"	14
"DPOGS209976"	"DPSCF300148"	"DPOGS209976"	"A"	14
"DPOGS209967"	"DPSCF300148"	"DPOGS209967"	"A"	14
"DPOGS209965"	"DPSCF300148"	"DPOGS209965"	"A"	14
"DPOGS209962"	"DPSCF300148"	"DPOGS209962"	"A"	14
"DPOGS209968"	"DPSCF300148"	"DPOGS209968"	"A"	14
"DPOGS209948"	"DPSCF300148"	"DPOGS209948"	"A"	14
"DPOGS209971"	"DPSCF300148"	"DPOGS209971"	"A"	14
"DPOGS209983"	"DPSCF300148"	"DPOGS209983"	"A"	14
"DPOGS209989"	"DPSCF300148"	"DPOGS209989"	"A"	14
"DPOGS209982"	"DPSCF300148"	"DPOGS209982"	"A"	14
"DPOGS209946"	"DPSCF300148"	"DPOGS209946"	"A"	14
"DPOGS209945"	"DPSCF300148"	"DPOGS209945"	"A"	14
"DPOGS209942"	"DPSCF300148"	"DPOGS209942"	"A"	14
"DPOGS209960"	"DPSCF300148"	"DPOGS209960"	"A"	14
"DPOGS209972"	"DPSCF300148"	"DPOGS209972"	"A"	14
"DPOGS209952"	"DPSCF300148"	"DPOGS209952"	"A"	14
"DPOGS209963"	"DPSCF300148"	"DPOGS209963"	"A"	14
"DPOGS209961"	"DPSCF300148"	"DPOGS209961"	"A"	14
"DPOGS209957"	"DPSCF300148"	"DPOGS209957"	"A"	14
"DPOGS209977"	"DPSCF300148"	"DPOGS209977"	"A"	14
"DPOGS209988"	"DPSCF300148"	"DPOGS209988"	"A"	14
"DPOGS209981"	"DPSCF300148"	"DPOGS209981"	"A"	14
"DPOGS209941"	"DPSCF300148"	"DPOGS209941"	"A"	14
"DPOGS209947"	"DPSCF300148"	"DPOGS209947"	"A"	14
"DPOGS209985"	"DPSCF300148"	"DPOGS209985"	"A"	14
"DPOGS209978"	"DPSCF300148"	"DPOGS209978"	"A"	14
"DPOGS209949"	"DPSCF300148"	"DPOGS209949"	"A"	14
"DPOGS209966"	"DPSCF300148"	"DPOGS209966"	"A"	14
"DPOGS209990"	"DPSCF300148"	"DPOGS209990"	"A"	14
"DPOGS209969"	"DPSCF300148"	"DPOGS209969"	"A"	14
"DPOGS209974"	"DPSCF300148"	"DPOGS209974"	"A"	14
"DPOGS209991"	"DPSCF300148"	"DPOGS209991"	"A"	14
"DPOGS209943"	"DPSCF300148"	"DPOGS209943"	"A"	14
"DPOGS209984"	"DPSCF300148"	"DPOGS209984"	"A"	14
"DPOGS209955"	"DPSCF300148"	"DPOGS209955"	"A"	14
"DPOGS209944"	"DPSCF300148"	"DPOGS209944"	"A"	14
"DPOGS209986"	"DPSCF300148"	"DPOGS209986"	"A"	14
"DPOGS209954"	"DPSCF300148"	"DPOGS209954"	"A"	14
"DPOGS209975"	"DPSCF300148"	"DPOGS209975"	"A"	14
"DPOGS209973"	"DPSCF300148"	"DPOGS209973"	"A"	14
"DPOGS209953"	"DPSCF300148"	"DPOGS209953"	"A"	14
"DPOGS209980"	"DPSCF300148"	"DPOGS209980"	"A"	14
"DPOGS209987"	"DPSCF300148"	"DPOGS209987"	"A"	14
"DPOGS209956"	"DPSCF300148"	"DPOGS209956"	"A"	14
"DPOGS213830"	"DPSCF300183"	"DPOGS213830"	"A"	14
"DPOGS213843"	"DPSCF300183"	"DPOGS213843"	"A"	14
"DPOGS213840"	"DPSCF300183"	"DPOGS213840"	"A"	14
"DPOGS213829"	"DPSCF300183"	"DPOGS213829"	"A"	14
"DPOGS213842"	"DPSCF300183"	"DPOGS213842"	"A"	14
"DPOGS213839"	"DPSCF300183"	"DPOGS213839"	"A"	14
"DPOGS213828"	"DPSCF300183"	"DPOGS213828"	"A"	14
"DPOGS213837"	"DPSCF300183"	"DPOGS213837"	"A"	14
"DPOGS213826"	"DPSCF300183"	"DPOGS213826"	"A"	14
"DPOGS213838"	"DPSCF300183"	"DPOGS213838"	"A"	14
"DPOGS213827"	"DPSCF300183"	"DPOGS213827"	"A"	14
"DPOGS213833"	"DPSCF300183"	"DPOGS213833"	"A"	14
"DPOGS213832"	"DPSCF300183"	"DPOGS213832"	"A"	14
"DPOGS213844"	"DPSCF300183"	"DPOGS213844"	"A"	14
"DPOGS213834"	"DPSCF300183"	"DPOGS213834"	"A"	14
"DPOGS213836"	"DPSCF300183"	"DPOGS213836"	"A"	14
"DPOGS213825"	"DPSCF300183"	"DPOGS213825"	"A"	14
"DPOGS213831"	"DPSCF300183"	"DPOGS213831"	"A"	14
"DPOGS213824"	"DPSCF300183"	"DPOGS213824"	"A"	14
"DPOGS213835"	"DPSCF300183"	"DPOGS213835"	"A"	14
"DPOGS209227"	"DPSCF300204"	"DPOGS209227"	"A"	14
"DPOGS209226"	"DPSCF300204"	"DPOGS209226"	"A"	14
"DPOGS209221"	"DPSCF300204"	"DPOGS209221"	"A"	14
"DPOGS209220"	"DPSCF300204"	"DPOGS209220"	"A"	14
"DPOGS209233"	"DPSCF300204"	"DPOGS209233"	"A"	14
"DPOGS209228"	"DPSCF300204"	"DPOGS209228"	"A"	14
"DPOGS209224"	"DPSCF300204"	"DPOGS209224"	"A"	14
"DPOGS209229"	"DPSCF300204"	"DPOGS209229"	"A"	14
"DPOGS209219"	"DPSCF300204"	"DPOGS209219"	"A"	14
"DPOGS209223"	"DPSCF300204"	"DPOGS209223"	"A"	14
"DPOGS209222"	"DPSCF300204"	"DPOGS209222"	"A"	14
"DPOGS209234"	"DPSCF300204"	"DPOGS209234"	"A"	14
"DPOGS209232"	"DPSCF300204"	"DPOGS209232"	"A"	14
"DPOGS209225"	"DPSCF300204"	"DPOGS209225"	"A"	14
"DPOGS209230"	"DPSCF300204"	"DPOGS209230"	"A"	14
"DPOGS209231"	"DPSCF300204"	"DPOGS209231"	"A"	14
"DPOGS213732"	"DPSCF300278"	"DPOGS213732"	"A"	14
"DPOGS213729"	"DPSCF300278"	"DPOGS213729"	"A"	14
"DPOGS213730"	"DPSCF300278"	"DPOGS213730"	"A"	14
"DPOGS213733"	"DPSCF300278"	"DPOGS213733"	"A"	14
"DPOGS213734"	"DPSCF300278"	"DPOGS213734"	"A"	14
"DPOGS213735"	"DPSCF300278"	"DPOGS213735"	"A"	14
"DPOGS213728"	"DPSCF300278"	"DPOGS213728"	"A"	14
"DPOGS214518"	"DPSCF300287"	"DPOGS214518"	"A"	14
"DPOGS214519"	"DPSCF300287"	"DPOGS214519"	"A"	14
"DPOGS214535"	"DPSCF300287"	"DPOGS214535"	"A"	14
"DPOGS214517"	"DPSCF300287"	"DPOGS214517"	"A"	14
"DPOGS214533"	"DPSCF300287"	"DPOGS214533"	"A"	14
"DPOGS214516"	"DPSCF300287"	"DPOGS214516"	"A"	14
"DPOGS214521"	"DPSCF300287"	"DPOGS214521"	"A"	14
"DPOGS214527"	"DPSCF300287"	"DPOGS214527"	"A"	14
"DPOGS214534"	"DPSCF300287"	"DPOGS214534"	"A"	14
"DPOGS214520"	"DPSCF300287"	"DPOGS214520"	"A"	14
"DPOGS214532"	"DPSCF300287"	"DPOGS214532"	"A"	14
"DPOGS214515"	"DPSCF300287"	"DPOGS214515"	"A"	14
"DPOGS214514"	"DPSCF300287"	"DPOGS214514"	"A"	14
"DPOGS214526"	"DPSCF300287"	"DPOGS214526"	"A"	14
"DPOGS214524"	"DPSCF300287"	"DPOGS214524"	"A"	14
"DPOGS214536"	"DPSCF300287"	"DPOGS214536"	"A"	14
"DPOGS214522"	"DPSCF300287"	"DPOGS214522"	"A"	14
"DPOGS214523"	"DPSCF300287"	"DPOGS214523"	"A"	14
"DPOGS214539"	"DPSCF300287"	"DPOGS214539"	"A"	14
"DPOGS214525"	"DPSCF300287"	"DPOGS214525"	"A"	14
"DPOGS214513"	"DPSCF300287"	"DPOGS214513"	"A"	14
"DPOGS214537"	"DPSCF300287"	"DPOGS214537"	"A"	14
"DPOGS214538"	"DPSCF300287"	"DPOGS214538"	"A"	14
"DPOGS214529"	"DPSCF300287"	"DPOGS214529"	"A"	14
"DPOGS209694"	"DPSCF300309"	"DPOGS209694"	"A"	14
"DPOGS209704"	"DPSCF300309"	"DPOGS209704"	"A"	14
"DPOGS209695"	"DPSCF300309"	"DPOGS209695"	"A"	14
"DPOGS209693"	"DPSCF300309"	"DPOGS209693"	"A"	14
"DPOGS209699"	"DPSCF300309"	"DPOGS209699"	"A"	14
"DPOGS209702"	"DPSCF300309"	"DPOGS209702"	"A"	14
"DPOGS209703"	"DPSCF300309"	"DPOGS209703"	"A"	14
"DPOGS209692"	"DPSCF300309"	"DPOGS209692"	"A"	14
"DPOGS209701"	"DPSCF300309"	"DPOGS209701"	"A"	14
"DPOGS209697"	"DPSCF300309"	"DPOGS209697"	"A"	14
"DPOGS209696"	"DPSCF300309"	"DPOGS209696"	"A"	14
"DPOGS209698"	"DPSCF300309"	"DPOGS209698"	"A"	14
"DPOGS209700"	"DPSCF300309"	"DPOGS209700"	"A"	14
"DPOGS202596"	"DPSCF300363"	"DPOGS202596"	"A"	14
